D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
259.14470612	4.06232305	259.14470612	5.45640753	-0.97963850	-0.18785603	-0.07084153	-0.97765587	-0.18747584	-0.09508840	1.39408448
259.14470612	4.06232305	259.14470612	6.07638347	-0.97963850	-0.18785603	-0.07084153	-0.97658815	-0.18727110	-0.10585421	2.01406041
259.14470612	4.06232305	259.14470612	2.53694824	-0.97963850	-0.18785603	-0.07084153	-0.98114338	-0.18814461	-0.04426363	1.52537481
259.14470612	4.06232305	259.14470612	3.63011585	-0.97963850	-0.18785603	-0.07084153	-0.98013545	-0.18795133	-0.06331509	0.43220720
259.14470612	4.06232305	259.14470612	7.61169833	-0.97963850	-0.18785603	-0.07084153	-0.97345215	-0.18666973	-0.13245877	3.54937528
259.14470612	4.06232305	259.14470612	4.45601912	-0.97963850	-0.18785603	-0.07084153	-0.97913731	-0.18775992	-0.07769383	0.39369607
259.14470612	4.06232305	259.14470612	34.74236867	-0.97963850	-0.18785603	-0.07084153	-0.80701891	-0.15475440	-0.56988732	30.68004561
259.14470612	4.06232305	259.14470612	37.58051066	-0.97963850	-0.18785603	-0.07084153	-0.77831616	-0.14925035	-0.60987563	33.51818761
259.14470612	4.06232305	259.14470612	39.38142943	-0.97963850	-0.18785603	-0.07084153	-0.75910825	-0.14556703	-0.63448002	35.31910638
259.14470612	4.06232305	259.14470612	38.52650194	-0.97963850	-0.18785603	-0.07084153	-0.76832126	-0.14733372	-0.62287656	34.46417889
259.14470612	4.06232305	259.14470612	37.83960744	-0.97963850	-0.18785603	-0.07084153	-0.77559965	-0.14872943	-0.61345313	33.77728439
259.14470612	4.06232305	259.14470612	13.85399145	-0.97963850	-0.18785603	-0.07084153	-0.95353559	-0.18285052	-0.23944848	9.79166840
259.14470612	4.06232305	259.14470612	15.32834197	-0.97963850	-0.18785603	-0.07084153	-0.94716928	-0.18162972	-0.26435015	11.26601892
259.14470612	4.06232305	259.14470612	5.12150201	-0.97963850	-0.18785603	-0.07084153	-0.97818503	-0.18757731	-0.08926809	1.05917896
259.14470612	4.06232305	259.14470612	5.58629852	-0.97963850	-0.18785603	-0.07084153	-0.97744165	-0.18743476	-0.09734490	1.52397547
259.14470612	4.06232305	259.14470612	3.17402471	-0.97963850	-0.18785603	-0.07084153	-0.98059938	-0.18804029	-0.05536885	0.88829834
259.14470612	4.06232305	259.14470612	6.03822822	-0.97963850	-0.18785603	-0.07084153	-0.97665717	-0.18728433	-0.10519199	1.97590517
259.14470612	4.06232305	259.14470612	7.14579245	-0.97963850	-0.18785603	-0.07084153	-0.97447778	-0.18686641	-0.12439454	3.08346940
259.14470612	4.06232305	259.14470612	5.87138912	-0.97963850	-0.18785603	-0.07084153	-0.97695385	-0.18734122	-0.10229582	1.80906607
259.14470612	4.06232305	259.14470612	5.67238843	-0.97963850	-0.18785603	-0.07084153	-0.97729690	-0.18740701	-0.09884021	1.61006538
259.14470612	4.06232305	259.14470612	5.51204407	-0.97963850	-0.18785603	-0.07084153	-0.97756473	-0.18745836	-0.09605499	1.44972102
259.14470612	4.06232305	259.14470612	1.61411312	-0.97963850	-0.18785603	-0.07084153	-0.98171627	-0.18825447	-0.02816786	2.44820993
259.14470612	4.06232305	259.14470612	12.61677169	-0.97963850	-0.18785603	-0.07084153	-0.95839091	-0.18378158	-0.21842890	8.55444863
259.14470612	4.06232305	259.14470612	16.79949099	-0.97963850	-0.18785603	-0.07084153	-0.94019171	-0.18029169	-0.28902329	12.73716794
259.14470612	4.06232305	259.14470612	5.59782249	-0.97963850	-0.18785603	-0.07084153	-0.97742240	-0.18743107	-0.09754508	1.53549944
