ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0196	233.31331146	69.33276191	233.31331146	64.28685290	-0.28302761	-0.21086001	-0.93564600	-0.34792329	-0.25920831	-0.90097749	5.04590901
W_TST_0195	233.31331146	69.33276191	233.31331146	65.78390823	-0.28302761	-0.21086001	-0.93564600	-0.32892863	-0.24505699	-0.91200495	3.54885368
W_TST_0194	233.31331146	69.33276191	233.31331146	70.56535792	-0.28302761	-0.21086001	-0.93564600	-0.26682209	-0.19878664	-0.94302165	1.23259601
W_TST_0193	233.31331146	69.33276191	233.31331146	68.74168821	-0.28302761	-0.21086001	-0.93564600	-0.29075273	-0.21661534	-0.93195528	0.59107369
W_TST_0192	233.31331146	69.33276191	233.31331146	70.00553059	-0.28302761	-0.21086001	-0.93564600	-0.27419816	-0.20428193	-0.93972563	0.67276869
W_TST_0191	233.31331146	69.33276191	233.31331146	68.36076447	-0.28302761	-0.21086001	-0.93564600	-0.29571492	-0.22031225	-0.92952418	0.97199743
W_TST_0190	233.31331146	69.33276191	233.31331146	69.27757243	-0.28302761	-0.21086001	-0.93564600	-0.28375020	-0.21139835	-0.93530560	0.05518947
W_TST_0189	233.31331146	69.33276191	233.31331146	71.05625202	-0.28302761	-0.21086001	-0.93564600	-0.26033328	-0.19395237	-0.94583776	1.72349012
W_TST_0188	233.31331146	69.33276191	233.31331146	69.91344813	-0.28302761	-0.21086001	-0.93564600	-0.27540892	-0.20518396	-0.93917489	0.58068622
W_TST_0187	233.31331146	69.33276191	233.31331146	68.69377652	-0.28302761	-0.21086001	-0.93564600	-0.29137757	-0.21708086	-0.93165177	0.63898539
W_TST_0186	233.31331146	69.33276191	233.31331146	69.64266778	-0.28302761	-0.21086001	-0.93564600	-0.27896516	-0.20783342	-0.93754131	0.30990588
W_TST_0185	233.31331146	69.33276191	233.31331146	68.86422200	-0.28302761	-0.21086001	-0.93564600	-0.28915377	-0.21542409	-0.93272856	0.46853991
W_TST_0184	233.31331146	69.33276191	233.31331146	68.28740241	-0.28302761	-0.21086001	-0.93564600	-0.29666909	-0.22102312	-0.92905125	1.04535950
W_TST_0183	233.31331146	69.33276191	233.31331146	69.24479159	-0.28302761	-0.21086001	-0.93564600	-0.28417928	-0.21171802	-0.93510300	0.08797031
W_TST_0182	233.31331146	69.33276191	233.31331146	70.12758207	-0.28302761	-0.21086001	-0.93564600	-0.27259227	-0.20308551	-0.94045188	0.79482016
W_TST_0181	233.31331146	69.33276191	233.31331146	64.70904244	-0.28302761	-0.21086001	-0.93564600	-0.34259003	-0.25523495	-0.90414998	4.62371946
W_TST_0180	233.31331146	69.33276191	233.31331146	68.39065975	-0.28302761	-0.21086001	-0.93564600	-0.29532595	-0.22002246	-0.92971646	0.94210215
W_TST_0179	233.31331146	69.33276191	233.31331146	66.05806102	-0.28302761	-0.21086001	-0.93564600	-0.32542546	-0.24244707	-0.91395716	3.27470089
W_TST_0178	233.31331146	69.33276191	233.31331146	66.43712735	-0.28302761	-0.21086001	-0.93564600	-0.32056944	-0.23882926	-0.91662196	2.89563456
W_TST_0177	233.31331146	69.33276191	233.31331146	71.77232295	-0.28302761	-0.21086001	-0.93564600	-0.25083385	-0.18687515	-0.94982107	2.43956104
W_TST_0176	233.31331146	69.33276191	233.31331146	79.28614328	-0.28302761	-0.21086001	-0.93564600	-0.14907931	-0.11106642	-0.98256787	9.95338137
W_TST_0175	233.31331146	69.33276191	233.31331146	76.52666522	-0.28302761	-0.21086001	-0.93564600	-0.18684030	-0.13919895	-0.97247846	7.19390331
W_TST_0174	233.31331146	69.33276191	233.31331146	72.38612638	-0.28302761	-0.21086001	-0.93564600	-0.24265987	-0.18078541	-0.95311742	3.05336447
W_TST_0173	233.31331146	69.33276191	233.31331146	59.52403742	-0.28302761	-0.21086001	-0.93564600	-0.40671244	-0.30300715	-0.86184201	9.80872448
W_TST_0172	233.31331146	69.33276191	233.31331146	66.51534744	-0.28302761	-0.21086001	-0.93564600	-0.31956565	-0.23808142	-0.91716685	2.81741447
W_TST_0171	233.31331146	69.33276191	233.31331146	78.30192298	-0.28302761	-0.21086001	-0.93564600	-0.16259171	-0.12113337	-0.97922962	8.96916107
