ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0102	234.14463820	71.84465017	234.14463820	75.98221477	-0.25254680	-0.18251371	-0.95021516	-0.19632137	-0.14188001	-0.97022058	4.13756460	17.11944085
W_TST_0103	234.14463820	71.84465017	234.14463820	65.94862612	-0.25254680	-0.18251371	-0.95021516	-0.33032309	-0.23872206	-0.91318039	5.89602404	34.76309953
W_TST_0104	234.14463820	71.84465017	234.14463820	70.92888455	-0.25254680	-0.18251371	-0.95021516	-0.26482339	-0.19138591	-0.94511375	0.91576562	0.83862667
W_TST_0105	234.14463820	71.84465017	234.14463820	70.12477010	-0.25254680	-0.18251371	-0.95021516	-0.27554752	-0.19913616	-0.94043519	1.71988007	2.95798745
W_TST_0106	234.14463820	71.84465017	234.14463820	66.34791990	-0.25254680	-0.18251371	-0.95021516	-0.32515715	-0.23498867	-0.91599845	5.49673026	30.21404359
W_TST_0107	234.14463820	71.84465017	234.14463820	72.49253389	-0.25254680	-0.18251371	-0.95021516	-0.24382224	-0.17620854	-0.95367776	0.64788373	0.41975332
W_TST_0108	234.14463820	71.84465017	234.14463820	73.46712875	-0.25254680	-0.18251371	-0.95021516	-0.23063974	-0.16668164	-0.95865663	1.62247859	2.63243676
W_TST_0109	234.14463820	71.84465017	234.14463820	71.87860416	-0.25254680	-0.18251371	-0.95021516	-0.25209036	-0.18218385	-0.95039965	0.03395399	0.00115287
W_TST_0110	234.14463820	71.84465017	234.14463820	71.80649918	-0.25254680	-0.18251371	-0.95021516	-0.25305956	-0.18288428	-0.95000747	0.03815099	0.00145550
W_TST_0111	234.14463820	71.84465017	234.14463820	69.13762301	-0.25254680	-0.18251371	-0.95021516	-0.28863826	-0.20859674	-0.93443852	2.70702715	7.32799601
W_TST_0112	234.14463820	71.84465017	234.14463820	73.35810608	-0.25254680	-0.18251371	-0.95021516	-0.23211778	-0.16774981	-0.95811343	1.51345591	2.29054879
W_TST_0113	234.14463820	71.84465017	234.14463820	75.34332276	-0.25254680	-0.18251371	-0.95021516	-0.20507753	-0.14820802	-0.96745935	3.49867260	12.24070993
W_TST_0114	234.14463820	71.84465017	234.14463820	67.56108168	-0.25254680	-0.18251371	-0.95021516	-0.30936579	-0.22357637	-0.92428698	4.28356849	18.34895899
W_TST_0115	234.14463820	71.84465017	234.14463820	75.58518987	-0.25254680	-0.18251371	-0.95021516	-0.20176563	-0.14581453	-0.96851885	3.74053970	13.99163726
W_TST_0116	234.14463820	71.84465017	234.14463820	68.51254069	-0.25254680	-0.18251371	-0.95021516	-0.29688353	-0.21455554	-0.93049776	3.33210948	11.10295357
W_TST_0117	234.14463820	71.84465017	234.14463820	73.92292337	-0.25254680	-0.18251371	-0.95021516	-0.22445146	-0.16220942	-0.96089003	2.07827320	4.31921949
W_TST_0118	234.14463820	71.84465017	234.14463820	73.70033540	-0.25254680	-0.18251371	-0.95021516	-0.22747532	-0.16439473	-0.95980693	1.85568523	3.44356769
W_TST_0119	234.14463820	71.84465017	234.14463820	73.14568045	-0.25254680	-0.18251371	-0.95021516	-0.23499526	-0.16982934	-0.95704505	1.30103028	1.69267979
W_TST_0120	234.14463820	71.84465017	234.14463820	73.25098540	-0.25254680	-0.18251371	-0.95021516	-0.23356922	-0.16879875	-0.95757632	1.40633523	1.97777878
W_TST_0121	234.14463820	71.84465017	234.14463820	73.54319289	-0.25254680	-0.18251371	-0.95021516	-0.22960803	-0.16593603	-0.95903357	1.69854273	2.88504740
W_TST_0122	234.14463820	71.84465017	234.14463820	72.80484649	-0.25254680	-0.18251371	-0.95021516	-0.23960536	-0.17316102	-0.95530337	0.96019632	0.92197697
