NAME_ID s	iID i	N.X d	N.Y d	N.Z d	D.X d	D.Y d	D.Z d	S.X d	S.Y d	S.Z d	NC.X d	NC.Y d	NC.Z d	DC.X d	DC.Y d	DC.Z d	SC.X d	SC.Y d	SC.Z d	LPITCH  d	LPITCHSENSE s	PITCHANGLE  d	MISFIT d	LINEATION s	OFFSET s	DEPTH d	GC s	COLOR s	LOC s	LOCX d	LOCY d	FORMATION s	DATATYPE s	DIPDIR d	DIP d	LDIR d	LDIP d	corr.DIPDIR d	corr.DIP d	corrL.DIPDIR d	corrL.DIP d	PALEON d	COMMENT s	DATAGROUP s	PSCOLOR s	DASHED s	ptnP.X d	ptnP.Y d	ptnP.Z d	ptnT.X d	ptnT.Y d	ptnT.Z d	ptnN.X d	ptnN.Y d	ptnN.Z d	avD.X d	avD.Y d	avD.Z d	avS0D.X d	avS0D.Y d	avS0D.Z d	avS0N.X d	avS0N.Y d	avS0N.Z d	avS0d.DIPDIR d	avS0d.DIP d	avd.DIPDIR d	avd.DIP d	avS0offset s	TRAJECTORY.X d	TRAJECTORY.Y d	TRAJECTORY.Z d	fold_great_circle_N.X d	fold_great_circle_N.Y d	fold_great_circle_N.Z d	SHEAR_S.X d	SHEAR_S.Y d	SHEAR_S.Z d	NORMAL_S.X d	NORMAL_S.Y d	NORMAL_S.Z d	lambda d	ANG d	RUP d
BZ0079	10	0.23301916	0.26620759	0.93532646	0.61604782	0.70379022	-0.35378583	-0.75245409	0.65864470	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	34.00000000	80.00000000	NAN	NAN	41.19659170	20.71904894	NAN	NAN	NAN		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0080	11	0.35960364	0.17978470	0.91562147	0.81897234	0.40944717	-0.40204144	-0.44717952	0.89444423	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	43.00000000	80.00000000	NAN	NAN	63.43713175	23.70586077	NAN	NAN	NAN		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0081	12	-0.65926909	0.73132809	0.17470970	-0.11697986	0.12976591	-0.98461999	-0.74275162	-0.66956704	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	138.00000000	80.00000000	NAN	NAN	317.96634213	79.93823498	NAN	NAN	NAN		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0082	13	0.76875649	-0.63689037	0.05817316	0.04479686	-0.03711278	-0.99830651	0.63797077	0.77006058	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	122.00000000	80.00000000	NAN	NAN	129.64067049	86.66504059	NAN	NAN	NAN		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0083	14	0.70534728	-0.23211332	0.66978251	0.63621926	-0.20936491	-0.74255733	0.31258640	0.94988933	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	78.00000000	78.00000000	NAN	NAN	108.21516853	47.94971873	NAN	NAN	NAN		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0084	15	0.66095719	-0.16420555	0.73223775	0.71063571	-0.17654748	-0.68104910	0.24110678	0.97049859	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	72.00000000	78.00000000	NAN	NAN	103.95187248	42.92567784	NAN	NAN	NAN		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0085	16	0.64430624	-0.14151117	0.75156108	0.73406440	-0.16122506	-0.65966351	0.21452024	0.97671954	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	70.00000000	78.00000000	NAN	NAN	102.38738231	41.27421500	NAN	NAN	NAN		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0086	17	0.56897898	-0.05117801	0.82075802	0.81745787	-0.07352797	-0.57127600	0.08958544	0.99597914	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	62.00000000	78.00000000	NAN	NAN	95.13975843	34.83925309	NAN	NAN	NAN		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0087	18	0.51528543	0.00436111	0.85700753	0.85697684	0.00725301	-0.51530389	-0.00846318	0.99996419	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	57.00000000	78.00000000	NAN	NAN	89.51508946	31.01776934	NAN	NAN	NAN		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0088	19	0.48083166	0.03712792	0.87602650	0.87342655	0.06744255	-0.48226296	-0.07698688	0.99703211	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	54.00000000	78.00000000	NAN	NAN	85.58460770	28.83330441	NAN	NAN	NAN		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0089	20	0.35525415	0.14204759	0.92391394	0.85787758	0.34302046	-0.38260035	-0.37126884	0.92852542	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	44.00000000	78.00000000	NAN	NAN	68.20610877	22.49484741	NAN	NAN	NAN		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0090	21	0.17241557	0.26449046	0.94885071	0.51816165	0.79487494	-0.31572509	-0.83772393	0.54609397	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	31.00000000	78.00000000	NAN	NAN	33.09945324	18.40459224	NAN	NAN	NAN		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0091	22	-0.58357818	0.77637753	0.23806393	-0.14304143	0.19029867	-0.97124949	-0.79935953	-0.60085302	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	144.00000000	78.00000000	NAN	NAN	323.06898499	76.22769991	NAN	NAN	NAN		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0092	23	-0.63952477	0.75285791	0.15560540	-0.10074060	0.11859330	-0.98781930	-0.76214133	-0.64741069	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AXX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	138.00000000	78.00000000	NAN	NAN	319.65333807	81.04809103	NAN	NAN	NAN		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0093	24	-0.63952477	0.75285791	0.15560540	-0.10074060	0.11859330	-0.98781930	-0.76214133	-0.64741069	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BXX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	138.00000000	78.00000000	NAN	NAN	319.65333807	81.04809103	NAN	NAN	NAN		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0094	25	-0.63952477	0.75285791	0.15560540	-0.10074060	0.11859330	-0.98781930	-0.76214133	-0.64741069	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BXX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	138.00000000	78.00000000	NAN	NAN	319.65333807	81.04809103	NAN	NAN	NAN		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0095	26	-0.68006739	0.72824422	0.08466824	-0.05778761	0.06188136	-0.99640920	-0.73086862	-0.68251817	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BXX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	133.00000000	78.00000000	NAN	NAN	316.95926318	85.14305239	NAN	NAN	NAN		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0096	27	-0.68748202	0.72279166	0.07028995	-0.04844290	0.05093097	-0.99752660	-0.72458385	-0.68918666	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BXX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	132.00000000	78.00000000	NAN	NAN	316.43423993	85.96935858	NAN	NAN	NAN		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0097	28	0.55908553	-0.06431039	0.82661209	0.82119715	-0.09446052	-0.56277212	0.11427430	0.99344924	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BXX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	62.00000000	77.00000000	NAN	NAN	96.56176961	34.24772583	NAN	NAN	NAN		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0098	29	0.69707435	-0.27921110	0.66040026	0.61305053	-0.24555561	-0.75091377	0.37182845	0.92830146	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BXX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	80.00000000	76.00000000	NAN	NAN	111.82842689	48.66959374	NAN	NAN	NAN		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.86851989	0.35997674	-0.34071973	0.18710217	-0.98234036	-0.00044721	0.00008367	-0.00043932	0.99999990	169.21628080	0.02562345	67.48738679	19.92073026	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
