D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
272.52868827	49.58470994	272.52868827	46.35235010	-0.64769180	0.02860376	-0.76136532	-0.68954946	0.03045231	-0.72359809	3.23235984
272.52868827	49.58470994	272.52868827	85.61023797	-0.64769180	0.02860376	-0.76136532	-0.07646634	0.00337695	-0.99706644	36.02552803
272.52868827	49.58470994	272.52868827	67.54506738	-0.64769180	0.02860376	-0.76136532	-0.38158469	0.01685178	-0.92418026	17.96035745
272.52868827	49.58470994	272.52868827	48.01725923	-0.64769180	0.02860376	-0.76136532	-0.66825537	0.02951190	-0.74334635	1.56745070
272.52868827	49.58470994	272.52868827	78.97003592	-0.64769180	0.02860376	-0.76136532	-0.19113603	0.00844107	-0.98152726	29.38532598
272.52868827	49.58470994	272.52868827	69.44832769	-0.64769180	0.02860376	-0.76136532	-0.35071014	0.01548828	-0.93635597	19.86361775
272.52868827	49.58470994	272.52868827	49.12912102	-0.64769180	0.02860376	-0.76136532	-0.65371939	0.02886996	-0.75618615	0.45558892
272.52868827	49.58470994	272.52868827	77.25678708	-0.64769180	0.02860376	-0.76136532	-0.22036711	0.00973199	-0.97536846	27.67207714
272.52868827	49.58470994	272.52868827	52.82212943	-0.64769180	0.02860376	-0.76136532	-0.60370300	0.02666110	-0.79676337	3.23741949
272.52868827	49.58470994	272.52868827	49.04599220	-0.64769180	0.02860376	-0.76136532	-0.65481476	0.02891833	-0.75523597	0.53871774
272.52868827	49.58470994	272.52868827	76.20225762	-0.64769180	0.02860376	-0.76136532	-0.23826296	0.01052231	-0.97114368	26.61754769
