ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0363	242.10944684	67.91504338	242.10944684	65.87552086	-0.33230807	-0.17587792	-0.92662738	-0.36124459	-0.19119291	-0.91265964	2.03952251
W_TST_0362	242.10944684	67.91504338	242.10944684	65.83061185	-0.33230807	-0.17587792	-0.92662738	-0.36187674	-0.19152748	-0.91233900	2.08443153
W_TST_0361	242.10944684	67.91504338	242.10944684	65.26903186	-0.33230807	-0.17587792	-0.92662738	-0.36976274	-0.19570125	-0.90828219	2.64601152
W_TST_0360	242.10944684	67.91504338	242.10944684	65.50808620	-0.33230807	-0.17587792	-0.92662738	-0.36641011	-0.19392683	-0.91001979	2.40695718
W_TST_0359	242.10944684	67.91504338	242.10944684	66.61315704	-0.33230807	-0.17587792	-0.92662738	-0.35083001	-0.18568088	-0.91784580	1.30188633
W_TST_0358	242.10944684	67.91504338	242.10944684	69.39788959	-0.33230807	-0.17587792	-0.92662738	-0.31100317	-0.16460206	-0.93604658	1.48284622
W_TST_0357	242.10944684	67.91504338	242.10944684	67.23479977	-0.33230807	-0.17587792	-0.92662738	-0.34200791	-0.18101168	-0.92209835	0.68024360
W_TST_0356	242.10944684	67.91504338	242.10944684	63.92239874	-0.33230807	-0.17587792	-0.92662738	-0.38852674	-0.20563231	-0.89819949	3.99264464
W_TST_0355	242.10944684	67.91504338	242.10944684	67.26444449	-0.33230807	-0.17587792	-0.92662738	-0.34158619	-0.18078848	-0.92229843	0.65059889
W_TST_0354	242.10944684	67.91504338	242.10944684	66.78645289	-0.33230807	-0.17587792	-0.92662738	-0.34837478	-0.18438141	-0.91904217	1.12859049
W_TST_0353	242.10944684	67.91504338	242.10944684	72.56670776	-0.33230807	-0.17587792	-0.92662738	-0.26479506	-0.14014587	-0.95406641	4.65166438
W_TST_0352	242.10944684	67.91504338	242.10944684	72.21325718	-0.33230807	-0.17587792	-0.92662738	-0.26999186	-0.14289634	-0.95220010	4.29821381
W_TST_0351	242.10944684	67.91504338	242.10944684	68.47995489	-0.33230807	-0.17587792	-0.92662738	-0.32421714	-0.17159570	-0.93028929	0.56491151
W_TST_0350	242.10944684	67.91504338	242.10944684	74.91958769	-0.33230807	-0.17587792	-0.92662738	-0.22995329	-0.12170546	-0.96556163	7.00454431
W_TST_0349	242.10944684	67.91504338	242.10944684	73.55727409	-0.33230807	-0.17587792	-0.92662738	-0.25017766	-0.13240944	-0.95910316	5.64223072
W_TST_0348	242.10944684	67.91504338	242.10944684	72.61825888	-0.33230807	-0.17587792	-0.92662738	-0.26403626	-0.13974427	-0.95433558	4.70321551
W_TST_0347	242.10944684	67.91504338	242.10944684	73.07407584	-0.33230807	-0.17587792	-0.92662738	-0.25731764	-0.13618836	-0.95668195	5.15903247
W_TST_0346	242.10944684	67.91504338	242.10944684	71.86696606	-0.33230807	-0.17587792	-0.92662738	-0.27507343	-0.14558582	-0.95033645	3.95192268
W_TST_0345	242.10944684	67.91504338	242.10944684	57.94123888	-0.33230807	-0.17587792	-0.92662738	-0.46913377	-0.24829452	-0.84750418	9.97380450
W_TST_0344	242.10944684	67.91504338	242.10944684	64.96571416	-0.33230807	-0.17587792	-0.92662738	-0.37400737	-0.19794776	-0.90605473	2.94932922
W_TST_0343	242.10944684	67.91504338	242.10944684	61.76806825	-0.33230807	-0.17587792	-0.92662738	-0.41809462	-0.22128146	-0.88103996	6.14697513
