ID s	INT d	DIP d	FREQ d	FREQ_NRM d	FREQ_MAX d
W_TST_0583	0.26000000	32.54000000	6.02796137	0.06022794	100.08580460
W_TST_0582	1.14000000	34.41000000	1.28062851	0.01279531	100.08580460
W_TST_0581	1.04000000	8.51000000	6.42613164	0.06420622	100.08580460
W_TST_0580	16.10000000	48.29000000	0.05535905	0.00055312	100.08580460
W_TST_0578	3.16000000	34.20000000	0.46565042	0.00465251	100.08580460
W_TST_0577	2.12000000	48.52000000	0.41702979	0.00416672	100.08580460
W_TST_0576	2.00000000	21.69000000	1.25708312	0.01256005	100.08580460
W_TST_0575	3.30000000	3.39000000	0.30303030	0.00302771	100.08580460
W_TST_0574	0.49000000	16.59000000	6.85014893	0.06844276	100.08580460
W_TST_0572	1.77000000	34.35000000	0.82666705	0.00825958	100.08580460
W_TST_0571	7.93000000	51.63000000	0.09984087	0.00099755	100.08580460
W_TST_0570	3.60000000	59.58000000	0.16310162	0.00162962	100.08580460
W_TST_0569	5.23000000	3.70000000	0.19120459	0.00191041	100.08580460
W_TST_0568	0.46000000	48.98000000	1.89108644	0.01889465	100.08580460
W_TST_0567	3.17000000	24.00000000	0.70852895	0.00707922	100.08580460
W_TST_0566	0.35000000	49.24000000	2.46274082	0.02460629	100.08580460
W_TST_0563	2.20000000	43.73000000	0.47515630	0.00474749	100.08580460
W_TST_0561	6.31000000	4.66000000	0.15847861	0.00158343	100.08580460
W_TST_0560	1.02000000	42.75000000	1.06058226	0.01059673	100.08580460
W_TST_0559	0.82000000	48.01000000	1.09766837	0.01096727	100.08580460
W_TST_0558	2.43000000	7.38000000	3.17723173	0.03174508	100.08580460
W_TST_0557	2.39000000	45.17000000	0.41593448	0.00415578	100.08580460
W_TST_0556	2.11000000	16.49000000	1.60099923	0.01599627	100.08580460
W_TST_0555	0.77000000	34.07000000	1.92033890	0.01918693	100.08580460
W_TST_0554	1.12000000	32.55000000	1.39880971	0.01397610	100.08580460
W_TST_0553	0.63000000	30.57000000	2.68719064	0.02684887	100.08580460
W_TST_0552	0.94000000	39.77000000	1.27820847	0.01277113	100.08580460
W_TST_0551	0.65000000	42.49000000	1.67952457	0.01678085	100.08580460
W_TST_0550	0.67000000	52.92000000	1.12797833	0.01127011	100.08580460
W_TST_0549	2.75000000	55.11000000	0.25358190	0.00253365	100.08580460
W_TST_0548	0.70000000	8.43000000	9.63933957	0.09631076	100.08580460
W_TST_0547	0.49000000	49.48000000	1.74425420	0.01742759	100.08580460
W_TST_0546	4.35000000	51.06000000	0.18575899	0.00185600	100.08580460
W_TST_0545	6.38000000	8.89000000	1.00206371	0.01001205	100.08580460
W_TST_0544	1.58000000	6.75000000	5.34744135	0.05342857	100.08580460
W_TST_0543	1.79000000	6.62000000	4.81363333	0.04809507	100.08580460
W_TST_0542	1.09000000	55.79000000	0.62371970	0.00623185	100.08580460
W_TST_0541	0.23000000	60.09000000	2.50112074	0.02498977	100.08580460
W_TST_0540	0.35000000	51.57000000	2.26698032	0.02265037	100.08580460
W_TST_0539	3.89000000	13.69000000	1.05534155	0.01054437	100.08580460
W_TST_0538	0.45000000	37.20000000	2.92766966	0.02925160	100.08580460
W_TST_0537	0.18000000	39.90000000	6.64436990	0.06638674	100.08580460
W_TST_0535	0.23000000	62.67000000	2.24696414	0.02245038	100.08580460
W_TST_0534	0.62000000	62.74000000	0.83105596	0.00830343	100.08580460
W_TST_0533	0.33000000	50.01000000	2.54182502	0.02539646	100.08580460
W_TST_0532	0.34000000	61.53000000	1.59493511	0.01593568	100.08580460
W_TST_0531	2.65000000	37.64000000	0.48930297	0.00488883	100.08580460
W_TST_0530	2.28000000	29.28000000	0.78220941	0.00781539	100.08580460
W_TST_0529	0.13000000	3.36000000	7.69230769	0.07685713	100.08580460
W_TST_0528	0.33000000	16.77000000	10.05587386	0.10047253	100.08580460
W_TST_0527	0.72000000	28.88000000	2.51804494	0.02515886	100.08580460
W_TST_0526	0.22000000	37.80000000	5.85996469	0.05854941	100.08580460
W_TST_0525	0.22000000	46.33000000	4.33917956	0.04335460	100.08580460
W_TST_0524	0.23000000	54.61000000	3.08869723	0.03086049	100.08580460
W_TST_0523	5.08000000	34.28000000	0.28878838	0.00288541	100.08580460
W_TST_0522	0.88000000	8.03000000	8.05504255	0.08048137	100.08580460
W_TST_0520	0.31000000	54.06000000	2.33852829	0.02336523	100.08580460
W_TST_0519	3.07000000	47.61000000	0.29733077	0.00297076	100.08580460
W_TST_0518	0.42000000	18.08000000	7.29315294	0.07286900	100.08580460
W_TST_0517	0.21000000	9.36000000	28.88948839	0.28864721	100.08580460
W_TST_0516	0.30000000	40.36000000	3.92219791	0.03918835	100.08580460
W_TST_0515	0.55000000	57.95000000	1.13833349	0.01137358	100.08580460
W_TST_0514	0.34000000	1.93000000	2.94117647	0.02938655	100.08580460
W_TST_0510	0.27000000	52.60000000	2.83169530	0.02829268	100.08580460
W_TST_0509	0.84000000	40.87000000	1.37577824	0.01374599	100.08580460
W_TST_0503	0.25000000	51.14000000	3.22298501	0.03220222	100.08580460
W_TST_0500	0.20000000	2.67000000	5.00000000	0.04995713	100.08580460
W_TST_0499	0.45000000	32.92000000	3.43240482	0.03429462	100.08580460
W_TST_0496	0.30000000	43.36000000	3.52983419	0.03526808	100.08580460
W_TST_0495	1.96000000	39.87000000	0.61084690	0.00610323	100.08580460
W_TST_0494	0.30000000	27.57000000	6.38421805	0.06378745	100.08580460
W_TST_0491	4.36000000	34.62000000	0.33222489	0.00331940	100.08580460
W_TST_0490	0.19000000	23.72000000	11.97844597	0.11968177	100.08580460
W_TST_0489	0.50000000	48.84000000	1.74840281	0.01746904	100.08580460
W_TST_0488	1.92000000	30.44000000	0.88632065	0.00885561	100.08580460
W_TST_0487	20.01000000	20.43000000	0.13416370	0.00134049	100.08580460
W_TST_0486	1.82000000	31.57000000	0.89416784	0.00893401	100.08580460
W_TST_0485	0.46000000	13.31000000	9.18913534	0.09181257	100.08580460
