EIGENVECTOR1.X d	EIGENVECTOR1.Y d	EIGENVECTOR1.Z d	EIGENVECTOR2.X d	EIGENVECTOR2.Y d	EIGENVECTOR2.Z d	EIGENVECTOR3.X d	EIGENVECTOR3.Y d	EIGENVECTOR3.Z d	EIGENVALUE.X d	EIGENVALUE.Y d	EIGENVALUE.Z d	S_1.DIPDIR d	S_1.DIP d	S_2.DIPDIR d	S_2.DIP d	S_3.DIPDIR d	S_3.DIP d	stressratio d	delvaux_str d	regime s	delvaux_rgm s	shmax d	shmin d
-0.08381015	0.01123888	-0.99641836	0.33319494	0.94269753	-0.01739255	0.93912565	-0.33345923	-0.08275236	1.00000000	0.13000000	0.00000000	277.63775809	85.14925585	19.46587398	0.99656980	109.54863468	4.74678921	0.13000000	0.13000000	EXTENSIONAL	RADIAL EXTENSIVE	999.99000000	109.54863468
