DEPTH d	VALUE d	COUNT d
1376.22000000	51.47602856	0.00000000
1376.79000000	52.17940981	0.90000000
1376.79000000	52.17940981	0.00000000
1376.79000000	52.17940981	0.00000000
1376.79000000	52.17940981	0.00000000
1376.79000000	52.17940981	0.00000000
1376.85500000	50.93563953	0.00000000
1379.97500000	46.78954693	1.00000000
1383.03000000	49.52354466	0.00000000
1383.66500000	53.81316925	1.00000000
1386.05500000	48.53190711	0.00000000
1391.02500000	47.97289166	0.00000000
1395.57000000	45.02493674	0.00000000
1395.57000000	45.02493674	0.00000000
1395.57000000	45.02493674	0.00000000
1395.57000000	45.02493674	0.00000000
1395.57000000	45.02493674	0.00000000
1395.90500000	40.50279706	0.00000000
1400.83000000	37.47470536	0.00000000
1400.83000000	37.47470536	0.00000000
1403.44500000	37.11039640	0.00000000
1403.44500000	37.11039640	0.00000000
1403.44500000	37.11039640	0.00000000
1403.44500000	37.11039640	0.00000000
1403.44500000	37.11039640	0.00000000
1403.44500000	37.11039640	0.00000000
1403.44500000	37.11039640	0.00000000
1403.44500000	37.11039640	0.90000000
1403.52000000	37.21479131	1.00000000
1403.82000000	36.32224556	0.00000000
1403.98000000	35.35255724	1.00000000
1408.87000000	38.03544468	0.00000000
1414.39500000	40.98990256	0.90000000
1414.39500000	40.98990256	0.00000000
1414.39500000	40.98990256	0.00000000
1414.39500000	40.98990256	0.00000000
1414.39500000	40.98990256	0.90000000
1415.15000000	41.71984108	0.00000000
1415.33000000	44.51396834	0.90000000
1415.33000000	44.51396834	0.90000000
1417.23000000	47.77626415	0.90000000
1417.23000000	47.77626415	0.00000000
1417.23000000	47.77626415	0.00000000
1417.23000000	47.77626415	0.00000000
1421.90000000	42.09153095	0.00000000
1425.80000000	40.93611511	1.00000000
1428.19500000	43.13873566	1.00000000
1429.89000000	42.94662118	0.00000000
1430.38000000	42.42429363	1.00000000
1430.56000000	44.55860824	0.00000000
1431.13500000	45.55405240	1.00000000
1431.71000000	43.73416717	1.00000000
1432.15000000	43.80319943	0.90000000
1432.15000000	43.80319943	0.00000000
1432.17500000	43.59128974	0.00000000
1432.17500000	43.59128974	0.00000000
1432.17500000	43.59128974	0.00000000
1432.17500000	43.59128974	0.90000000
1432.20000000	45.24325928	1.00000000
1433.66500000	45.03674122	0.00000000
1434.13000000	43.52565492	1.00000000
1435.03500000	44.67685543	0.00000000
1437.00500000	45.24241521	0.00000000
1442.14000000	47.33382139	0.00000000
1445.07000000	47.95866363	1.00000000
1445.41000000	47.86152683	0.00000000
1447.44000000	47.42437126	1.00000000
1447.87500000	48.33390225	0.00000000
1448.28500000	49.53525384	0.90000000
1448.28500000	49.53525384	0.00000000
1448.46500000	47.97341444	0.00000000
1448.46500000	47.97341444	0.00000000
1448.58000000	47.53997402	0.00000000
1448.58000000	47.53997402	0.90000000
1448.64000000	47.92002727	0.90000000
1448.64000000	47.92002727	0.00000000
1448.64000000	47.92002727	0.90000000
1448.70000000	47.94271698	1.00000000
1448.77000000	46.64929148	0.00000000
1449.90000000	45.44152253	0.00000000
1449.90000000	45.44152253	0.00000000
1449.95000000	44.16480814	0.00000000
1451.32000000	43.04653139	0.00000000
1459.61000000	36.77519866	1.00000000
1464.18000000	38.95374807	1.00000000
1469.27000000	38.83604031	0.00000000
1469.27000000	38.83604031	0.00000000
1469.52000000	36.63565521	0.00000000
1469.52000000	36.63565521	0.90000000
1470.30500000	38.49915838	0.00000000
1470.84000000	38.98597317	0.90000000
1470.84000000	38.98597317	0.00000000
1470.84000000	38.98597317	0.00000000
1470.95000000	37.40320466	0.00000000
1470.95000000	37.40320466	0.90000000
1471.06000000	39.81221606	0.90000000
1471.06000000	39.81221606	0.00000000
1471.20000000	38.93491428	0.00000000
1471.34000000	38.41074771	1.00000000
1473.01000000	40.58914956	0.90000000
1473.01000000	40.58914956	0.00000000
1473.01000000	40.58914956	0.00000000
1473.01000000	40.58914956	0.00000000
1474.68000000	40.11436644	1.00000000
1475.14000000	43.42615354	0.00000000
1479.90000000	49.00395364	0.90000000
1479.90000000	49.00395364	0.00000000
1479.90000000	49.00395364	0.00000000
1479.90000000	49.00395364	0.90000000
1485.69500000	50.79678453	0.90000000
1485.69500000	50.79678453	0.00000000
1485.69500000	50.79678453	0.00000000
1485.69500000	50.79678453	0.90000000
1490.37000000	63.32041017	1.00000000
1495.26500000	50.32243174	0.00000000
1500.16000000	39.34251486	0.00000000
1500.16000000	39.34251486	0.00000000
1500.16000000	39.34251486	0.90000000
1504.11000000	41.31872952	0.90000000
1504.11000000	41.31872952	0.00000000
1504.11000000	41.31872952	0.00000000
1504.11000000	41.31872952	0.00000000
1504.11000000	41.31872952	0.00000000
1504.18500000	36.30600802	0.00000000
1504.26000000	30.71647296	0.00000000
1504.26000000	30.71647296	0.00000000
1504.26000000	30.71647296	0.00000000
1506.56500000	30.47641187	0.00000000
1506.56500000	30.47641187	0.90000000
1508.87000000	33.88937134	1.00000000
1510.84000000	33.27649231	0.00000000
1514.00000000	33.08510756	0.00000000
1514.00000000	33.08510756	0.00000000
1514.00000000	33.08510756	0.90000000
1515.75000000	33.17850233	0.00000000
1516.61000000	33.34615748	0.90000000
1516.61000000	33.34615748	0.00000000
1516.61000000	33.34615748	0.00000000
1517.11000000	31.46846460	0.00000000
1517.11000000	31.46846460	0.90000000
1519.89000000	32.35645076	0.90000000
1519.89000000	32.35645076	0.90000000
1520.19000000	34.92749778	0.00000000
1520.89000000	35.62372432	0.90000000
1520.89000000	35.62372432	0.00000000
1520.89000000	35.62372432	0.00000000
1520.89000000	35.62372432	0.90000000
1521.10000000	36.03312962	0.90000000
1521.10000000	36.03312962	0.00000000
1521.31000000	34.95323065	1.00000000
1523.47500000	35.42276931	0.00000000
1525.92500000	36.03982087	0.00000000
1526.21000000	37.00432336	0.90000000
1526.21000000	37.00432336	0.90000000
1528.51000000	40.54894658	1.00000000
1533.71000000	40.27115122	0.00000000
1533.71000000	40.27115122	0.00000000
1533.71000000	40.27115122	0.00000000
1533.71000000	40.27115122	0.00000000
1533.71000000	40.27115122	0.90000000
1539.13000000	41.73087096	0.90000000
1539.13000000	41.73087096	0.00000000
1540.21000000	38.02003303	0.00000000
1540.59000000	36.64996297	0.00000000
1544.85500000	36.50740929	0.00000000
1544.85500000	36.50740929	0.00000000
1544.85500000	36.50740929	0.00000000
1544.85500000	36.50740929	0.00000000
1544.85500000	36.50740929	0.00000000
1544.85500000	36.50740929	0.00000000
1544.85500000	36.50740929	0.00000000
1544.85500000	36.50740929	0.00000000
1548.89000000	34.41951081	0.00000000
1548.89000000	34.41951081	0.00000000
1549.79000000	29.87810295	1.00000000
1549.93500000	32.21258998	0.90000000
1549.93500000	32.21258998	0.00000000
1549.93500000	32.21258998	0.00000000
1549.93500000	32.21258998	0.90000000
1550.08000000	34.45874566	1.00000000
1557.74500000	31.18272456	0.00000000
1557.74500000	31.18272456	0.90000000
1565.89500000	32.55824679	0.00000000
1566.38000000	34.71571055	1.00000000
1567.83000000	33.01275832	0.00000000
1567.83000000	33.01275832	0.00000000
1567.83000000	33.01275832	0.00000000
1567.84000000	30.67321449	1.00000000
1567.85000000	30.78081038	0.90000000
1567.85000000	30.78081038	0.00000000
1567.85000000	30.78081038	0.00000000
1567.85000000	30.78081038	0.00000000
1567.85000000	30.78081038	0.00000000
1567.85000000	30.78081038	0.00000000
1567.85000000	30.78081038	0.00000000
1567.85000000	30.78081038	0.00000000
1567.85000000	30.78081038	0.00000000
1567.85000000	30.78081038	0.00000000
1567.85000000	30.78081038	0.00000000
1570.53000000	29.19944239	1.00000000
1573.21000000	32.02101354	0.90000000
1573.21000000	32.02101354	0.00000000
1573.72000000	27.04038113	0.00000000
1573.72000000	27.04038113	0.90000000
1589.79000000	28.13726887	0.90000000
1589.79000000	28.13726887	0.90000000
1590.09500000	29.26290475	0.00000000
1590.17000000	30.37762634	0.00000000
1590.94000000	30.71378194	0.90000000
1590.94000000	30.71378194	0.00000000
1590.94000000	30.71378194	0.00000000
1590.94000000	30.71378194	0.00000000
1594.89500000	29.78079207	1.00000000
1597.55000000	31.74692820	0.00000000
1597.66000000	33.86163834	0.00000000
1597.96500000	37.52756232	0.90000000
1597.96500000	37.52756232	0.00000000
1597.96500000	37.52756232	0.00000000
1597.96500000	37.52756232	0.00000000
1597.96500000	37.52756232	0.00000000
1598.24500000	36.04545261	1.00000000
1598.70000000	36.77184120	1.00000000
1599.07000000	35.88947069	0.00000000
1599.07000000	35.88947069	0.90000000
1600.50500000	37.86747129	0.00000000
1601.25000000	38.38103211	0.00000000
1605.87000000	38.78868829	1.00000000
1606.00000000	38.41753914	1.00000000
1606.47500000	38.81476332	0.90000000
1606.47500000	38.81476332	0.00000000
1606.47500000	38.81476332	0.90000000
1606.95000000	39.20604836	0.00000000
1608.01000000	41.64630813	1.00000000
1609.70500000	41.18814860	0.00000000
1611.40000000	39.57322474	0.00000000
1611.42000000	36.55435584	0.00000000
1611.42000000	36.55435584	0.00000000
1611.42000000	36.55435584	0.00000000
1611.42000000	36.55435584	0.00000000
1611.42000000	36.55435584	0.90000000
1611.67000000	38.47856272	1.00000000
1612.11000000	38.25275016	1.00000000
1613.44000000	40.28001431	0.90000000
1613.44000000	40.28001431	0.00000000
1613.44000000	40.28001431	0.00000000
1614.53000000	38.91714742	1.00000000
1628.50000000	46.28629148	0.00000000
1630.29500000	48.50282960	0.00000000
1632.09000000	49.66667559	0.90000000
1632.09000000	49.66667559	0.00000000
1632.09000000	49.66667559	0.90000000
1632.31000000	49.69435350	0.90000000
1632.31000000	49.69435350	0.00000000
1632.31000000	49.69435350	0.00000000
1632.31000000	49.69435350	0.00000000
1632.53000000	48.85254503	0.00000000
1632.53000000	48.85254503	0.00000000
1636.82000000	43.11402938	0.00000000
1636.82000000	43.11402938	0.00000000
1636.82000000	43.11402938	0.00000000
1636.82000000	43.11402938	0.00000000
1636.82000000	43.11402938	0.90000000
1641.11000000	44.89294028	0.90000000
1641.11000000	44.89294028	0.00000000
1641.11000000	44.89294028	0.00000000
1641.11000000	44.89294028	0.90000000
1647.89000000	46.00847717	0.00000000
1652.43000000	51.72026045	0.90000000
1652.43000000	51.72026045	0.00000000
1652.43000000	51.72026045	0.00000000
1652.43000000	51.72026045	0.00000000
1652.43000000	51.72026045	0.90000000
1652.74500000	52.89565381	0.90000000
1652.74500000	52.89565381	0.00000000
1652.74500000	52.89565381	0.90000000
1653.06000000	54.07261342	0.90000000
1653.06000000	54.07261342	0.90000000
1655.46000000	64.00221079	0.90000000
1655.46000000	64.00221079	0.00000000
1655.46000000	64.00221079	0.00000000
1655.46000000	64.00221079	0.00000000
1655.46000000	64.00221079	0.00000000
1657.86000000	62.45400345	0.00000000
1657.86000000	62.45400345	0.00000000
1657.86000000	62.45400345	0.00000000
1657.86000000	62.45400345	0.00000000
1662.71500000	60.87213372	1.00000000
1667.57000000	61.21594458	1.00000000
1667.57000000	61.21594458	0.00000000
1667.57000000	61.21594458	0.00000000
1667.57000000	61.21594458	0.00000000
1667.57000000	61.21594458	0.00000000
1667.57000000	58.99137130	0.00000000
1667.57000000	58.99137130	0.00000000
1667.57000000	58.99137130	0.00000000
1667.57000000	58.99137130	0.00000000
1667.57000000	58.99137130	0.00000000
1667.57000000	58.99137130	0.00000000
1667.57000000	58.99137130	0.00000000
1667.57000000	58.99137130	0.00000000
1667.57000000	58.99137130	0.00000000
1713.73000000	30.62708232	0.00000000
1713.73000000	30.62708232	0.00000000
1713.73000000	30.62708232	0.00000000
1713.73000000	30.62708232	0.00000000
1713.73000000	30.62708232	0.00000000
1713.73000000	30.62708232	0.00000000
1713.73000000	30.62708232	0.00000000
1713.73000000	30.62708232	0.00000000
1713.73000000	30.62708232	0.00000000
1713.73000000	30.62708232	0.00000000
1713.73000000	30.62708232	0.00000000
1713.73000000	30.62708232	0.00000000
1713.73000000	30.62708232	0.90000000
1726.78000000	43.51915573	1.00000000
1727.19000000	34.02484287	0.00000000
1727.19000000	34.02484287	0.90000000
1727.60000000	40.06196690	0.90000000
1727.60000000	40.06196690	0.00000000
