ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0676	152.39532099	5.50275893	152.39532099	30.86000000	0.46123301	-0.88208192	-0.09589368	0.39776620	-0.76070525	-0.51294208	25.35724107	642.98967481
W_TST_0677	152.39532099	5.50275893	152.39532099	9.31000000	0.46123301	-0.88208192	-0.09589368	0.45726468	-0.87449272	-0.16177606	3.80724107	14.49508458
W_TST_0678	152.39532099	5.50275893	152.39532099	59.91000000	0.46123301	-0.88208192	-0.09589368	0.23231426	-0.44428782	-0.86523894	54.40724107	2960.14788113
W_TST_0679	152.39532099	5.50275893	152.39532099	8.16000000	0.46123301	-0.88208192	-0.09589368	0.45867706	-0.87719381	-0.14193790	2.65724107	7.06093012
W_TST_0680	152.39532099	5.50275893	152.39532099	8.70000000	0.46123301	-0.88208192	-0.09589368	0.45803684	-0.87596942	-0.15126082	3.19724107	10.22235048
W_TST_0681	152.39532099	5.50275893	152.39532099	2.38000000	0.46123301	-0.88208192	-0.09589368	0.46296870	-0.88540132	-0.04152689	3.12275893	9.75162332
W_TST_0682	152.39532099	5.50275893	152.39532099	21.10000000	0.46123301	-0.88208192	-0.09589368	0.43230119	-0.82675146	-0.35999681	15.59724107	243.27392908
W_TST_0683	152.39532099	5.50275893	152.39532099	13.78000000	0.46123301	-0.88208192	-0.09589368	0.45003150	-0.86065966	-0.23819445	8.27724107	68.51271977
W_TST_0684	152.39532099	5.50275893	152.39532099	16.54000000	0.46123301	-0.88208192	-0.09589368	0.44419479	-0.84949729	-0.28468466	11.03724107	121.82069049
W_TST_0685	152.39532099	5.50275893	152.39532099	38.30000000	0.46123301	-0.88208192	-0.09589368	0.36364057	-0.69544193	-0.61977903	32.79724107	1075.65902197
W_TST_0686	152.39532099	5.50275893	152.39532099	2.48000000	0.46123301	-0.88208192	-0.09589368	0.46293441	-0.88533575	-0.04327065	3.02275893	9.13707153
W_TST_0687	152.39532099	5.50275893	152.39532099	17.63000000	0.46123301	-0.88208192	-0.09589368	0.44160502	-0.84454450	-0.30286894	12.12724107	147.06997603
W_TST_0688	152.39532099	5.50275893	152.39532099	17.42000000	0.46123301	-0.88208192	-0.09589368	0.44211642	-0.84552253	-0.29937387	11.91724107	142.02063478
W_TST_0689	152.39532099	5.50275893	152.39532099	17.73000000	0.46123301	-0.88208192	-0.09589368	0.44135941	-0.84407478	-0.30453183	12.22724107	149.50542425
W_TST_0690	152.39532099	5.50275893	152.39532099	8.37000000	0.46123301	-0.88208192	-0.09589368	0.45843292	-0.87672691	-0.14556503	2.86724107	8.22107137
W_TST_0691	152.39532099	5.50275893	152.39532099	33.72000000	0.46123301	-0.88208192	-0.09589368	0.38541149	-0.73707757	-0.55513480	28.21724107	796.21269375
W_TST_0692	152.39532099	5.50275893	152.39532099	25.53000000	0.46123301	-0.88208192	-0.09589368	0.41812500	-0.79964029	-0.43098363	20.02724107	401.09038498
W_TST_0693	152.39532099	5.50275893	152.39532099	50.44000000	0.46123301	-0.88208192	-0.09589368	0.29511281	-0.56438648	-0.77095806	44.93724107	2019.35563521
W_TST_0694	152.39532099	5.50275893	152.39532099	46.83000000	0.46123301	-0.88208192	-0.09589368	0.31702060	-0.60628387	-0.72932696	41.32724107	1707.94085467
W_TST_0695	152.39532099	5.50275893	152.39532099	11.99000000	0.46123301	-0.88208192	-0.09589368	0.45325950	-0.86683304	-0.20774097	6.48724107	42.08429673
W_TST_0696	152.39532099	5.50275893	152.39532099	5.19000000	0.46123301	-0.88208192	-0.09589368	0.46146869	-0.88253264	-0.09045876	0.31275893	0.09781815
W_TST_0697	152.39532099	5.50275893	152.39532099	10.95000000	0.46123301	-0.88208192	-0.09589368	0.45493201	-0.87003161	-0.18995229	5.44724107	29.67243530
W_TST_0698	152.39532099	5.50275893	152.39532099	35.22000000	0.46123301	-0.88208192	-0.09589368	0.37854587	-0.72394746	-0.57671752	29.71724107	883.11441696
W_TST_0699	152.39532099	5.50275893	152.39532099	28.36000000	0.46123301	-0.88208192	-0.09589368	0.40775512	-0.77980849	-0.47500998	22.85724107	522.45346945
W_TST_0700	152.39532099	5.50275893	152.39532099	37.65000000	0.46123301	-0.88208192	-0.09589368	0.36687513	-0.70162783	-0.61083633	32.14724107	1033.44510858
W_TST_0701	152.39532099	5.50275893	152.39532099	46.24000000	0.46123301	-0.88208192	-0.09589368	0.32048372	-0.61290690	-0.72224326	40.73724107	1659.52281020
W_TST_0702	152.39532099	5.50275893	152.39532099	17.97000000	0.46123301	-0.88208192	-0.09589368	0.44076445	-0.84293697	-0.30851898	12.46724107	155.43209996
W_TST_0703	152.39532099	5.50275893	152.39532099	47.48000000	0.46123301	-0.88208192	-0.09589368	0.31316639	-0.59891292	-0.73704147	41.97724107	1762.08876806
W_TST_0704	152.39532099	5.50275893	152.39532099	40.94000000	0.46123301	-0.88208192	-0.09589368	0.35002673	-0.66940622	-0.65526834	35.43724107	1255.79805483
W_TST_0705	152.39532099	5.50275893	152.39532099	31.86000000	0.46123301	-0.88208192	-0.09589368	0.39355751	-0.75265637	-0.52784551	26.35724107	694.70415696
W_TST_0706	152.39532099	5.50275893	152.39532099	11.56000000	0.46123301	-0.88208192	-0.09589368	0.45396916	-0.86819021	-0.20039400	6.05724107	36.69016941
W_TST_0707	152.39532099	5.50275893	152.39532099	2.58000000	0.46123301	-0.88208192	-0.09589368	0.46289871	-0.88526747	-0.04501428	2.92275893	8.54251975
W_TST_0708	152.39532099	5.50275893	152.39532099	4.53000000	0.46123301	-0.88208192	-0.09589368	0.46192090	-0.88339746	-0.07898107	0.97275893	0.94625993
W_TST_0709	152.39532099	5.50275893	152.39532099	33.21000000	0.46123301	-0.88208192	-0.09589368	0.38768586	-0.74142717	-0.54770926	27.70724107	767.69120785
W_TST_0710	152.39532099	5.50275893	152.39532099	29.67000000	0.46123301	-0.88208192	-0.09589368	0.40261655	-0.76998128	-0.49500379	24.16724107	584.05554106
W_TST_0711	152.39532099	5.50275893	152.39532099	14.82000000	0.46123301	-0.88208192	-0.09589368	0.44795407	-0.85668670	-0.25578323	9.31724107	86.81098120
W_TST_0712	152.39532099	5.50275893	152.39532099	41.67000000	0.46123301	-0.88208192	-0.09589368	0.34612989	-0.66195375	-0.66483932	36.16724107	1308.06932680
W_TST_0713	152.39532099	5.50275893	152.39532099	13.22000000	0.46123301	-0.88208192	-0.09589368	0.45108874	-0.86268158	-0.22869070	7.71724107	59.55580977
