DEPTH d	VALUE d	COUNT d
1376.22000000	65.72126318	0.00000000
1376.79000000	65.79808418	0.90000000
1376.79000000	65.79808418	0.00000000
1376.79000000	65.79808418	0.00000000
1376.79000000	65.79808418	0.00000000
1376.79000000	65.79808418	0.90000000
1379.91000000	66.85667098	0.00000000
1383.66500000	71.09991857	1.00000000
1384.30000000	66.52823575	0.00000000
1384.30000000	66.52823575	0.90000000
1386.48000000	68.18588212	0.00000000
1391.02500000	70.56681581	0.90000000
1391.02500000	70.56681581	0.00000000
1391.02500000	70.56681581	0.00000000
1391.02500000	70.56681581	0.00000000
1391.02500000	70.56681581	0.00000000
1391.02500000	70.56681581	0.90000000
1395.70000000	75.79473196	0.00000000
1399.74000000	78.52205025	0.90000000
1399.74000000	78.52205025	0.00000000
1403.44500000	75.50202328	0.00000000
1403.44500000	75.50202328	0.90000000
1403.52000000	76.98936345	0.90000000
1403.52000000	76.98936345	0.00000000
1403.52000000	76.98936345	0.00000000
1403.52000000	76.98936345	0.00000000
1403.52000000	76.98936345	0.00000000
1403.52000000	76.98936345	0.00000000
1403.61000000	76.62991019	1.00000000
1403.82000000	77.56004118	0.00000000
1408.20000000	79.06627254	1.00000000
1410.98000000	75.61635956	0.00000000
1413.76000000	74.09326337	0.00000000
1413.76000000	74.09326337	0.00000000
1413.76000000	74.09326337	0.00000000
1413.76000000	74.09326337	0.00000000
1413.76000000	74.09326337	0.00000000
1415.27000000	73.26210635	0.00000000
1415.33000000	71.81207708	0.00000000
1415.33000000	71.81207708	0.00000000
1417.23000000	67.24522666	0.00000000
1417.23000000	67.24522666	0.00000000
1417.61500000	65.23295910	0.00000000
1417.61500000	65.23295910	0.90000000
1418.00000000	66.80625599	0.00000000
1421.90000000	69.57148421	1.00000000
1426.50000000	67.97227443	1.00000000
1428.47500000	68.56125280	0.00000000
1430.56000000	69.58342550	1.00000000
1431.71000000	67.32760652	0.00000000
1431.71000000	67.32760652	0.90000000
1431.93000000	69.34993383	0.00000000
1432.17500000	69.54908983	0.90000000
1432.17500000	69.54908983	0.00000000
1432.17500000	69.54908983	0.00000000
1432.17500000	69.54908983	0.00000000
1432.17500000	69.54908983	0.00000000
1432.17500000	69.54908983	0.00000000
1432.20000000	67.48582150	1.00000000
1433.66500000	68.33697096	0.00000000
1434.13000000	69.96850077	1.00000000
1436.23000000	68.79246189	0.00000000
1441.15000000	68.22251601	0.00000000
1444.86500000	65.97801972	1.00000000
1445.24000000	66.32881068	1.00000000
1445.41000000	65.46070932	1.00000000
1447.44000000	65.67339812	1.00000000
1447.87500000	64.49039620	0.00000000
1448.28500000	62.55076872	0.00000000
1448.28500000	62.55076872	0.90000000
1448.35000000	63.67383928	0.90000000
1448.35000000	63.67383928	0.90000000
1448.46500000	63.89508447	0.90000000
1448.46500000	63.89508447	0.00000000
1448.46500000	63.89508447	0.00000000
1448.46500000	63.89508447	0.00000000
1448.46500000	63.89508447	0.00000000
1448.58000000	63.86678925	1.00000000
1448.64000000	65.13261374	1.00000000
