D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
235.68086946	23.66934708	235.68086946	55.11000000	-0.75643247	-0.51637342	-0.40145784	-0.47242282	-0.32249619	-0.82025172	31.44065292
235.68086946	23.66934708	235.68086946	8.43000000	-0.75643247	-0.51637342	-0.40145784	-0.81698672	-0.55771036	-0.14660099	15.23934708
235.68086946	23.66934708	235.68086946	49.48000000	-0.75643247	-0.51637342	-0.40145784	-0.53660489	-0.36630964	-0.76017922	25.81065292
235.68086946	23.66934708	235.68086946	51.06000000	-0.75643247	-0.51637342	-0.40145784	-0.51908963	-0.35435297	-0.77780456	27.39065292
235.68086946	23.66934708	235.68086946	8.89000000	-0.75643247	-0.51637342	-0.40145784	-0.81598831	-0.55702881	-0.15453795	14.77934708
235.68086946	23.66934708	235.68086946	6.75000000	-0.75643247	-0.51637342	-0.40145784	-0.82018526	-0.55989383	-0.11753740	16.91934708
235.68086946	23.66934708	235.68086946	6.62000000	-0.75643247	-0.51637342	-0.40145784	-0.82040341	-0.56004274	-0.11528390	17.04934708
235.68086946	23.66934708	235.68086946	55.79000000	-0.75643247	-0.51637342	-0.40145784	-0.46434955	-0.31698503	-0.82698246	32.12065292
235.68086946	23.66934708	235.68086946	60.09000000	-0.75643247	-0.51637342	-0.40145784	-0.41183101	-0.28113361	-0.86680973	36.42065292
235.68086946	23.66934708	235.68086946	51.57000000	-0.75643247	-0.51637342	-0.40145784	-0.51335105	-0.35043557	-0.78336812	27.90065292
