ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0955	291.40690364	0.00000000	328.30000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.52547165	0.85081111	0.00000000	36.89309636	1361.10055904
W_TST_0956	291.40690364	0.00000000	326.85000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.54683280	0.83724183	0.00000000	35.44309636	1256.21307960
W_TST_0957	291.40690364	0.00000000	251.66000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.94920604	-0.31465520	0.00000000	39.74690364	1579.81634895
W_TST_0958	291.40690364	0.00000000	227.56000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.73798441	-0.67481776	0.00000000	63.84690364	4076.42710439
W_TST_0959	291.40690364	0.00000000	53.95000000	0.00000000	-0.93101184	0.36498897	0.00000000	0.80850375	0.58849103	0.00000000	122.54309637	15016.81046806
W_TST_0960	291.40690364	0.00000000	245.85000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.91247749	-0.40912690	0.00000000	45.55690364	2075.43146925
W_TST_0961	291.40690364	0.00000000	106.78000000	0.00000000	-0.93101184	0.36498897	0.00000000	0.95742033	-0.28869761	0.00000000	175.37309637	30755.72293056
W_TST_0962	291.40690364	0.00000000	61.49000000	0.00000000	-0.93101184	0.36498897	0.00000000	0.87873382	0.47731214	0.00000000	130.08309637	16921.61196132
W_TST_0963	291.40690364	0.00000000	292.30000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.92520972	0.37945616	0.00000000	0.89309636	0.79762111
W_TST_0964	291.40690364	0.00000000	347.17000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.22205905	0.97503322	0.00000000	55.76309636	3109.52291567
W_TST_0965	291.40690364	0.00000000	162.82000000	0.00000000	-0.93101184	0.36498897	0.00000000	0.29537458	-0.95538153	0.00000000	128.58690364	16534.59178768
W_TST_0966	291.40690364	0.00000000	42.91000000	0.00000000	-0.93101184	0.36498897	0.00000000	0.68084871	0.73242408	0.00000000	111.50309637	12432.94050020
W_TST_0967	291.40690364	0.00000000	96.91000000	0.00000000	-0.93101184	0.36498897	0.00000000	0.99273636	-0.12031011	0.00000000	165.50309637	27391.27490821
W_TST_0968	291.40690364	0.00000000	7.20000000	0.00000000	-0.93101184	0.36498897	0.00000000	0.12533323	0.99211470	0.00000000	75.79309637	5744.59345742
W_TST_0969	291.40690364	0.00000000	310.88000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.75608197	0.65447693	0.00000000	19.47309636	379.20148185
W_TST_0970	291.40690364	0.00000000	280.11000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.98447256	0.17553855	0.00000000	11.29690364	127.62003185
W_TST_0971	291.40690364	0.00000000	169.78000000	0.00000000	-0.93101184	0.36498897	0.00000000	0.17742828	-0.98413373	0.00000000	121.62690364	14793.10368901
W_TST_0972	291.40690364	0.00000000	285.33000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.96441912	0.26437805	0.00000000	6.07690364	36.92875785
W_TST_0973	291.40690364	0.00000000	83.27000000	0.00000000	-0.93101184	0.36498897	0.00000000	0.99310942	0.11719074	0.00000000	151.86309637	23062.40003922
W_TST_0974	291.40690364	0.00000000	220.59000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.65064169	-0.75938488	0.00000000	70.81690364	5015.03384113
W_TST_0975	291.40690364	0.00000000	22.01000000	0.00000000	-0.93101184	0.36498897	0.00000000	0.37476841	0.92711846	0.00000000	90.60309637	8208.92107191
W_TST_0976	291.40690364	0.00000000	235.98000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.82884233	-0.55948226	0.00000000	55.42690364	3072.14164710
W_TST_0977	291.40690364	0.00000000	225.24000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.71006249	-0.70413866	0.00000000	66.16690364	4378.05913728
W_TST_0978	291.40690364	0.00000000	179.95000000	0.00000000	-0.93101184	0.36498897	0.00000000	0.00087266	-0.99999962	0.00000000	111.45690364	12422.64136898
W_TST_0979	291.40690364	0.00000000	242.37000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.88596088	-0.46375999	0.00000000	49.03690364	2404.61791858
W_TST_0980	291.40690364	0.00000000	48.43000000	0.00000000	-0.93101184	0.36498897	0.00000000	0.74814562	0.66353458	0.00000000	117.02309637	13694.40508413
W_TST_0981	291.40690364	0.00000000	37.98000000	0.00000000	-0.93101184	0.36498897	0.00000000	0.61538637	0.78822561	0.00000000	106.57309637	11357.82486999
W_TST_0982	291.40690364	0.00000000	201.43000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.36536423	-0.93086464	0.00000000	89.97690364	8095.84318861
W_TST_0983	291.40690364	0.00000000	289.98000000	0.00000000	-0.93101184	0.36498897	0.00000000	-0.93981195	0.34169211	0.00000000	1.42690364	2.03605400
