ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0797	217.51234909	0.00000000	187.59202444	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.13211841	-0.99123394	0.00000000	29.92032465
W_TST_0796	217.51234909	0.00000000	216.46986742	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.59439995	-0.80416957	0.00000000	1.04248167
W_TST_0795	217.51234909	0.00000000	206.60560847	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.44784661	-0.89411040	0.00000000	10.90674062
W_TST_0794	217.51234909	0.00000000	119.28828359	0.00000000	-0.60893241	-0.79322211	0.00000000	0.87216933	-0.48920411	0.00000000	98.22406550
W_TST_0793	217.51234909	0.00000000	249.58439203	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.93718700	-0.34882736	0.00000000	32.07204294
W_TST_0792	217.51234909	0.00000000	224.49699338	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.70087184	-0.71328723	0.00000000	6.98464429
W_TST_0791	217.51234909	0.00000000	75.90454332	0.00000000	-0.60893241	-0.79322211	0.00000000	0.96989133	0.24353810	0.00000000	141.60780577
W_TST_0790	217.51234909	0.00000000	245.26067675	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.90822117	-0.41849050	0.00000000	27.74832766
W_TST_0789	217.51234909	0.00000000	73.44614449	0.00000000	-0.60893241	-0.79322211	0.00000000	0.95855235	0.28491647	0.00000000	144.06620460
W_TST_0788	217.51234909	0.00000000	256.65443004	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.97299560	-0.23082368	0.00000000	39.14208095
W_TST_0787	217.51234909	0.00000000	81.75695785	0.00000000	-0.60893241	-0.79322211	0.00000000	0.98966880	0.14337244	0.00000000	135.75539124
W_TST_0786	217.51234909	0.00000000	238.07498795	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.84874092	-0.52880890	0.00000000	20.56263886
W_TST_0785	217.51234909	0.00000000	240.73150104	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.87233820	-0.48890292	0.00000000	23.21915195
W_TST_0784	217.51234909	0.00000000	225.02318023	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.70739280	-0.70682065	0.00000000	7.51083114
W_TST_0783	217.51234909	0.00000000	270.79443704	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.99990387	0.01386510	0.00000000	53.28208795
W_TST_0782	217.51234909	0.00000000	243.67920590	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.89632557	-0.44339652	0.00000000	26.16685681
W_TST_0781	217.51234909	0.00000000	238.37093501	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.85146102	-0.52441790	0.00000000	20.85858592
W_TST_0780	217.51234909	0.00000000	68.25403896	0.00000000	-0.60893241	-0.79322211	0.00000000	0.92883567	0.37049196	0.00000000	149.25831013
W_TST_0779	217.51234909	0.00000000	54.61203971	0.00000000	-0.60893241	-0.79322211	0.00000000	0.81524950	0.57910987	0.00000000	162.90030938
W_TST_0778	217.51234909	0.00000000	267.69921511	0.00000000	-0.60893241	-0.79322211	0.00000000	-0.99919385	-0.04014548	0.00000000	50.18686602
