D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
243.26013909	0.00000000	74.84692371	0.00000000	-0.89305858	-0.44994041	0.00000000	0.96523090	0.26139877	0.00000000	168.41321538
243.26013909	0.00000000	75.22544103	0.00000000	-0.89305858	-0.44994041	0.00000000	0.96693672	0.25501643	0.00000000	168.03469806
243.26013909	0.00000000	19.78893796	0.00000000	-0.89305858	-0.44994041	0.00000000	0.33855626	0.94094615	0.00000000	136.52879888
243.26013909	0.00000000	247.55549314	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.92424974	-0.38178844	0.00000000	4.29535405
243.26013909	0.00000000	52.03943049	0.00000000	-0.89305858	-0.44994041	0.00000000	0.78843426	0.61511903	0.00000000	168.77929142
243.26013909	0.00000000	248.97467738	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.93342195	-0.35878052	0.00000000	5.71453829
243.26013909	0.00000000	61.72458269	0.00000000	-0.89305858	-0.44994041	0.00000000	0.88068068	0.47371040	0.00000000	178.46444362
243.26013909	0.00000000	212.17299611	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.53247740	-0.84644422	0.00000000	31.08714298
243.26013909	0.00000000	236.41001948	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.83301800	-0.55324589	0.00000000	6.85011961
243.26013909	0.00000000	79.78844817	0.00000000	-0.89305858	-0.44994041	0.00000000	0.98415988	0.17728317	0.00000000	163.47169092
243.26013909	0.00000000	266.13133444	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.99772133	-0.06746966	0.00000000	22.87119536
243.26013909	0.00000000	189.14072555	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.15885988	-0.98730114	0.00000000	54.11941354
243.26013909	0.00000000	110.72860113	0.00000000	-0.89305858	-0.44994041	0.00000000	0.93526747	-0.35394176	0.00000000	132.53153796
243.26013909	0.00000000	52.10411706	0.00000000	-0.89305858	-0.44994041	0.00000000	0.78912822	0.61422850	0.00000000	168.84397798
243.26013909	0.00000000	254.93055588	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.96561142	-0.25998958	0.00000000	11.67041680
243.26013909	0.00000000	250.46560548	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.94244094	-0.33437266	0.00000000	7.20546640
243.26013909	0.00000000	246.15155171	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.91461811	-0.40431883	0.00000000	2.89141263
243.26013909	0.00000000	228.24143682	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.74595785	-0.66599316	0.00000000	15.01870227
243.26013909	0.00000000	252.87636057	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.95567162	-0.29443465	0.00000000	9.61622149
243.26013909	0.00000000	231.59755296	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.78366693	-0.62118125	0.00000000	11.66258613
243.26013909	0.00000000	256.41702099	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.97203081	-0.23485336	0.00000000	13.15688191
243.26013909	0.00000000	190.94650651	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.18989243	-0.98180490	0.00000000	52.31363258
243.26013909	0.00000000	245.66307609	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.91113789	-0.41210162	0.00000000	2.40293700
243.26013909	0.00000000	242.76433373	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.88913166	-0.45765149	0.00000000	0.49580536
243.26013909	0.00000000	233.80089776	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.80696957	-0.59059302	0.00000000	9.45924133
243.26013909	0.00000000	49.36313263	0.00000000	-0.89305858	-0.44994041	0.00000000	0.75885240	0.65126264	0.00000000	166.10299355
243.26013909	0.00000000	236.30135737	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.83196727	-0.55482472	0.00000000	6.95878172
243.26013909	0.00000000	244.42115646	0.00000000	-0.89305858	-0.44994041	0.00000000	-0.90199201	-0.43175272	0.00000000	1.16101738
