ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0999	291.40690364	4.05840870	291.40690364	43.60000000	-0.92867726	0.36407373	-0.07077338	-0.67421258	0.26431474	-0.68961954	39.54159130
W_TST_0998	291.40690364	4.05840870	291.40690364	13.57000000	-0.92867726	0.36407373	-0.07077338	-0.90502171	0.35479993	-0.23463316	9.51159130
W_TST_0997	291.40690364	4.05840870	291.40690364	48.83000000	-0.92867726	0.36407373	-0.07077338	-0.61288082	0.24027056	-0.75275969	44.77159130
W_TST_0996	291.40690364	4.05840870	291.40690364	1.71000000	-0.92867726	0.36407373	-0.07077338	-0.93059723	0.36482642	-0.02984070	2.34840870
W_TST_0995	291.40690364	4.05840870	291.40690364	28.61000000	-0.92867726	0.36407373	-0.07077338	-0.81733475	0.32042360	-0.47884509	24.55159130
W_TST_0994	291.40690364	4.05840870	291.40690364	16.29000000	-0.92867726	0.36407373	-0.07077338	-0.89363569	0.35033621	-0.28049919	12.23159130
W_TST_0993	291.40690364	4.05840870	291.40690364	47.02000000	-0.92867726	0.36407373	-0.07077338	-0.63471083	0.24882868	-0.73159172	42.96159130
W_TST_0992	291.40690364	4.05840870	291.40690364	55.01000000	-0.92867726	0.36407373	-0.07077338	-0.53387334	0.20929688	-0.81925214	50.95159130
W_TST_0991	291.40690364	4.05840870	291.40690364	43.82000000	-0.92867726	0.36407373	-0.07077338	-0.67174234	0.26334632	-0.69239507	39.76159130
W_TST_0990	291.40690364	4.05840870	291.40690364	27.53000000	-0.92867726	0.36407373	-0.07077338	-0.82559239	0.32366088	-0.46221299	23.47159130
W_TST_0989	291.40690364	4.05840870	291.40690364	26.89000000	-0.92867726	0.36407373	-0.07077338	-0.83034757	0.32552507	-0.45227905	22.83159130
W_TST_0988	291.40690364	4.05840870	291.40690364	29.07000000	-0.92867726	0.36407373	-0.07077338	-0.81372925	0.31901012	-0.48587781	25.01159130
W_TST_0987	291.40690364	4.05840870	291.40690364	32.96000000	-0.92867726	0.36407373	-0.07077338	-0.78116604	0.30624421	-0.54405340	28.90159130
W_TST_0986	291.40690364	4.05840870	291.40690364	26.05000000	-0.92867726	0.36407373	-0.07077338	-0.83643142	0.32791016	-0.43915533	21.99159130
W_TST_0985	291.40690364	4.05840870	291.40690364	30.09000000	-0.92867726	0.36407373	-0.07077338	-0.80554770	0.31580266	-0.50135973	26.03159130
W_TST_0984	291.40690364	4.05840870	291.40690364	58.66000000	-0.92867726	0.36407373	-0.07077338	-0.48423370	0.18983642	-0.85409593	54.60159130
W_TST_0983	291.40690364	4.05840870	291.40690364	71.57000000	-0.92867726	0.36407373	-0.07077338	-0.29433551	0.11538974	-0.94871061	67.51159130
W_TST_0982	291.40690364	4.05840870	291.40690364	8.53000000	-0.92867726	0.36407373	-0.07077338	-0.92071330	0.36095158	-0.14832724	4.47159130
W_TST_0981	291.40690364	4.05840870	291.40690364	11.87000000	-0.92867726	0.36407373	-0.07077338	-0.91110385	0.35718434	-0.20569181	7.81159130
W_TST_0979	291.40690364	4.05840870	291.40690364	1.26000000	-0.92867726	0.36407373	-0.07077338	-0.93078673	0.36490071	-0.02198938	2.79840870
W_TST_0980	291.40690364	4.05840870	291.40690364	4.26000000	-0.92867726	0.36407373	-0.07077338	-0.92843968	0.36398059	-0.07428254	0.20159130
W_TST_0978	291.40690364	4.05840870	291.40690364	16.51000000	-0.92867726	0.36407373	-0.07077338	-0.89262637	0.34994053	-0.28418269	12.45159130
W_TST_0977	291.40690364	4.05840870	291.40690364	33.57000000	-0.92867726	0.36407373	-0.07077338	-0.77572920	0.30411278	-0.55295536	29.51159130
W_TST_0976	291.40690364	4.05840870	291.40690364	61.09000000	-0.92867726	0.36407373	-0.07077338	-0.45008387	0.17644850	-0.87538016	57.03159130
W_TST_0975	291.40690364	4.05840870	291.40690364	15.35000000	-0.92867726	0.36407373	-0.07077338	-0.89779965	0.35196863	-0.26471468	11.29159130
W_TST_0974	291.40690364	4.05840870	291.40690364	15.00000000	-0.92867726	0.36407373	-0.07077338	-0.89928839	0.35255227	-0.25881905	10.94159130
W_TST_0973	291.40690364	4.05840870	291.40690364	43.31000000	-0.92867726	0.36407373	-0.07077338	-0.67745361	0.26558533	-0.68594536	39.25159130
W_TST_0972	291.40690364	4.05840870	291.40690364	18.99000000	-0.92867726	0.36407373	-0.07077338	-0.88034188	0.34512458	-0.32540313	14.93159130
W_TST_0971	291.40690364	4.05840870	291.40690364	44.39000000	-0.92867726	0.36407373	-0.07077338	-0.66529621	0.26081921	-0.69953863	40.33159130
W_TST_0970	291.40690364	4.05840870	291.40690364	36.18000000	-0.92867726	0.36407373	-0.07077338	-0.75148150	0.29460684	-0.59032395	32.12159130
W_TST_0969	291.40690364	4.05840870	291.40690364	37.06000000	-0.92867726	0.36407373	-0.07077338	-0.74295197	0.29126297	-0.60265102	33.00159130
W_TST_0968	291.40690364	4.05840870	291.40690364	52.47000000	-0.92867726	0.36407373	-0.07077338	-0.56715076	0.22234279	-0.79303448	48.41159130
W_TST_0967	291.40690364	4.05840870	291.40690364	20.88000000	-0.92867726	0.36407373	-0.07077338	-0.86987131	0.34101975	-0.35641188	16.82159130
W_TST_0966	291.40690364	4.05840870	291.40690364	61.66000000	-0.92867726	0.36407373	-0.07077338	-0.44195391	0.17326128	-0.88014616	57.60159130
W_TST_0965	291.40690364	4.05840870	291.40690364	30.43000000	-0.92867726	0.36407373	-0.07077338	-0.80276365	0.31471122	-0.50648531	26.37159130
W_TST_0964	291.40690364	4.05840870	291.40690364	14.16000000	-0.92867726	0.36407373	-0.07077338	-0.90272433	0.35389928	-0.24463053	10.10159130
W_TST_0963	291.40690364	4.05840870	291.40690364	8.28000000	-0.92867726	0.36407373	-0.07077338	-0.92130709	0.36118436	-0.14401078	4.22159130
