ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0705	189.72099329	4.74403386	189.72099329	31.86000000	-0.16827207	-0.98226498	-0.08270444	-0.14341158	-0.83714529	-0.52784551	27.11596614
W_TST_0704	189.72099329	4.74403386	189.72099329	40.94000000	-0.16827207	-0.98226498	-0.08270444	-0.12754905	-0.74454996	-0.65526834	36.19596614
W_TST_0703	189.72099329	4.74403386	189.72099329	47.48000000	-0.16827207	-0.98226498	-0.08270444	-0.11411721	-0.66614348	-0.73704147	42.73596614
W_TST_0702	189.72099329	4.74403386	189.72099329	17.97000000	-0.16827207	-0.98226498	-0.08270444	-0.16061370	-0.93756028	-0.30851898	13.22596614
W_TST_0701	189.72099329	4.74403386	189.72099329	46.24000000	-0.16827207	-0.98226498	-0.08270444	-0.11678363	-0.68170834	-0.72224326	41.49596614
W_TST_0700	189.72099329	4.74403386	189.72099329	37.65000000	-0.16827207	-0.98226498	-0.08270444	-0.13368857	-0.78038858	-0.61083633	32.90596614
W_TST_0699	189.72099329	4.74403386	189.72099329	28.36000000	-0.16827207	-0.98226498	-0.08270444	-0.14858516	-0.86734536	-0.47500998	23.61596614
W_TST_0698	189.72099329	4.74403386	189.72099329	35.22000000	-0.16827207	-0.98226498	-0.08270444	-0.13794137	-0.80521369	-0.57671752	30.47596614
W_TST_0697	189.72099329	4.74403386	189.72099329	10.95000000	-0.16827207	-0.98226498	-0.08270444	-0.16577632	-0.96769641	-0.18995229	6.20596614
W_TST_0696	189.72099329	4.74403386	189.72099329	5.19000000	-0.16827207	-0.98226498	-0.08270444	-0.16815828	-0.98160074	-0.09045876	0.44596614
W_TST_0695	189.72099329	4.74403386	189.72099329	11.99000000	-0.16827207	-0.98226498	-0.08270444	-0.16516687	-0.96413878	-0.20774097	7.24596614
W_TST_0694	189.72099329	4.74403386	189.72099329	46.83000000	-0.16827207	-0.98226498	-0.08270444	-0.11552168	-0.67434185	-0.72932696	42.08596614
W_TST_0693	189.72099329	4.74403386	189.72099329	50.44000000	-0.16827207	-0.98226498	-0.08270444	-0.10753853	-0.62774130	-0.77095806	45.69596614
W_TST_0692	189.72099329	4.74403386	189.72099329	25.53000000	-0.16827207	-0.98226498	-0.08270444	-0.15236392	-0.88940336	-0.43098363	20.78596614
W_TST_0691	189.72099329	4.74403386	189.72099329	33.72000000	-0.16827207	-0.98226498	-0.08270444	-0.14044318	-0.81981770	-0.55513480	28.97596614
W_TST_0690	189.72099329	4.74403386	189.72099329	8.37000000	-0.16827207	-0.98226498	-0.08270444	-0.16705205	-0.97514329	-0.14556503	3.62596614
W_TST_0689	189.72099329	4.74403386	189.72099329	17.73000000	-0.16827207	-0.98226498	-0.08270444	-0.16083050	-0.93882582	-0.30453183	12.98596614
W_TST_0688	189.72099329	4.74403386	189.72099329	17.42000000	-0.16827207	-0.98226498	-0.08270444	-0.16110635	-0.94043609	-0.29937387	12.67596614
W_TST_0687	189.72099329	4.74403386	189.72099329	17.63000000	-0.16827207	-0.98226498	-0.08270444	-0.16092000	-0.93934826	-0.30286894	12.88596614
W_TST_0686	189.72099329	4.74403386	189.72099329	2.48000000	-0.16827207	-0.98226498	-0.08270444	-0.16869238	-0.98471850	-0.04327065	2.26403386
W_TST_0685	189.72099329	4.74403386	189.72099329	38.30000000	-0.16827207	-0.98226498	-0.08270444	-0.13250991	-0.77350829	-0.61977903	33.55596614
W_TST_0684	189.72099329	4.74403386	189.72099329	16.54000000	-0.16827207	-0.98226498	-0.08270444	-0.16186370	-0.94485702	-0.28468466	11.79596614
W_TST_0683	189.72099329	4.74403386	189.72099329	13.78000000	-0.16827207	-0.98226498	-0.08270444	-0.16399059	-0.95727242	-0.23819445	9.03596614
W_TST_0682	189.72099329	4.74403386	189.72099329	21.10000000	-0.16827207	-0.98226498	-0.08270444	-0.15752970	-0.91955788	-0.35999681	16.35596614
W_TST_0681	189.72099329	4.74403386	189.72099329	2.38000000	-0.16827207	-0.98226498	-0.08270444	-0.16870488	-0.98479144	-0.04152689	2.36403386
W_TST_0680	189.72099329	4.74403386	189.72099329	8.70000000	-0.16827207	-0.98226498	-0.08270444	-0.16690772	-0.97430076	-0.15126082	3.95596614
W_TST_0679	189.72099329	4.74403386	189.72099329	8.16000000	-0.16827207	-0.98226498	-0.08270444	-0.16714102	-0.97566260	-0.14193790	3.41596614
W_TST_0678	189.72099329	4.74403386	189.72099329	59.91000000	-0.16827207	-0.98226498	-0.08270444	-0.08465486	-0.49416104	-0.86523894	55.16596614
W_TST_0677	189.72099329	4.74403386	189.72099329	9.31000000	-0.16827207	-0.98226498	-0.08270444	-0.16662635	-0.97265830	-0.16177606	4.56596614
W_TST_0676	189.72099329	4.74403386	189.72099329	30.86000000	-0.16827207	-0.98226498	-0.08270444	-0.14494522	-0.84609769	-0.51294208	26.11596614
W_TST_0675	189.72099329	4.74403386	189.72099329	43.45000000	-0.16827207	-0.98226498	-0.08270444	-0.12258123	-0.71555101	-0.68772131	38.70596614
W_TST_0674	189.72099329	4.74403386	189.72099329	54.86000000	-0.16827207	-0.98226498	-0.08270444	-0.09718636	-0.56731197	-0.81774809	50.11596614
W_TST_0673	189.72099329	4.74403386	189.72099329	51.43000000	-0.16827207	-0.98226498	-0.08270444	-0.10527329	-0.61451831	-0.78184703	46.68596614
W_TST_0672	189.72099329	4.74403386	189.72099329	28.80000000	-0.16827207	-0.98226498	-0.08270444	-0.14796485	-0.86372438	-0.48175367	24.05596614
W_TST_0671	189.72099329	4.74403386	189.72099329	21.43000000	-0.16827207	-0.98226498	-0.08270444	-0.15717699	-0.91749898	-0.36536423	16.68596614
