ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0458	56.45562846	0.00000000	32.17000000	0.00000000	0.83345814	0.55258261	0.00000000	0.53243314	0.84647206	0.00000000	24.28562846
W_TST_0457	56.45562846	0.00000000	29.27000000	0.00000000	0.83345814	0.55258261	0.00000000	0.48892577	0.87232539	0.00000000	27.18562846
W_TST_0456	56.45562846	0.00000000	37.98000000	0.00000000	0.83345814	0.55258261	0.00000000	0.61538637	0.78822561	0.00000000	18.47562846
W_TST_0455	56.45562846	0.00000000	26.07000000	0.00000000	0.83345814	0.55258261	0.00000000	0.43946890	0.89825780	0.00000000	30.38562846
W_TST_0454	56.45562846	0.00000000	45.82000000	0.00000000	0.83345814	0.55258261	0.00000000	0.71715392	0.69691481	0.00000000	10.63562846
W_TST_0453	56.45562846	0.00000000	25.20000000	0.00000000	0.83345814	0.55258261	0.00000000	0.42577929	0.90482705	0.00000000	31.25562846
W_TST_0452	56.45562846	0.00000000	26.95000000	0.00000000	0.83345814	0.55258261	0.00000000	0.45321278	0.89140237	0.00000000	29.50562846
W_TST_0451	56.45562846	0.00000000	21.43000000	0.00000000	0.83345814	0.55258261	0.00000000	0.36536423	0.93086464	0.00000000	35.02562846
W_TST_0450	56.45562846	0.00000000	26.07000000	0.00000000	0.83345814	0.55258261	0.00000000	0.43946890	0.89825780	0.00000000	30.38562846
W_TST_0449	56.45562846	0.00000000	62.37000000	0.00000000	0.83345814	0.55258261	0.00000000	0.88596088	0.46375999	0.00000000	5.91437154
W_TST_0448	56.45562846	0.00000000	52.49000000	0.00000000	0.83345814	0.55258261	0.00000000	0.79324708	0.60889989	0.00000000	3.96562846
W_TST_0447	56.45562846	0.00000000	57.43000000	0.00000000	0.83345814	0.55258261	0.00000000	0.84273438	0.53832960	0.00000000	0.97437154
W_TST_0446	56.45562846	0.00000000	37.98000000	0.00000000	0.83345814	0.55258261	0.00000000	0.61538637	0.78822561	0.00000000	18.47562846
W_TST_0445	56.45562846	0.00000000	42.04000000	0.00000000	0.83345814	0.55258261	0.00000000	0.66964926	0.74267750	0.00000000	14.41562846
W_TST_0444	56.45562846	0.00000000	32.46000000	0.00000000	0.83345814	0.55258261	0.00000000	0.53671068	0.84376635	0.00000000	23.99562846
W_TST_0443	56.45562846	0.00000000	56.56000000	0.00000000	0.83345814	0.55258261	0.00000000	0.83446335	0.55106344	0.00000000	0.10437154
W_TST_0442	56.45562846	0.00000000	68.17000000	0.00000000	0.83345814	0.55258261	0.00000000	0.92829125	0.37185394	0.00000000	11.71437154
W_TST_0441	56.45562846	0.00000000	83.56000000	0.00000000	0.83345814	0.55258261	0.00000000	0.99368986	0.11216269	0.00000000	27.10437154
W_TST_0440	56.45562846	0.00000000	45.53000000	0.00000000	0.83345814	0.55258261	0.00000000	0.71361735	0.70053571	0.00000000	10.92562846
W_TST_0439	56.45562846	0.00000000	49.30000000	0.00000000	0.83345814	0.55258261	0.00000000	0.75813434	0.65209840	0.00000000	7.15562846
W_TST_0438	56.45562846	0.00000000	70.78000000	0.00000000	0.83345814	0.55258261	0.00000000	0.94426152	0.32919628	0.00000000	14.32437154
W_TST_0437	56.45562846	0.00000000	64.11000000	0.00000000	0.83345814	0.55258261	0.00000000	0.89963400	0.43664478	0.00000000	7.65437154
W_TST_0436	56.45562846	0.00000000	24.33000000	0.00000000	0.83345814	0.55258261	0.00000000	0.41199151	0.91118768	0.00000000	32.12562846
