ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0125	234.78167488	59.29022919	234.78167488	56.08287403	-0.41721318	-0.29451141	-0.85976519	-0.45585838	-0.32179112	-0.82984554	3.20735517	10.28712716
W_TST_0126	234.78167488	59.29022919	234.78167488	57.59110990	-0.41721318	-0.29451141	-0.85976519	-0.43785635	-0.30908345	-0.84424478	1.69911930	2.88700638
W_TST_0127	234.78167488	59.29022919	234.78167488	58.78461851	-0.41721318	-0.29451141	-0.85976519	-0.42339518	-0.29887530	-0.85522516	0.50561068	0.25564216
W_TST_0128	234.78167488	59.29022919	234.78167488	60.10941873	-0.41721318	-0.29451141	-0.85976519	-0.40712836	-0.28739252	-0.86697868	0.81918954	0.67107150
W_TST_0129	234.78167488	59.29022919	234.78167488	59.33786059	-0.41721318	-0.29451141	-0.85976519	-0.41662912	-0.29409912	-0.86018945	0.04763140	0.00226875
W_TST_0130	234.78167488	59.29022919	234.78167488	57.57713319	-0.41721318	-0.29451141	-0.85976519	-0.43802458	-0.30920221	-0.84411401	1.71309601	2.93469793
W_TST_0131	234.78167488	59.29022919	234.78167488	64.02898214	-0.41721318	-0.29451141	-0.85976519	-0.35776044	-0.25254363	-0.89901567	4.73875295	22.45577952
W_TST_0132	234.78167488	59.29022919	234.78167488	57.65212282	-0.41721318	-0.29451141	-0.85976519	-0.43712164	-0.30856482	-0.84481503	1.63810637	2.68339249
W_TST_0133	234.78167488	59.29022919	234.78167488	58.19116146	-0.41721318	-0.29451141	-0.85976519	-0.43060917	-0.30396766	-0.84981139	1.09906773	1.20794988
W_TST_0134	234.78167488	59.29022919	234.78167488	62.65014467	-0.41721318	-0.29451141	-0.85976519	-0.37533012	-0.26494609	-0.88821781	3.35991548	11.28903200
W_TST_0135	234.78167488	59.29022919	234.78167488	61.16353787	-0.41721318	-0.29451141	-0.85976519	-0.39402923	-0.27814583	-0.87599992	1.87330868	3.50928542
W_TST_0136	234.78167488	59.29022919	234.78167488	61.75668713	-0.41721318	-0.29451141	-0.85976519	-0.38659947	-0.27290115	-0.88094597	2.46645794	6.08341476
W_TST_0137	234.78167488	59.29022919	234.78167488	57.38261221	-0.41721318	-0.29451141	-0.85976519	-0.44036329	-0.31085311	-0.84228886	1.90761699	3.63900256
W_TST_0138	234.78167488	59.29022919	234.78167488	60.05562116	-0.41721318	-0.29451141	-0.85976519	-0.40779322	-0.28786185	-0.86651038	0.76539197	0.58582487
W_TST_0139	234.78167488	59.29022919	234.78167488	57.13619231	-0.41721318	-0.29451141	-0.85976519	-0.44331869	-0.31293933	-0.83996281	2.15403688	4.63987487
