D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
219.40671291	0.00000000	347.91283075	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.20939959	0.97783015	0.00000000	128.50611785
219.40671291	0.00000000	239.20346218	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.85899084	-0.51199096	0.00000000	19.79674928
219.40671291	0.00000000	184.34156334	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.07570208	-0.99713048	0.00000000	35.06514957
219.40671291	0.00000000	39.15474677	0.00000000	-0.63482104	-0.77265920	0.00000000	0.63141704	0.77544343	0.00000000	179.74803388
219.40671291	0.00000000	205.75879971	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.43458359	-0.90063150	0.00000000	13.64791319
219.40671291	0.00000000	224.33186875	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.69881326	-0.71530415	0.00000000	4.92515585
219.40671291	0.00000000	64.82525351	0.00000000	-0.63482104	-0.77265920	0.00000000	0.90501463	0.42538044	0.00000000	154.58145940
219.40671291	0.00000000	231.96663516	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.78765210	-0.61612025	0.00000000	12.55992225
219.40671291	0.00000000	234.95934673	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.81874487	-0.57415751	0.00000000	15.55263382
219.40671291	0.00000000	104.59253638	0.00000000	-0.63482104	-0.77265920	0.00000000	0.96774200	-0.25194330	0.00000000	114.81417652
219.40671291	0.00000000	165.61340017	0.00000000	-0.63482104	-0.77265920	0.00000000	0.24846335	-0.96864130	0.00000000	53.79331273
219.40671291	0.00000000	244.11154864	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.89964580	-0.43662046	0.00000000	24.70483574
219.40671291	0.00000000	6.89556917	0.00000000	-0.63482104	-0.77265920	0.00000000	0.12006007	0.99276663	0.00000000	147.48885627
219.40671291	0.00000000	326.05525929	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.55839307	0.82957650	0.00000000	106.64854638
219.40671291	0.00000000	259.83405861	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.98430070	-0.17649967	0.00000000	40.42734570
219.40671291	0.00000000	218.50590097	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.62259524	-0.78254404	0.00000000	0.90081194
219.40671291	0.00000000	212.96175735	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.54407913	-0.83903391	0.00000000	6.44495555
219.40671291	0.00000000	183.78113562	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.06594538	-0.99782323	0.00000000	35.62557728
219.40671291	0.00000000	209.53796237	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.49300012	-0.87002924	0.00000000	9.86875053
219.40671291	0.00000000	159.60294303	0.00000000	-0.63482104	-0.77265920	0.00000000	0.34852390	-0.93729989	0.00000000	59.80376987
219.40671291	0.00000000	249.21296943	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.93490603	-0.35489535	0.00000000	29.80625653
219.40671291	0.00000000	336.27025860	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.40242303	0.91545382	0.00000000	116.86354569
219.40671291	0.00000000	176.75858955	0.00000000	-0.63482104	-0.77265920	0.00000000	0.05654311	-0.99840016	0.00000000	42.64812335
219.40671291	0.00000000	203.22164229	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.39428907	-0.91898647	0.00000000	16.18507061
219.40671291	0.00000000	174.66968476	0.00000000	-0.63482104	-0.77265920	0.00000000	0.09289741	-0.99567569	0.00000000	44.73702815
219.40671291	0.00000000	346.02833025	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.24144210	0.97041523	0.00000000	126.62161735
219.40671291	0.00000000	344.87991391	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.26084296	0.96538125	0.00000000	125.47320101
219.40671291	0.00000000	208.95402808	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.48410770	-0.87500842	0.00000000	10.45268483
219.40671291	0.00000000	130.55925659	0.00000000	-0.63482104	-0.77265920	0.00000000	0.75973389	-0.65023413	0.00000000	88.84745632
219.40671291	0.00000000	232.72547438	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.79574283	-0.60563466	0.00000000	13.31876147
219.40671291	0.00000000	226.03685676	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.71978651	-0.69419550	0.00000000	6.63014385
219.40671291	0.00000000	138.85352247	0.00000000	-0.63482104	-0.77265920	0.00000000	0.65798631	-0.75302989	0.00000000	80.55319044
219.40671291	0.00000000	236.22531592	0.00000000	-0.63482104	-0.77265920	0.00000000	-0.83123019	-0.55592839	0.00000000	16.81860301
219.40671291	0.00000000	60.81184484	0.00000000	-0.63482104	-0.77265920	0.00000000	0.87302291	0.48767919	0.00000000	158.59486807
