D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
232.98695843	15.05141224	232.98695843	56.80173885	-0.77110457	-0.58134421	-0.25968568	-0.43720814	-0.32961602	-0.83678093	41.75032661
232.98695843	15.05141224	232.98695843	28.90269966	-0.77110457	-0.58134421	-0.25968568	-0.69903893	-0.52701313	-0.48332363	13.85128742
232.98695843	15.05141224	232.98695843	24.78916032	-0.77110457	-0.58134421	-0.25968568	-0.72492231	-0.54652689	-0.41928033	9.73774808
232.98695843	15.05141224	232.98695843	63.42327297	-0.77110457	-0.58134421	-0.25968568	-0.35724492	-0.26933087	-0.89433604	48.37186073
232.98695843	15.05141224	232.98695843	20.86137343	-0.77110457	-0.58134421	-0.25968568	-0.74615274	-0.56253275	-0.35610811	5.80996119
232.98695843	15.05141224	232.98695843	22.80838074	-0.77110457	-0.58134421	-0.25968568	-0.73606108	-0.55492453	-0.38765042	7.75696850
232.98695843	15.05141224	232.98695843	28.51917192	-0.77110457	-0.58134421	-0.25968568	-0.70160662	-0.52894894	-0.47745280	13.46775968
232.98695843	15.05141224	232.98695843	54.41714625	-0.77110457	-0.58134421	-0.25968568	-0.46463000	-0.35028966	-0.81327493	39.36573401
232.98695843	15.05141224	232.98695843	68.64416674	-0.77110457	-0.58134421	-0.25968568	-0.29078039	-0.21922253	-0.93133681	53.59275450
232.98695843	15.05141224	232.98695843	12.10085997	-0.77110457	-0.58134421	-0.25968568	-0.78075594	-0.58862048	-0.20963324	2.95055227
232.98695843	15.05141224	232.98695843	67.09018158	-0.77110457	-0.58134421	-0.25968568	-0.31084094	-0.23434640	-0.92111871	52.03876934
232.98695843	15.05141224	232.98695843	58.04335875	-0.77110457	-0.58134421	-0.25968568	-0.42262717	-0.31862327	-0.84844887	42.99194651
232.98695843	15.05141224	232.98695843	7.07782529	-0.77110457	-0.58134421	-0.25968568	-0.79241371	-0.59740940	-0.12321741	7.97358695
232.98695843	15.05141224	232.98695843	31.22883493	-0.77110457	-0.58134421	-0.25968568	-0.68279882	-0.51476953	-0.51845742	16.17742269
232.98695843	15.05141224	232.98695843	15.71941914	-0.77110457	-0.58134421	-0.25968568	-0.76863464	-0.57948210	-0.27092671	0.66800690
232.98695843	15.05141224	232.98695843	13.13949511	-0.77110457	-0.58134421	-0.25968568	-0.77759342	-0.58623622	-0.22732263	1.91191713
232.98695843	15.05141224	232.98695843	60.75329913	-0.77110457	-0.58134421	-0.25968568	-0.39012321	-0.29411818	-0.87252414	45.70188689
232.98695843	15.05141224	232.98695843	33.88044231	-0.77110457	-0.58134421	-0.25968568	-0.66291555	-0.49977931	-0.55746175	18.82903006
