ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0438	42.37379907	0.00000000	84.40224509	0.00000000	0.67396463	0.73876362	0.00000000	0.99523122	0.09754390	0.00000000	42.02844602
W_TST_0437	42.37379907	0.00000000	73.43630397	0.00000000	0.67396463	0.73876362	0.00000000	0.95850340	0.28508109	0.00000000	31.06250489
W_TST_0436	42.37379907	0.00000000	226.34155420	0.00000000	0.67396463	0.73876362	0.00000000	-0.72346802	-0.69035789	0.00000000	176.03224488
W_TST_0435	42.37379907	0.00000000	256.88853340	0.00000000	0.67396463	0.73876362	0.00000000	-0.97393059	-0.22684622	0.00000000	145.48526568
W_TST_0434	42.37379907	0.00000000	215.70868821	0.00000000	0.67396463	0.73876362	0.00000000	-0.58366435	-0.81199503	0.00000000	173.33488913
W_TST_0433	42.37379907	0.00000000	221.78288668	0.00000000	0.67396463	0.73876362	0.00000000	-0.66630978	-0.74567505	0.00000000	179.40908761
W_TST_0432	42.37379907	0.00000000	32.07882935	0.00000000	0.67396463	0.73876362	0.00000000	0.53108553	0.84731821	0.00000000	10.29496973
W_TST_0431	42.37379907	0.00000000	18.89366998	0.00000000	0.67396463	0.73876362	0.00000000	0.32381289	0.94612114	0.00000000	23.48012909
W_TST_0430	42.37379907	0.00000000	13.48302848	0.00000000	0.67396463	0.73876362	0.00000000	0.23315733	0.97243903	0.00000000	28.89077060
W_TST_0429	42.37379907	0.00000000	131.18740097	0.00000000	0.67396463	0.73876362	0.00000000	0.75255973	-0.65852399	0.00000000	88.81360190
W_TST_0428	42.37379907	0.00000000	186.43526953	0.00000000	0.67396463	0.73876362	0.00000000	-0.11208064	-0.99369911	0.00000000	144.06147046
W_TST_0427	42.37379907	0.00000000	220.08782490	0.00000000	0.67396463	0.73876362	0.00000000	-0.64396107	-0.76505826	0.00000000	177.71402583
W_TST_0426	42.37379907	0.00000000	224.35841618	0.00000000	0.67396463	0.73876362	0.00000000	-0.69914461	-0.71498029	0.00000000	178.01538290
W_TST_0425	42.37379907	0.00000000	259.77194069	0.00000000	0.67396463	0.73876362	0.00000000	-0.98410877	-0.17756671	0.00000000	142.60185839
W_TST_0424	42.37379907	0.00000000	203.58793219	0.00000000	0.67396463	0.73876362	0.00000000	-0.40015602	-0.91644703	0.00000000	161.21413312
W_TST_0423	42.37379907	0.00000000	182.58326328	0.00000000	0.67396463	0.73876362	0.00000000	-0.04507118	-0.99898378	0.00000000	140.20946421
W_TST_0422	42.37379907	0.00000000	215.46853919	0.00000000	0.67396463	0.73876362	0.00000000	-0.58025584	-0.81443426	0.00000000	173.09474012
