ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0967	315.81427138	10.36099741	315.81427138	62.37297490	-0.68562154	0.70539155	-0.17984956	-0.32320239	0.33252199	-0.88598495	52.01197749
W_TST_0966	315.81427138	10.36099741	315.81427138	19.51001197	-0.68562154	0.70539155	-0.17984956	-0.65696774	0.67591152	-0.33397157	9.14901457
W_TST_0965	315.81427138	10.36099741	315.81427138	87.76523117	-0.68562154	0.70539155	-0.17984956	-0.02717842	0.02796212	-0.99923944	77.40423377
W_TST_0964	315.81427138	10.36099741	315.81427138	72.51122746	-0.68562154	0.70539155	-0.17984956	-0.20945762	0.21549737	-0.95377586	62.15023005
W_TST_0963	315.81427138	10.36099741	315.81427138	81.99044357	-0.68562154	0.70539155	-0.17984956	-0.09711689	0.09991727	-0.99024484	71.62944616
W_TST_0962	315.81427138	10.36099741	315.81427138	69.17365776	-0.68562154	0.70539155	-0.17984956	-0.24780430	0.25494978	-0.93466231	58.81266035
W_TST_0961	315.81427138	10.36099741	315.81427138	51.10915837	-0.68562154	0.70539155	-0.17984956	-0.43759507	0.45021320	-0.77834351	40.74816096
W_TST_0960	315.81427138	10.36099741	315.81427138	55.73268573	-0.68562154	0.70539155	-0.17984956	-0.39244152	0.40375764	-0.82641964	45.37168833
W_TST_0959	315.81427138	10.36099741	315.81427138	31.73307630	-0.68562154	0.70539155	-0.17984956	-0.59279234	0.60988561	-0.52596273	21.37207889
W_TST_0958	315.81427138	10.36099741	315.81427138	61.78422172	-0.68562154	0.70539155	-0.17984956	-0.32953065	0.33903273	-0.88117329	51.42322431
W_TST_0957	315.81427138	10.36099741	315.81427138	76.20320425	-0.68562154	0.70539155	-0.17984956	-0.16621675	0.17100964	-0.97114762	65.84220684
W_TST_0956	315.81427138	10.36099741	315.81427138	74.54129226	-0.68562154	0.70539155	-0.17984956	-0.18577746	0.19113438	-0.96382280	64.18029485
W_TST_0955	315.81427138	10.36099741	315.81427138	74.29912975	-0.68562154	0.70539155	-0.17984956	-0.18861505	0.19405380	-0.96268764	63.93813234
W_TST_0954	315.81427138	10.36099741	315.81427138	74.84407848	-0.68562154	0.70539155	-0.17984956	-0.18222482	0.18747931	-0.96521791	64.48308107
W_TST_0953	315.81427138	10.36099741	315.81427138	45.54456062	-0.68562154	0.70539155	-0.17984956	-0.48813753	0.50221305	-0.71379535	35.18356322
W_TST_0952	315.81427138	10.36099741	315.81427138	79.80205236	-0.68562154	0.70539155	-0.17984956	-0.12340110	0.12695940	-0.98420195	69.44105495
W_TST_0951	315.81427138	10.36099741	315.81427138	76.96291354	-0.68562154	0.70539155	-0.17984956	-0.15722740	0.16176108	-0.97422425	66.60191613
W_TST_0950	315.81427138	10.36099741	315.81427138	29.39507812	-0.68562154	0.70539155	-0.17984956	-0.60725366	0.62476393	-0.49082891	19.03408071
W_TST_0949	315.81427138	10.36099741	315.81427138	56.39410528	-0.68562154	0.70539155	-0.17984956	-0.38576617	0.39688980	-0.83286430	46.03310788
W_TST_0947	315.81427138	10.36099741	315.81427138	75.48364869	-0.68562154	0.70539155	-0.17984956	-0.17470405	0.17974167	-0.96807615	65.12265128
W_TST_0948	315.81427138	10.36099741	315.81427138	61.95789790	-0.68562154	0.70539155	-0.17984956	-0.32766747	0.33711582	-0.88260238	51.59690049
W_TST_0946	315.81427138	10.36099741	315.81427138	73.63316272	-0.68562154	0.70539155	-0.17984956	-0.19640115	0.20206441	-0.95947723	63.27216531
W_TST_0945	315.81427138	10.36099741	315.81427138	75.54607812	-0.68562154	0.70539155	-0.17984956	-0.17396876	0.17898518	-0.96834869	65.18508071
W_TST_0944	315.81427138	10.36099741	315.81427138	45.66331531	-0.68562154	0.70539155	-0.17984956	-0.48710532	0.50115108	-0.71524541	35.30231791
W_TST_0943	315.81427138	10.36099741	315.81427138	23.81920115	-0.68562154	0.70539155	-0.17984956	-0.63762025	0.65600614	-0.40385190	13.45820374
W_TST_0942	315.81427138	10.36099741	315.81427138	69.84880789	-0.68562154	0.70539155	-0.17984956	-0.24011088	0.24703452	-0.93878683	59.48781048
W_TST_0941	315.81427138	10.36099741	315.81427138	74.48633960	-0.68562154	0.70539155	-0.17984956	-0.18642167	0.19179717	-0.96356671	64.12534219
W_TST_0940	315.81427138	10.36099741	315.81427138	71.36711598	-0.68562154	0.70539155	-0.17984956	-0.22268943	0.22911072	-0.94758519	61.00611857
W_TST_0939	315.81427138	10.36099741	315.81427138	37.22961164	-0.68562154	0.70539155	-0.17984956	-0.55495275	0.57095491	-0.60501070	26.86861424
W_TST_0938	315.81427138	10.36099741	315.81427138	69.72215929	-0.68562154	0.70539155	-0.17984956	-0.24155663	0.24852196	-0.93802304	59.36116188
W_TST_0937	315.81427138	10.36099741	315.81427138	73.15583272	-0.68562154	0.70539155	-0.17984956	-0.20196555	0.20778927	-0.95709641	62.79483531
W_TST_0936	315.81427138	10.36099741	315.81427138	52.17969426	-0.68562154	0.70539155	-0.17984956	-0.42738310	0.43970677	-0.78993775	41.81869686
W_TST_0935	315.81427138	10.36099741	315.81427138	76.11872464	-0.68562154	0.70539155	-0.17984956	-0.16721459	0.17203625	-0.97079494	65.75772724
W_TST_0934	315.81427138	10.36099741	315.81427138	62.91484814	-0.68562154	0.70539155	-0.17984956	-0.31734785	0.32649863	-0.89033083	52.55385073
W_TST_0933	315.81427138	10.36099741	315.81427138	64.18880363	-0.68562154	0.70539155	-0.17984956	-0.30347282	0.31222351	-0.90023370	53.82780622
W_TST_0932	315.81427138	10.36099741	315.81427138	64.73295884	-0.68562154	0.70539155	-0.17984956	-0.29750014	0.30607861	-0.90432823	54.37196143
W_TST_0931	315.81427138	10.36099741	315.81427138	61.48699153	-0.68562154	0.70539155	-0.17984956	-0.33271228	0.34230609	-0.87870876	51.12599412
W_TST_0930	315.81427138	10.36099741	315.81427138	64.66889408	-0.68562154	0.70539155	-0.17984956	-0.29820472	0.30680351	-0.90385040	54.30789667
W_TST_0929	315.81427138	10.36099741	315.81427138	66.52777272	-0.68562154	0.70539155	-0.17984956	-0.27761286	0.28561788	-0.91725325	56.16677531
W_TST_0928	315.81427138	10.36099741	315.81427138	37.94669689	-0.68562154	0.70539155	-0.17984956	-0.54963183	0.56548056	-0.61492811	27.58569949
W_TST_0927	315.81427138	10.36099741	315.81427138	61.72011201	-0.68562154	0.70539155	-0.17984956	-0.33021765	0.33973953	-0.88064371	51.35911461
W_TST_0926	315.81427138	10.36099741	315.81427138	49.00652561	-0.68562154	0.70539155	-0.17984956	-0.45720438	0.47038795	-0.75478430	38.64552820
W_TST_0925	315.81427138	10.36099741	315.81427138	67.14985771	-0.68562154	0.70539155	-0.17984956	-0.27065534	0.27845973	-0.92152367	56.78886030
W_TST_0924	315.81427138	10.36099741	315.81427138	72.22076077	-0.68562154	0.70539155	-0.17984956	-0.21282503	0.21896188	-0.95224010	61.85976337
W_TST_0923	315.81427138	10.36099741	315.81427138	47.46729121	-0.68562154	0.70539155	-0.17984956	-0.47117054	0.48475683	-0.73689154	37.10629380
W_TST_0922	315.81427138	10.36099741	315.81427138	63.89488869	-0.68562154	0.70539155	-0.17984956	-0.30668750	0.31553089	-0.89798833	53.53389128
W_TST_0921	315.81427138	10.36099741	315.81427138	42.44461442	-0.68562154	0.70539155	-0.17984956	-0.51432730	0.52915801	-0.67487720	32.08361701
W_TST_0920	315.81427138	10.36099741	315.81427138	45.56615548	-0.68562154	0.70539155	-0.17984956	-0.48794998	0.50202010	-0.71405927	35.20515808
W_TST_0919	315.81427138	10.36099741	315.81427138	81.81351245	-0.68562154	0.70539155	-0.17984956	-0.09924775	0.10210957	-0.98980984	71.45251505
W_TST_0918	315.81427138	10.36099741	315.81427138	37.70420159	-0.68562154	0.70539155	-0.17984956	-0.55144087	0.56734176	-0.61158506	27.34320418
W_TST_0917	315.81427138	10.36099741	315.81427138	86.78763957	-0.68562154	0.70539155	-0.17984956	-0.03905696	0.04018318	-0.99842870	76.42664216
W_TST_0916	315.81427138	10.36099741	315.81427138	57.12838270	-0.68562154	0.70539155	-0.17984956	-0.37829533	0.38920354	-0.83988883	46.76738529
W_TST_0915	315.81427138	10.36099741	315.81427138	83.10139943	-0.68562154	0.70539155	-0.17984956	-0.08371686	0.08613085	-0.99276028	72.74040202
