ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0023	43.80281978	0.00000000	49.59000000	0.00000000	0.69217869	0.72172616	0.00000000	0.76142518	0.64825280	0.00000000	5.78718022	33.49145487
W_TST_0024	43.80281978	0.00000000	44.37000000	0.00000000	0.69217869	0.72172616	0.00000000	0.69928915	0.71483892	0.00000000	0.56718022	0.32169340
W_TST_0025	43.80281978	0.00000000	34.78000000	0.00000000	0.69217869	0.72172616	0.00000000	0.57042690	0.82134838	0.00000000	9.02281978	81.41127682
W_TST_0026	43.80281978	0.00000000	48.72000000	0.00000000	0.69217869	0.72172616	0.00000000	0.75149447	0.65973939	0.00000000	4.91718022	24.17866129
W_TST_0027	43.80281978	0.00000000	46.40000000	0.00000000	0.69217869	0.72172616	0.00000000	0.72417186	0.68961954	0.00000000	2.59718022	6.74534508
W_TST_0028	43.80281978	0.00000000	43.49000000	0.00000000	0.69217869	0.72172616	0.00000000	0.68822796	0.72549450	0.00000000	0.31281978	0.09785622
W_TST_0029	43.80281978	0.00000000	41.75000000	0.00000000	0.69217869	0.72172616	0.00000000	0.66588167	0.74605738	0.00000000	2.05281978	4.21406906
W_TST_0030	43.80281978	0.00000000	39.72000000	0.00000000	0.69217869	0.72172616	0.00000000	0.63903635	0.76917654	0.00000000	4.08281978	16.66941738
W_TST_0031	43.80281978	0.00000000	49.88000000	0.00000000	0.69217869	0.72172616	0.00000000	0.76469651	0.64439060	0.00000000	6.07718022	36.93211940
W_TST_0032	43.80281978	0.00000000	46.98000000	0.00000000	0.69217869	0.72172616	0.00000000	0.73111559	0.68225361	0.00000000	3.17718022	10.09447414
W_TST_0033	43.80281978	0.00000000	46.69000000	0.00000000	0.69217869	0.72172616	0.00000000	0.72765305	0.68594536	0.00000000	2.88718022	8.33580961
W_TST_0034	43.80281978	0.00000000	47.56000000	0.00000000	0.69217869	0.72172616	0.00000000	0.73798441	0.67481776	0.00000000	3.75718022	14.11640319
W_TST_0035	43.80281978	0.00000000	46.11000000	0.00000000	0.69217869	0.72172616	0.00000000	0.72067212	0.69327606	0.00000000	2.30718022	5.32308056
W_TST_0036	43.80281978	0.00000000	52.78000000	0.00000000	0.69217869	0.72172616	0.00000000	0.79631882	0.60487712	0.00000000	8.97718022	80.58976466
W_TST_0037	43.80281978	0.00000000	41.46000000	0.00000000	0.69217869	0.72172616	0.00000000	0.66209702	0.74941813	0.00000000	2.34281978	5.48880453
W_TST_0038	43.80281978	0.00000000	44.07000000	0.00000000	0.69217869	0.72172616	0.00000000	0.69553669	0.71849058	0.00000000	0.26718022	0.07138527
W_TST_0039	43.80281978	0.00000000	33.04000000	0.00000000	0.69217869	0.72172616	0.00000000	0.54522440	0.83829013	0.00000000	10.76281978	115.83828967
W_TST_0040	43.80281978	0.00000000	40.88000000	0.00000000	0.69217869	0.72172616	0.00000000	0.65447693	0.75608197	0.00000000	2.92281978	8.54287548
W_TST_0041	43.80281978	0.00000000	44.66000000	0.00000000	0.69217869	0.72172616	0.00000000	0.70289830	0.71129036	0.00000000	0.85718022	0.73475793
W_TST_0042	43.80281978	0.00000000	39.14000000	0.00000000	0.69217869	0.72172616	0.00000000	0.63121744	0.77560592	0.00000000	4.66281978	21.74188832
W_TST_0043	43.80281978	0.00000000	48.72000000	0.00000000	0.69217869	0.72172616	0.00000000	0.75149447	0.65973939	0.00000000	4.91718022	24.17866129
W_TST_0044	43.80281978	0.00000000	41.75000000	0.00000000	0.69217869	0.72172616	0.00000000	0.66588167	0.74605738	0.00000000	2.05281978	4.21406906
W_TST_0045	43.80281978	0.00000000	48.43000000	0.00000000	0.69217869	0.72172616	0.00000000	0.74814562	0.66353458	0.00000000	4.62718022	21.41079677
W_TST_0046	43.80281978	0.00000000	47.85000000	0.00000000	0.69217869	0.72172616	0.00000000	0.74139050	0.67107386	0.00000000	4.04718022	16.37966771
W_TST_0047	43.80281978	0.00000000	44.07000000	0.00000000	0.69217869	0.72172616	0.00000000	0.69553669	0.71849058	0.00000000	0.26718022	0.07138527
W_TST_0048	43.80281978	0.00000000	40.88000000	0.00000000	0.69217869	0.72172616	0.00000000	0.65447693	0.75608197	0.00000000	2.92281978	8.54287548
W_TST_0049	43.80281978	0.00000000	43.78000000	0.00000000	0.69217869	0.72172616	0.00000000	0.69189119	0.72200179	0.00000000	0.02281978	0.00052074
