ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0607	218.93258441	56.87452258	218.93258441	70.34317657	-0.34340755	-0.42509474	-0.83747580	-0.21138664	-0.26166969	-0.94172430	13.46865399
W_TST_0606	218.93258441	56.87452258	218.93258441	67.42850421	-0.34340755	-0.42509474	-0.83747580	-0.24120466	-0.29858060	-0.92340129	10.55398163
W_TST_0605	218.93258441	56.87452258	218.93258441	87.72406651	-0.34340755	-0.42509474	-0.83747580	-0.02495530	-0.03089147	-0.99921116	30.84954393
W_TST_0604	218.93258441	56.87452258	218.93258441	48.42362637	-0.34340755	-0.42509474	-0.83747580	-0.41702110	-0.51621892	-0.74807180	8.45089621
W_TST_0603	218.93258441	56.87452258	218.93258441	82.57939114	-0.34340755	-0.42509474	-0.83747580	-0.08116001	-0.10046574	-0.99162477	25.70486856
W_TST_0602	218.93258441	56.87452258	218.93258441	40.39343357	-0.34340755	-0.42509474	-0.83747580	-0.47860157	-0.59244769	-0.64803262	16.48108901
W_TST_0601	218.93258441	56.87452258	218.93258441	78.48004559	-0.34340755	-0.42509474	-0.83747580	-0.12549837	-0.15535097	-0.97985521	21.60552301
W_TST_0600	218.93258441	56.87452258	218.93258441	46.76894169	-0.34340755	-0.42509474	-0.83747580	-0.43042145	-0.53280684	-0.72859745	10.10558089
W_TST_0599	218.93258441	56.87452258	218.93258441	81.08093424	-0.34340755	-0.42509474	-0.83747580	-0.09742745	-0.12060275	-0.98790833	24.20641166
W_TST_0598	218.93258441	56.87452258	218.93258441	78.45445870	-0.34340755	-0.42509474	-0.83747580	-0.12577333	-0.15569134	-0.97976593	21.57993612
W_TST_0597	218.93258441	56.87452258	218.93258441	81.91332073	-0.34340755	-0.42509474	-0.83747580	-0.08839847	-0.10942603	-0.99005639	25.03879815
W_TST_0596	218.93258441	56.87452258	218.93258441	44.47107311	-0.34340755	-0.42509474	-0.83747580	-0.44843285	-0.55510266	-0.70054908	12.40344947
W_TST_0595	218.93258441	56.87452258	218.93258441	56.10594992	-0.34340755	-0.42509474	-0.83747580	-0.35043595	-0.43379500	-0.83007020	0.76857266
W_TST_0594	218.93258441	56.87452258	218.93258441	83.41013907	-0.34340755	-0.42509474	-0.83747580	-0.07211668	-0.08927124	-0.99339309	26.53561649
