DEPTH d	SIZE i	MIN d	MAX d	INT_AV_D.X d	INT_AV_D.Y d	INT_AV_D.Z d	INT_AV_DD.DIPDIR d	INT_AV_DD.DIP d	INT_AV_DD_STDEV d	INT_AV_D_STDEV d	DD_DERIV d	D_DERIV d
1387.78000000	12	1383.15000000	1403.15000000	-0.95339719	-0.29342719	-0.07024449	252.89319713	4.02803032	58.96216672	6.42054667	0.04446076	0.00309888
1388.35000000	12	1384.15000000	1404.15000000	-0.98897441	-0.12305001	-0.08239123	262.90760273	4.72602695	59.52713748	6.68301778	0.00003956	0.00033406
1394.11000000	10	1385.15000000	1405.15000000	-0.98760796	-0.12445631	-0.09560934	262.81756485	5.48639184	64.83456855	6.72487933	0.01089937	0.00710336
1395.03000000	8	1386.15000000	1406.15000000	-0.97142851	-0.19137696	-0.14036210	258.85512402	8.06879987	62.40437073	5.24829769	0.00000000	0.00000000
1395.03000000	8	1387.15000000	1407.15000000	-0.97142851	-0.19137696	-0.14036210	258.85512402	8.06879987	62.40437073	5.24829769	0.00135925	0.00202998
1398.87500000	7	1388.15000000	1408.15000000	-0.96882030	-0.15482675	-0.19343192	260.92036200	11.15313554	19.37331421	2.59428175	0.00261565	0.00062991
1402.72000000	6	1389.15000000	1409.15000000	-0.97386674	-0.08700853	-0.20979295	264.89455774	12.11021859	11.08069782	2.05471471	0.00000000	0.00000000
1402.72000000	6	1390.15000000	1410.15000000	-0.97386674	-0.08700853	-0.20979295	264.89455774	12.11021859	11.08069782	2.05471471	0.00000000	0.00000000
1402.72000000	6	1391.15000000	1411.15000000	-0.97386674	-0.08700853	-0.20979295	264.89455774	12.11021859	11.08069782	2.05471471	0.00000000	0.00000000
1402.72000000	6	1392.15000000	1412.15000000	-0.97386674	-0.08700853	-0.20979295	264.89455774	12.11021859	11.08069782	2.05471471	0.00000000	0.00000000
1402.72000000	6	1393.15000000	1413.15000000	-0.97386674	-0.08700853	-0.20979295	264.89455774	12.11021859	11.08069782	2.05471471	0.01264068	0.00328794
1402.97000000	5	1394.15000000	1414.15000000	-0.97670263	-0.06584284	-0.20424666	266.14333220	11.78540261	11.85689304	2.13537253	0.00846213	0.00205889
1404.23000000	3	1395.15000000	1415.15000000	-0.98239790	0.00611513	-0.18670024	270.35664409	10.76027620	14.45280028	2.34541991	0.00000000	0.00000000
1404.23000000	3	1396.15000000	1416.15000000	-0.98239790	0.00611513	-0.18670024	270.35664409	10.76027620	14.45280028	2.34541991	0.04223200	0.00370643
1405.24000000	4	1397.15000000	1417.15000000	-0.93703204	-0.27753762	-0.21199957	253.50134439	12.23955814	23.19080533	4.64765802	0.00000000	0.00000000
1405.24000000	4	1398.15000000	1418.15000000	-0.93703204	-0.27753762	-0.21199957	253.50134439	12.23955814	23.19080533	4.64765802	0.00000000	0.00000000
1405.24000000	4	1399.15000000	1419.15000000	-0.93703204	-0.27753762	-0.21199957	253.50134439	12.23955814	23.19080533	4.64765802	0.00100514	0.00053066
1410.91500000	5	1400.15000000	1420.15000000	-0.92936075	-0.31552482	-0.19165770	251.24727145	11.04954131	22.48892269	4.95774972	0.00000000	0.00000000
1410.91500000	5	1401.15000000	1421.15000000	-0.92936075	-0.31552482	-0.19165770	251.24727145	11.04954131	22.48892269	4.95774972	0.00000000	0.00000000
1410.91500000	5	1402.15000000	1422.15000000	-0.92936075	-0.31552482	-0.19165770	251.24727145	11.04954131	22.48892269	4.95774972	0.00157901	0.00038344
1416.59000000	4	1403.15000000	1423.15000000	-0.90533529	-0.37118923	-0.20636513	247.70627561	11.90942425	22.96331654	5.10849293	0.02079400	0.00096150
1418.20000000	3	1404.15000000	1424.15000000	-0.79452467	-0.56721109	-0.21679977	234.47696205	12.52113718	10.64294140	5.72790344	0.00000000	0.00000000
1418.20000000	3	1405.15000000	1425.15000000	-0.79452467	-0.56721109	-0.21679977	234.47696205	12.52113718	10.64294140	5.72790344	0.01055743	0.00155105
1419.81000000	2	1406.15000000	1426.15000000	-0.71985874	-0.65363890	-0.23357994	227.76023872	13.50792978	5.16689407	6.87954232	0.00000000	0.00000000
1419.81000000	2	1407.15000000	1427.15000000	-0.71985874	-0.65363890	-0.23357994	227.76023872	13.50792978	5.16689407	6.87954232	0.00000000	0.00000000
1419.81000000	2	1408.15000000	1428.15000000	-0.71985874	-0.65363890	-0.23357994	227.76023872	13.50792978	5.16689407	6.87954232	0.00402863	0.00123602
1424.12500000	3	1409.15000000	1429.15000000	-0.79933774	-0.56744008	-0.19766370	234.62952406	11.40037192	14.26588470	6.17971086	0.00393472	0.00011435
1428.44000000	4	1410.15000000	1430.15000000	-0.85956239	-0.46984266	-0.20099844	241.33868290	11.59535135	14.77522998	5.39124800	0.00510848	0.00224225
1429.07500000	5	1411.15000000	1431.15000000	-0.85050593	-0.48991573	-0.19136936	240.05682771	11.03270945	13.80102173	4.98304951	0.00000000	0.00000000
1429.07500000	5	1412.15000000	1432.15000000	-0.85050593	-0.48991573	-0.19136936	240.05682771	11.03270945	13.80102173	4.98304951	0.00000000	0.00000000
1429.07500000	5	1413.15000000	1433.15000000	-0.85050593	-0.48991573	-0.19136936	240.05682771	11.03270945	13.80102173	4.98304951	0.00000000	0.00000000
1429.07500000	5	1414.15000000	1434.15000000	-0.85050593	-0.48991573	-0.19136936	240.05682771	11.03270945	13.80102173	4.98304951	0.00000000	0.00000000
1429.07500000	5	1415.15000000	1435.15000000	-0.85050593	-0.48991573	-0.19136936	240.05682771	11.03270945	13.80102173	4.98304951	0.00000000	0.00000000
1429.07500000	5	1416.15000000	1436.15000000	-0.85050593	-0.48991573	-0.19136936	240.05682771	11.03270945	13.80102173	4.98304951	0.03192557	0.00824416
1429.71000000	4	1417.15000000	1437.15000000	-0.91629686	-0.36894709	-0.15581435	248.06781071	8.96402911	12.27820109	2.36545776	0.00000000	0.00000000
1429.71000000	4	1418.15000000	1438.15000000	-0.91629686	-0.36894709	-0.15581435	248.06781071	8.96402911	12.27820109	2.36545776	0.00000000	0.00000000
1429.71000000	4	1419.15000000	1439.15000000	-0.91629686	-0.36894709	-0.15581435	248.06781071	8.96402911	12.27820109	2.36545776	0.01389860	0.00387976
1430.26000000	3	1420.15000000	1440.15000000	-0.93219556	-0.31937080	-0.17033416	251.08850688	9.80724861	11.78363227	2.15649651	0.00000000	0.00000000
1430.26000000	3	1421.15000000	1441.15000000	-0.93219556	-0.31937080	-0.17033416	251.08850688	9.80724861	11.78363227	2.15649651	0.00000000	0.00000000
1430.26000000	3	1422.15000000	1442.15000000	-0.93219556	-0.31937080	-0.17033416	251.08850688	9.80724861	11.78363227	2.15649651	0.00000000	0.00000000
1430.26000000	3	1423.15000000	1443.15000000	-0.93219556	-0.31937080	-0.17033416	251.08850688	9.80724861	11.78363227	2.15649651	0.00000000	0.00000000
1430.26000000	3	1424.15000000	1444.15000000	-0.93219556	-0.31937080	-0.17033416	251.08850688	9.80724861	11.78363227	2.15649651	0.00000000	0.00000000
1430.26000000	3	1425.15000000	1445.15000000	-0.93219556	-0.31937080	-0.17033416	251.08850688	9.80724861	11.78363227	2.15649651	0.00000000	0.00000000
1430.26000000	3	1426.15000000	1446.15000000	-0.93219556	-0.31937080	-0.17033416	251.08850688	9.80724861	11.78363227	2.15649651	0.00082867	0.00023376
1446.32500000	7	1427.15000000	1447.15000000	-0.89466148	-0.40155283	-0.19579623	245.82792405	11.29124085	8.76512908	2.17488786	0.02651704	0.00115324
1446.49000000	8	1428.15000000	1448.15000000	-0.90613127	-0.37427851	-0.19708302	247.55687412	11.36643369	9.23002274	2.05086700	0.02469739	0.01224478
1446.59000000	7	1429.15000000	1449.15000000	-0.89806556	-0.38898258	-0.20535531	246.58093119	11.85029906	9.02517052	1.71061024	0.00153936	0.00393917
1446.87500000	7	1430.15000000	1450.15000000	-0.89540048	-0.39105003	-0.21292690	246.40756718	12.29393124	8.43528899	2.21559299	0.02032486	0.00831948
1447.06000000	6	1431.15000000	1451.15000000	-0.90309430	-0.36682958	-0.22328626	247.89340959	12.90212444	7.27740559	1.81647433	0.00000000	0.00000000
1447.06000000	6	1432.15000000	1452.15000000	-0.90309430	-0.36682958	-0.22328626	247.89340959	12.90212444	7.27740559	1.81647433	0.03603300	0.00758273
1447.25500000	7	1433.15000000	1453.15000000	-0.88628404	-0.41108277	-0.21333438	245.11684051	12.31782745	11.23207518	2.06323118	0.00000000	0.00000000
1447.25500000	7	1434.15000000	1454.15000000	-0.88628404	-0.41108277	-0.21333438	245.11684051	12.31782745	11.23207518	2.06323118	0.00000000	0.00000000
1447.25500000	7	1435.15000000	1455.15000000	-0.88628404	-0.41108277	-0.21333438	245.11684051	12.31782745	11.23207518	2.06323118	0.02744340	0.00507631
1447.45000000	8	1436.15000000	1456.15000000	-0.87178899	-0.44415739	-0.20665957	243.00215431	11.92666597	12.46831296	2.14099388	0.00000000	0.00000000
1447.45000000	8	1437.15000000	1457.15000000	-0.87178899	-0.44415739	-0.20665957	243.00215431	11.92666597	12.46831296	2.14099388	0.00000000	0.00000000
1447.45000000	8	1438.15000000	1458.15000000	-0.87178899	-0.44415739	-0.20665957	243.00215431	11.92666597	12.46831296	2.14099388	0.00000000	0.00000000
1447.45000000	8	1439.15000000	1459.15000000	-0.87178899	-0.44415739	-0.20665957	243.00215431	11.92666597	12.46831296	2.14099388	0.00000000	0.00000000
1447.45000000	8	1440.15000000	1460.15000000	-0.87178899	-0.44415739	-0.20665957	243.00215431	11.92666597	12.46831296	2.14099388	0.00000000	0.00000000
1447.45000000	8	1441.15000000	1461.15000000	-0.87178899	-0.44415739	-0.20665957	243.00215431	11.92666597	12.46831296	2.14099388	0.00174552	0.00038936
1449.42000000	10	1442.15000000	1462.15000000	-0.86196119	-0.46521868	-0.20148075	241.64332544	11.62356292	11.44790162	2.07289134	0.00000000	0.00000000
1449.42000000	10	1443.15000000	1463.15000000	-0.86196119	-0.46521868	-0.20148075	241.64332544	11.62356292	11.44790162	2.07289134	0.00000000	0.00000000
1449.42000000	10	1444.15000000	1464.15000000	-0.86196119	-0.46521868	-0.20148075	241.64332544	11.62356292	11.44790162	2.07289134	0.00000000	0.00000000
1449.42000000	10	1445.15000000	1465.15000000	-0.86196119	-0.46521868	-0.20148075	241.64332544	11.62356292	11.44790162	2.07289134	0.00000000	0.00000000
1449.42000000	10	1446.15000000	1466.15000000	-0.86196119	-0.46521868	-0.20148075	241.64332544	11.62356292	11.44790162	2.07289134	0.00033925	0.00022966
1455.49000000	6	1447.15000000	1467.15000000	-0.85691921	-0.47833526	-0.19205429	240.82959415	11.07269480	14.35495295	2.30468408	0.00322163	0.00006287
1458.58000000	5	1448.15000000	1468.15000000	-0.82229987	-0.53613571	-0.19073916	236.89583579	10.99592377	12.23224943	2.48537169	0.00000000	0.00000000
1458.58000000	5	1449.15000000	1469.15000000	-0.82229987	-0.53613571	-0.19073916	236.89583579	10.99592377	12.23224943	2.48537169	0.00599117	0.00078630
1461.67000000	4	1450.15000000	1470.15000000	-0.74966708	-0.63846018	-0.17426377	229.58034877	10.03581664	6.50779505	0.78516947	0.00727931	0.00327768
1461.90500000	5	1451.15000000	1471.15000000	-0.75784843	-0.63015436	-0.16903028	230.25632554	9.73144231	6.03440046	0.94129737	0.00000000	0.00000000
1461.90500000	5	1452.15000000	1472.15000000	-0.75784843	-0.63015436	-0.16903028	230.25632554	9.73144231	6.03440046	0.94129737	0.02111292	0.00057796
1462.14000000	4	1453.15000000	1473.15000000	-0.77883832	-0.60376046	-0.16995346	232.21692789	9.78511285	5.06573322	1.04792953	0.00000000	0.00000000
1462.14000000	4	1454.15000000	1474.15000000	-0.77883832	-0.60376046	-0.16995346	232.21692789	9.78511285	5.06573322	1.04792953	0.00000000	0.00000000
1462.14000000	4	1455.15000000	1475.15000000	-0.77883832	-0.60376046	-0.16995346	232.21692789	9.78511285	5.06573322	1.04792953	0.00162762	0.00002991
1466.31000000	3	1456.15000000	1476.15000000	-0.80611706	-0.56657066	-0.17080097	234.89894867	9.83439268	2.18191920	1.20870221	0.00000000	0.00000000
1466.31000000	3	1457.15000000	1477.15000000	-0.80611706	-0.56657066	-0.17080097	234.89894867	9.83439268	2.18191920	1.20870221	0.00000000	0.00000000
1466.31000000	3	1458.15000000	1478.15000000	-0.80611706	-0.56657066	-0.17080097	234.89894867	9.83439268	2.18191920	1.20870221	0.00000000	0.00000000
1466.31000000	3	1459.15000000	1479.15000000	-0.80611706	-0.56657066	-0.17080097	234.89894867	9.83439268	2.18191920	1.20870221	0.00000000	0.00000000
1466.31000000	3	1460.15000000	1480.15000000	-0.80611706	-0.56657066	-0.17080097	234.89894867	9.83439268	2.18191920	1.20870221	0.00000000	0.00000000
1466.31000000	3	1461.15000000	1481.15000000	-0.80611706	-0.56657066	-0.17080097	234.89894867	9.83439268	2.18191920	1.20870221	0.00088960	0.00079154
1470.48000000	1	1462.15000000	1482.15000000	-0.79427688	-0.58917136	-0.14832850	233.43305708	8.53007314	0.00000000	0.00000000	0.00000000	0.00000000
1470.48000000	1	1463.15000000	1483.15000000	-0.79427688	-0.58917136	-0.14832850	233.43305708	8.53007314	0.00000000	0.00000000	0.00000000	0.00000000
1470.48000000	1	1464.15000000	1484.15000000	-0.79427688	-0.58917136	-0.14832850	233.43305708	8.53007314	0.00000000	0.00000000	0.00000000	0.00000000
1470.48000000	1	1465.15000000	1485.15000000	-0.79427688	-0.58917136	-0.14832850	233.43305708	8.53007314	0.00000000	0.00000000	0.00085130	0.00024534
1485.74500000	3	1466.15000000	1486.15000000	-0.84681014	-0.51754030	-0.12273805	238.56820667	7.05014954	4.17494410	1.04398541	0.00000000	0.00000000
1485.74500000	3	1467.15000000	1487.15000000	-0.84681014	-0.51754030	-0.12273805	238.56820667	7.05014954	4.17494410	1.04398541	0.00001827	0.00136142
1486.57500000	5	1468.15000000	1488.15000000	-0.84602233	-0.51693728	-0.13046861	238.57420007	7.49667243	3.23346607	1.06212620	0.00252065	0.00058536
1487.27000000	6	1469.15000000	1489.15000000	-0.84002171	-0.52731370	-0.12768626	237.88193859	7.33591031	3.48050227	1.03322249	0.00000000	0.00000000
1487.27000000	6	1470.15000000	1490.15000000	-0.84002171	-0.52731370	-0.12768626	237.88193859	7.33591031	3.48050227	1.03322249	0.00370073	0.00149165
1488.01500000	7	1471.15000000	1491.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1472.15000000	1492.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1473.15000000	1493.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1474.15000000	1494.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1475.15000000	1495.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1476.15000000	1496.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1477.15000000	1497.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1478.15000000	1498.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1479.15000000	1499.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1480.15000000	1500.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1481.15000000	1501.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1482.15000000	1502.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1483.15000000	1503.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1484.15000000	1504.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00000000	0.00000000
1488.01500000	7	1485.15000000	1505.15000000	-0.83063805	-0.54371038	-0.12008101	236.79246266	6.89677803	5.19145680	0.94380351	0.00378618	0.00048465
1489.25500000	5	1486.15000000	1506.15000000	-0.81218615	-0.57002571	-0.12419476	234.93724002	7.13425684	4.73075458	1.02015866	0.00000000	0.00000000
1489.25500000	5	1487.15000000	1507.15000000	-0.81218615	-0.57002571	-0.12419476	234.93724002	7.13425684	4.73075458	1.02015866	0.00728095	0.00158670
1490.32000000	3	1488.15000000	1508.15000000	-0.78164033	-0.61347748	-0.11262227	231.87308348	6.46650004	4.61296723	0.54507280	0.01886565	0.00070458
1490.46000000	2	1489.15000000	1509.15000000	-0.77039544	-0.62766145	-0.11194626	230.82938907	6.42752084	5.46813149	0.66544308	0.00000000	0.00000000
1490.46000000	2	1490.15000000	1510.15000000	-0.77039544	-0.62766145	-0.11194626	230.82938907	6.42752084	5.46813149	0.66544308	0.00110656	0.00105955
1516.60000000	3	1497.15000000	1517.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1498.15000000	1518.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1499.15000000	1519.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1500.15000000	1520.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1501.15000000	1521.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1502.15000000	1522.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1503.15000000	1523.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1504.15000000	1524.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1505.15000000	1525.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1506.15000000	1526.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1507.15000000	1527.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1508.15000000	1528.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1509.15000000	1529.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1510.15000000	1530.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1511.15000000	1531.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1512.15000000	1532.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1513.15000000	1533.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1514.15000000	1534.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1515.15000000	1535.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00000000	0.00000000
1516.60000000	3	1516.15000000	1536.15000000	-0.84469407	-0.44423361	-0.29857733	242.25963979	17.37217407	3.32956620	3.59299749	0.00143382	0.00013702
1600.68000000	1	1581.15000000	1601.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1582.15000000	1602.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1583.15000000	1603.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1584.15000000	1604.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1585.15000000	1605.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1586.15000000	1606.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1587.15000000	1607.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1588.15000000	1608.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1589.15000000	1609.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1590.15000000	1610.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1591.15000000	1611.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1592.15000000	1612.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1593.15000000	1613.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1594.15000000	1614.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1595.15000000	1615.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1596.15000000	1616.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1597.15000000	1617.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1598.15000000	1618.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1599.15000000	1619.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00000000	0.00000000
1600.68000000	1	1600.15000000	1620.15000000	-0.24612688	-0.94349844	-0.22188341	194.62069522	12.81967868	0.00000000	0.00000000	0.00072221	0.00006640
1661.96000000	1	1642.15000000	1662.15000000	-0.51477170	-0.82032331	-0.24915811	212.10921414	14.42769903	0.00000000	0.00000000	0.00715686	0.00348671
1662.86000000	2	1643.15000000	1663.15000000	-0.48038239	-0.84686733	-0.22814136	209.56391615	13.18767039	2.81240321	1.22502856	0.00000000	0.00000000
1662.86000000	2	1644.15000000	1664.15000000	-0.48038239	-0.84686733	-0.22814136	209.56391615	13.18767039	2.81240321	1.22502856	0.00000000	0.00000000
1662.86000000	2	1645.15000000	1665.15000000	-0.48038239	-0.84686733	-0.22814136	209.56391615	13.18767039	2.81240321	1.22502856	0.00095024	0.00000765
1665.58000000	4	1646.15000000	1666.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1647.15000000	1667.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1648.15000000	1668.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1649.15000000	1669.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1650.15000000	1670.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1651.15000000	1671.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1652.15000000	1672.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1653.15000000	1673.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1654.15000000	1674.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1655.15000000	1675.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1656.15000000	1676.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1657.15000000	1677.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1658.15000000	1678.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1659.15000000	1679.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1660.15000000	1680.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.00000000	0.00000000
1665.58000000	4	1661.15000000	1681.15000000	-0.46519507	-0.85526679	-0.22828111	208.54256892	13.19589432	2.58460979	0.91766397	0.01503226	0.00447934
1665.80500000	3	1662.15000000	1682.15000000	-0.44583428	-0.86727500	-0.22150819	207.20603420	12.79763157	1.64723522	0.68017626	0.00356858	0.00461764
1666.03000000	2	1663.15000000	1683.15000000	-0.44988508	-0.86336302	-0.22849005	207.52332090	13.20819114	1.94028478	0.42821757	0.00000000	0.00000000
1666.03000000	2	1664.15000000	1684.15000000	-0.44988508	-0.86336302	-0.22849005	207.52332090	13.20819114	1.94028478	0.42821757	0.00049033	0.00001510
1675.34500000	3	1665.15000000	1685.15000000	-0.47696228	-0.84895828	-0.22754522	209.32817593	13.15259161	3.04326241	0.35584690	0.00099055	0.00001984
1684.66000000	1	1666.15000000	1686.15000000	-0.53014288	-0.81715060	-0.22630384	212.97430159	13.07956025	0.00000000	0.00000000	0.00000000	0.00000000
