DEPTH d	FREQ d	DERIV_DEPTH d	DERIV d
1467.27000000	0.00828138	1468.26750000	0.00878420
1469.26500000	0.05972027	1470.24000000	0.00775888
1471.21500000	0.01531032	1472.43750000	0.00086360
1473.66000000	0.02150812	1474.32250000	0.04995336
1474.98500000	0.21578769	1475.15250000	0.07681282
1475.32000000	0.14025673	1476.08750000	0.02693020
1476.85500000	0.01891936	1478.57000000	0.00049540
1480.28500000	0.01393167	1484.01250000	0.00028370
1487.74000000	0.00772366	1490.67250000	0.00645777
1493.60500000	0.11889615	1493.99500000	0.00485365
1494.38500000	0.13000860	1494.78500000	0.03840384
1495.18500000	0.03982840	1497.51500000	0.00253786
1499.84500000	0.00511479	1502.78750000	0.00044096
1505.73000000	0.01273192	1508.18500000	0.00029094
1510.64000000	0.00853893	1512.48750000	0.00983811
1514.33500000	0.11524091	1515.31000000	0.01660155
1516.28500000	0.02021771	1517.57750000	0.00139343
1518.87000000	0.00964485	1519.47500000	0.15601490
1520.08000000	0.56375740	1520.33000000	0.33228225
1520.58000000	0.07609005	1521.58750000	0.01028937
1522.59500000	0.01523308	1523.90250000	0.00103960
1525.21000000	0.02321272	1527.66000000	0.00115857
1530.11000000	0.00654921	1533.54250000	0.00005941
1536.97500000	0.00535206	1538.50250000	0.01749025
1540.03000000	0.16219091	1540.20750000	0.01030058
1540.38500000	0.17292429	1542.26250000	0.01523665
1544.14000000	0.00498742	1546.30500000	0.00127669
1548.47000000	0.02121371	1549.26750000	0.00644807
1550.06500000	0.05140188	1551.07500000	0.00718588
1552.08500000	0.00879519	1552.75500000	0.18005593
1553.42500000	0.71699980	1553.93000000	0.23447012
1554.43500000	0.02188680	1556.13500000	0.00109554
1557.83500000	0.01095344	1559.23750000	0.00060157
1560.64000000	0.01590638	1561.33500000	0.00398486
1562.03000000	0.03216463	1562.68750000	0.01385218
1563.34500000	0.08563221	1563.66250000	0.01428749
1563.98000000	0.05900191	1564.26000000	0.03700413
1564.54000000	0.11982727	1564.68500000	0.25024343
1564.83000000	0.33284082	1564.93500000	0.05642421
1565.04000000	0.29806067	1565.25250000	0.09007756
1565.46500000	0.18569024	1565.73500000	0.06527749
1566.00500000	0.08222279	1566.16000000	0.72404291
1566.31500000	0.74105152	1567.32250000	0.12332097
1568.33000000	0.01166369	1569.64250000	0.00460520
1570.95500000	0.04714701	1571.53250000	0.01168499
1572.11000000	0.08676175	1572.38500000	0.06736854
1572.66000000	0.19552103	1572.95000000	0.09826622
1573.24000000	0.02822764	1573.54750000	0.07146441
1573.85500000	0.15723410	1573.93750000	1.00000000
1574.02000000	0.64155195	1574.35000000	0.28815872
1574.68000000	0.08331030	1575.54000000	0.01216454
1576.40000000	0.02189586	1579.97000000	0.00071744
1583.54000000	0.00685992	1587.55250000	0.00011592
1591.56500000	0.00959037	1593.43500000	0.00004967
1595.30500000	0.00904506	1596.41500000	0.00628275
1597.52500000	0.04998517	1597.85500000	0.04983358
1598.18500000	0.14652633	1598.54250000	0.02229906
1598.90000000	0.09972706	1599.39500000	0.00040145
1599.89000000	0.09856048	1601.44250000	0.00963058
1602.99500000	0.01078754	1604.40250000	0.02224168
1605.81000000	0.19456515	1606.25500000	0.04516149
1606.70000000	0.07658613	1608.25750000	0.00788348
1609.81500000	0.00450481	1611.03750000	0.12301370
1612.26000000	0.88733847	1614.13750000	0.07955945
1616.01500000	0.01044216	1619.43750000	0.00035891
1622.86000000	0.00323104	1625.25250000	0.00114828
1627.64500000	0.01935893	1630.44750000	0.00091208
1633.25000000	0.00435320	1635.38500000	0.00990448
1637.52000000	0.12849158	1639.06500000	0.01321437
1640.61000000	0.00863788	1642.53500000	0.00157898
1644.46000000	0.02648154	1645.02000000	0.05900338
1645.58000000	0.22045460	1650.29500000	0.00788156
1655.01000000	0.00229702	1659.74500000	0.01326644
1664.48000000	0.37106307	1669.30250000	0.01304032
1674.12500000	0.00188414	1679.68750000	0.00043039
1685.25000000	0.01593837	1688.00500000	0.00074743
1690.76000000	0.00385003	1693.18000000	0.00087692
1695.60000000	0.01630812	1700.24500000	0.00053876
1704.89000000	0.00161693	1710.07000000	0.00019409
1715.25000000	0.00751896	1718.37250000	0.00028621
1721.49500000	0.01276544	1726.01250000	0.00033500
1730.53000000	0.00388133	1733.58750000	0.00089438
1736.64500000	0.01993464	1743.54750000	0.00045495
1750.45000000	0.00149946	1756.79250000	0.00265107
1763.13500000	0.10020883	1768.43500000	0.00315732
1773.73500000	0.00197284	1778.95250000	0.00743906
1784.17000000	0.22982697	1784.28250000	0.11228683
1784.39500000	0.30398495	1784.59000000	0.16291743
1784.78500000	0.11748501	1785.46250000	0.02550664
1786.14000000	0.01603803	1786.78000000	0.05389275
1787.42000000	0.21852023	1788.75750000	0.02658014
1790.09500000	0.00981773	NAN	NAN
1366.63500000	0.50380912	1368.06250000	0.08201231
1369.49000000	0.01465258	1370.97250000	0.01887192
1372.45500000	0.13154960	1372.60500000	0.19021972
1372.75500000	0.25076697	1372.97750000	0.18942303
1373.20000000	0.07466853	1374.04250000	0.01166705
1374.88500000	0.03359863	1375.69500000	0.03348288
1376.50500000	0.14691705	1378.20750000	0.01986708
1379.91000000	0.00559370	1381.78750000	0.00325501
1383.66500000	0.03112804	1384.31500000	0.00060096
1384.96500000	0.02949592	1385.51000000	0.04176705
1386.05500000	0.12460522	1388.54000000	0.01141689
1391.02500000	0.00606471	1393.33000000	0.10320351
1395.63500000	1.00000000	1395.77000000	1.00000000
1395.90500000	0.43593846	1397.82250000	0.05324117
1399.74000000	0.00938283	1401.59250000	0.11942793
1403.44500000	0.93377622	1403.52750000	0.91057041
1403.61000000	0.61989871	1403.71500000	0.54320944
1403.82000000	0.38158484	1404.94500000	0.07657420
1406.07000000	0.02164681	1408.52500000	0.00140138
1410.98000000	0.00727204	1412.76250000	0.00982046
1414.54500000	0.08041190	1415.41250000	0.00492890
1416.28000000	0.06254653	1416.94750000	0.00289969
1417.61500000	0.05445938	1419.75750000	0.00575494
1421.90000000	0.00294191	1424.02500000	0.01636362
1426.15000000	0.14823032	1427.31250000	0.02853555
1428.47500000	0.00962753	1429.49000000	0.19956252
1430.50500000	0.85595362	1430.82000000	0.59010642
1431.13500000	0.07928883	1431.54500000	0.02830902
1431.95500000	0.12778432	1432.36000000	0.01423196
1432.76500000	0.10370122	1433.21500000	0.03625272
1433.66500000	0.17186377	1433.89750000	0.37788345
1434.13000000	0.53895461	1435.18000000	0.11566172
1436.23000000	0.03152986	1438.69000000	0.00209260
1441.15000000	0.01002117	1442.76500000	0.00769601
1444.38000000	0.06195265	1444.62250000	0.16011065
1444.86500000	0.22418023	1445.05250000	0.14820738
1445.24000000	0.34028868	1445.81000000	0.12206520
1446.38000000	0.04957904	1446.91000000	0.16967662
1447.44000000	0.42532177	1447.65750000	0.35185260
1447.87500000	0.10557016	1448.08000000	0.55447405
1448.28500000	0.58049820	1448.37500000	0.48330755
1448.46500000	0.39875473	1448.57000000	0.42553212
1448.67500000	0.58544185	1448.89750000	0.50412415
1449.12000000	0.11677932	1449.40250000	0.02664601
1449.68500000	0.08532767	1450.61750000	0.00914709
1451.55000000	0.04968875	1453.20500000	0.00453758
1454.86000000	0.01831151	1457.23500000	0.00071629
1459.61000000	0.02541943	1462.79750000	0.00092948
1465.98500000	0.01304046	1467.75250000	0.02605974
1469.52000000	0.20549237	1469.96750000	0.04682035
1470.41500000	0.11794958	1470.80750000	0.10211653
1471.20000000	0.28541627	1472.10500000	0.06325206
1473.01000000	0.04624118	1473.96000000	0.06353120
1474.91000000	0.29841698	1476.49500000	0.04338061
1478.08000000	0.01112885	1481.57000000	0.00040518
1485.06000000	0.00522045	1487.39750000	0.00161882
1489.73500000	0.02103089	1493.48750000	0.00104989
1497.24000000	0.00456988	1500.71250000	0.05047817
1504.18500000	0.73695337	1506.36000000	0.07997451
1508.53500000	0.01017238	1511.26750000	0.00330007
1514.00000000	0.04784940	1514.73500000	0.02853131
1515.47000000	0.13546911	1515.95000000	0.00009459
1516.43000000	0.13527941	1517.71500000	0.01936182
1519.00000000	0.03132520	1520.05000000	0.06434460
1521.10000000	0.31361430	1522.43000000	0.05013823
1523.76000000	0.03499364	1525.46250000	0.00143633
1527.16500000	0.04521087	1527.74000000	0.10924808
1528.31500000	0.30767767	1530.83500000	0.02874858
1533.35500000	0.00497962	1536.24250000	0.00114675
1539.13000000	0.01881473	1539.67000000	0.14426116
1540.21000000	0.34430343	1542.64250000	0.03277875
1545.07500000	0.01115481	1551.33750000	0.00020674
1557.60000000	0.00574525	1562.11000000	0.00222219
1566.62000000	0.04761985	1568.69750000	0.00432258
1570.77500000	0.01009860	1576.36000000	0.00000946
1581.94500000	0.01031933	1586.57500000	0.00248501
1591.20500000	0.05839243	1593.10500000	0.00483156
1595.00500000	0.02003642	1596.71250000	0.00415641
1598.42000000	0.04968962	1598.96750000	0.02110503
1599.51500000	0.09796913	1600.01000000	0.02966926
1600.50500000	0.03660641	1600.87750000	0.09324163
1601.25000000	0.18172694	1602.72500000	0.02805737
1604.20000000	0.00881233	1605.70750000	0.03479394
1607.21500000	0.22796850	1608.32750000	0.04685465
1609.44000000	0.01017473	1610.59750000	0.01222160
1611.75500000	0.06928210	1612.26500000	0.01064266
1612.77500000	0.09196054	1613.38000000	0.01689968
1613.98500000	0.13468009	1617.75000000	0.00810653
1621.51500000	0.00715592	1625.90500000	0.00166223
1630.29500000	0.03764523	1631.30250000	0.01558056
1632.31000000	0.10323270	1634.56500000	0.00972694
1636.82000000	0.01158626	1641.79500000	0.00025949
1646.77000000	0.00619235	1649.75750000	0.00541468
1652.74500000	0.07378092	1656.53000000	0.00448804
1660.31500000	0.00280438	1673.16000000	0.00002124
1686.00500000	0.00166461	1697.54500000	0.00005574
1709.08500000	0.00435226	1714.67000000	0.00032137
1720.25500000	0.01185159	1724.33000000	0.00042401
1728.40500000	0.01907093	1731.37000000	0.00089765
1734.33500000	0.00795042	1736.65500000	0.00719273
1738.97500000	0.07767316	1740.12750000	0.01359912
1741.28000000	0.01218779	1745.79000000	0.00043736
1750.30000000	0.00394630	1754.15500000	0.00195688
1758.01000000	0.03546600	1759.54500000	0.00376241
1761.08000000	0.01133546	1762.51000000	0.01323472
1763.94000000	0.09041124	1764.24750000	0.06586214
1764.55500000	0.17503137	1764.72250000	0.09316702
1764.89000000	0.10982804	1765.63750000	0.02437682
1766.38500000	0.03369365	1767.91250000	0.00028205
1769.44000000	0.03549376	1770.36000000	0.09574110
1771.28000000	0.40352015	1771.39000000	0.22785192
1771.50000000	0.29879812	1771.61250000	0.18319033
1771.72500000	0.21268927	1773.25500000	0.03058770
1774.78500000	0.01715135	1777.64250000	0.00075555
1780.50000000	0.00813067	1782.08500000	0.01379282
1783.67000000	0.09947363	1783.91750000	0.44700323
1784.16500000	0.56172541	1784.47500000	0.38318929
1784.78500000	0.06539856	1786.70250000	0.00660838
1788.62000000	0.01245377	1790.32250000	0.11420463
1792.02500000	0.82484189	NAN	NAN
1368.82500000	0.01501646	1370.62500000	0.01196218
1372.42500000	0.11389227	1373.56000000	0.01917987
1374.69500000	0.01392706	1377.08000000	0.00040458
1379.46500000	0.00949611	1381.63000000	0.00349155
1383.79500000	0.04420840	1384.52500000	0.01608690
1385.25500000	0.09813493	1385.47750000	0.36715895
1385.70000000	0.47327331	1385.84250000	0.18255415
1385.98500000	0.59273095	1386.11500000	0.42123164
1386.24500000	0.34126934	1386.48000000	0.14762076
1386.71500000	0.18196682	1387.69500000	0.03093044
1388.67500000	0.04277314	1391.50500000	0.00177628
1394.33500000	0.01968950	1396.57000000	0.00350481
1398.80500000	0.05566027	1400.28250000	0.00395836
1401.76000000	0.02880375	1403.14000000	0.03236876
1404.52000000	0.23392586	1404.76250000	0.09443899
1405.00500000	0.33909067	1405.18750000	0.12135684
1405.37000000	0.23738750	1406.10750000	0.04982794
1406.84500000	0.06863805	1409.11750000	0.00504756
1411.39000000	0.01596444	1413.04500000	0.06280392
1414.70000000	0.49326521	1414.80500000	0.42892439
1414.91000000	0.70007801	1418.82250000	0.03841231
1422.73500000	0.00994614	1426.75000000	0.00672329
1430.76500000	0.13390421	1432.10750000	0.01673568
1433.45000000	0.03073145	1435.72250000	0.00162251
1437.99500000	0.01379986	1440.52500000	0.00077997
1443.05500000	0.02286148	1444.93750000	0.00140214
1446.82000000	0.03498232	1449.29750000	0.00221254
1451.77500000	0.00981061	1455.47500000	0.00041130
1459.17500000	0.01679892	1461.26000000	0.00565852
1463.34500000	0.07097611	1463.93750000	0.03594267
1464.53000000	0.16876873	1464.74750000	0.83225277
1464.96500000	1.00000000	1465.12750000	1.00000000
1465.29000000	0.25379058	1465.48500000	0.45269182
1465.68000000	0.65915406	1468.30750000	0.05392590
1470.93500000	0.00850394	1474.43500000	0.00039812
1477.93500000	0.01490259	1482.24250000	0.00052589
1486.55000000	0.00450031	1490.25750000	0.00879238
1493.96500000	0.15419113	1496.70500000	0.01168817
1499.44500000	0.00712773	1502.50500000	0.00120781
1505.56500000	0.02409953	1506.48500000	0.04628784
1507.40500000	0.21965148	1509.69500000	0.01888148
1511.98500000	0.02109735	1515.55250000	0.00036578
1519.12000000	0.02708968	1521.15500000	0.00793933
1523.19000000	0.10128146	1532.06500000	0.00239790
1540.94000000	0.00355602	1550.98250000	0.00021843
1561.02500000	0.01362905	1562.78250000	0.05569130
1564.54000000	0.46308799	1564.91750000	0.19312964
1565.29500000	0.12829740	1565.63000000	0.34335305
1565.96500000	0.65649092	1567.65750000	0.08235425
1569.35000000	0.01642887	1575.46000000	0.00031565
1581.57000000	0.00757243	1586.75750000	0.00155972
1591.94500000	0.04472701	1592.87000000	0.01874127
1593.79500000	0.12433344	1594.36000000	0.02652817
1594.92500000	0.05550577	1595.61500000	0.00950180
1596.30500000	0.08561241	1597.75500000	0.00760137
1599.20500000	0.03499880	1601.59500000	0.00196305
1603.98500000	0.01345433	1606.11250000	0.00261932
1608.24000000	0.03904400	1609.49750000	0.00036185
1610.75500000	0.04113348	1611.36500000	0.01082000
1611.97500000	0.07144199	1613.43250000	0.00676992
1614.89000000	0.02613143	1618.73500000	0.00091518
1622.58000000	0.00997252	1625.61000000	0.00152802
1628.64000000	0.03123334	1630.61500000	0.00220669
1632.59000000	0.01122015	1634.35500000	0.02855440
1636.12000000	0.24265308	1641.66250000	0.00933222
1647.20500000	0.00513420	1653.97500000	0.00019226
1660.74500000	0.01111136	1662.47750000	0.01114438
1664.21000000	0.09977313	1664.58500000	0.16453291
1664.96000000	0.38310238	1665.11000000	0.18946247
1665.26000000	0.51360578	1672.66250000	0.01498461
1680.06500000	0.00423818	1692.94250000	0.00002347
1705.82000000	0.00562592	1711.44750000	0.00790228
1717.07500000	0.20983511	1721.48250000	0.01011294
1725.89000000	0.00515436	1730.68250000	0.00279477
1735.47500000	0.06666014	1736.10500000	0.05610064
1736.73500000	0.22895910	1738.32000000	0.02899399
1739.90500000	0.01792887	1745.25250000	0.00054099
1750.60000000	0.00464429	1755.79500000	0.00020818
1760.99000000	0.00961063	1762.32250000	0.02971759
1763.65500000	0.19145009	1765.38250000	0.02330557
1767.11000000	0.00657211	1770.61750000	0.00089682
1774.12500000	0.02101687	1776.04000000	0.02026826
1777.95500000	0.19925171	1779.03250000	0.03633997
1780.11000000	0.01944365	1781.24750000	0.01484585
1782.38500000	0.09699045	1782.60750000	0.01151518
1782.83000000	0.10875588	1782.98250000	0.18922990
1783.13500000	0.24127146	1786.02000000	0.01771782
1788.90500000	0.00654427	1796.72500000	0.00013609
1804.54500000	0.01143127	NAN	NAN
1368.64000000	0.03079051	1370.43000000	0.00156097
1372.22000000	0.00257511	1373.25000000	0.01633513
1374.28000000	0.17247679	1374.38000000	0.02088722
1374.48000000	0.19356882	1374.54750000	0.75769981
1374.61500000	0.71003131	1374.73750000	0.55273359
1374.86000000	0.02629323	1375.07750000	0.02267685
1375.29500000	0.07609901	1375.76250000	0.00451744
1376.23000000	0.05477288	1378.99750000	0.00184664
1381.76500000	0.00316590	1384.25000000	0.00227008
1386.73500000	0.06013045	1388.13250000	0.00387999
1389.53000000	0.00537596	1392.02750000	0.00002306
1394.52500000	0.00479448	1395.71750000	0.02207723
1396.91000000	0.27064701	1397.27000000	0.06813535
1397.63000000	0.02295451	1398.47500000	0.00092818
1399.32000000	0.01503447	1400.70000000	0.00030933
1402.08000000	0.01934512	1402.98750000	0.01285279
1403.89500000	0.13712791	1404.27250000	0.03140886
1404.65000000	0.01739683	1406.09750000	0.00103658
1407.54500000	0.00224526	1409.40250000	0.00005905
1411.26000000	0.00335283	1412.16250000	0.00137231
1413.06500000	0.01585941	1413.29750000	0.05201555
1413.53000000	0.13798143	1413.68500000	0.06820745
1413.84000000	0.03122321	1414.94500000	0.00205085
1416.05000000	0.00833906	1417.11250000	0.04061490
1418.17500000	0.44410387	1419.89250000	0.02519862
1421.61000000	0.00707382	1423.43750000	0.00053434
1425.26500000	0.01693462	1426.18000000	0.00064445
1427.09500000	0.01098009	1428.17750000	0.00163816
1429.26000000	0.02888705	1429.68000000	0.01412227
1430.10000000	0.08878217	1430.38500000	0.01683757
1430.67000000	0.04032454	1430.96500000	0.00557766
1431.26000000	0.05693998	1431.64750000	0.00154553
1432.03500000	0.06298762	1432.33750000	0.14019336
1432.64000000	0.49123099	1434.04500000	0.03386813
1435.45000000	0.01071777	1437.67250000	0.00034623
1439.89500000	0.00294732	1442.12750000	0.00005074
1444.36000000	0.00180351	1446.45000000	0.00008242
1448.54000000	0.00354306	1449.45250000	0.00643804
1450.36500000	0.06286621	1450.67750000	0.00462848
1450.99000000	0.07747203	1451.12500000	0.47265871
1451.26000000	0.72181820	1451.32000000	0.75310130
1451.38000000	0.26552660	1451.44750000	0.29183038
1451.51500000	0.06660951	1452.67000000	0.00516227
1453.82500000	0.00640068	1455.25750000	0.00139871
1456.69000000	0.02663362	1457.08000000	0.08337191
1457.47000000	0.35497241	1458.89500000	0.02343888
1460.32000000	0.01769320	1461.94000000	0.00372527
1463.56000000	0.07863430	1463.98000000	0.01932459
1464.40000000	0.16059346	1464.63750000	0.03344153
1464.87500000	0.08039103	1465.15750000	0.00661154
1465.44000000	0.06153028	1466.33750000	0.00568004
1467.23500000	0.01005205	1468.03250000	0.02452412
1468.83000000	0.20754967	1468.97000000	0.00915873
1469.11000000	0.22049762	1469.25750000	0.03393556
1469.40500000	0.16995184	1469.73000000	0.03588307
1470.05500000	0.05218833	1470.36250000	0.02297947
1470.67000000	0.12354310	1470.78000000	0.35109608
1470.89000000	0.51353581	1471.00500000	0.34920151
1471.12000000	0.10801628	1473.08000000	0.00539003
1475.04000000	0.00133575	1477.10750000	0.00239676
1479.17500000	0.05137475	1482.94250000	0.00129590
1486.71000000	0.00207307	1491.85750000	0.00030622
1497.00500000	0.01799016	1499.24000000	0.00009459
1501.47500000	0.02012501	1503.43250000	0.00065534
1505.39000000	0.00717087	1506.73500000	0.02030317
1508.08000000	0.28292627	1508.30000000	0.06980242
1508.52000000	0.12785512	1508.91750000	0.01025924
1509.31500000	0.08667476	1510.94000000	0.00482539
1512.56500000	0.00749327	1514.27750000	0.00125715
1515.99000000	0.02923301	1516.35500000	0.03689440
1516.72000000	0.16521806	1517.54000000	0.01849247
1518.36000000	0.01209287	1519.20000000	0.00991298
1520.04000000	0.09617840	1520.56000000	0.01472587
1521.08000000	0.01885301	1522.13000000	0.00138870
1523.18000000	0.00412869	1524.09750000	0.00689842
1525.01500000	0.06804237	1526.22250000	0.00491890
1527.43000000	0.00806419	1528.44000000	0.00558160
1529.45000000	0.06499110	1531.93250000	0.00255046
1534.41500000	0.00105506	1537.20000000	0.00017522
1539.98500000	0.00598289	1540.47500000	0.01978352
1540.96500000	0.10387269	1541.58500000	0.01231887
1542.20500000	0.02674674	1544.15000000	0.00117791
1546.09500000	0.00361172	1547.79000000	0.00209679
1549.48500000	0.03950081	1550.64500000	0.00266776
1551.80500000	0.00825139	1552.73500000	0.02490225
1553.66500000	0.24211323	1554.06750000	0.05773374
1554.47000000	0.00745629	1555.09000000	0.00020894
1555.71000000	0.00876441	1556.09500000	0.02388361
1556.48000000	0.10161794	1556.77500000	0.02981222
1557.07000000	0.01280952	1558.22250000	0.00087651
1559.37500000	0.00260873	1560.35750000	0.00980770
1561.34000000	0.09991427	1562.34750000	0.00957086
1563.35500000	0.00254235	1564.37500000	0.07164682
1565.39500000	0.74050591	1565.66000000	0.26429455
1565.92500000	0.03325762	1566.18500000	0.13949038
1566.44500000	0.39948890	1566.81250000	0.09556454
1567.18000000	0.04484547	1567.63000000	0.01011767
1568.08000000	0.09082145	1568.26750000	0.01689910
1568.45500000	0.12281797	1568.89000000	0.02639118
1569.32500000	0.00689064	1569.71750000	0.15023688
1570.11000000	0.60235261	1570.42750000	0.17774760
1570.74500000	0.03247013	1571.41000000	0.00384996
1572.07500000	0.00661684	1572.55500000	0.01223366
1573.03500000	0.06591422	1573.27250000	0.01976892
1573.51000000	0.01850264	1573.81250000	0.01294282
1574.11500000	0.05803860	1574.37000000	0.01188690
1574.62500000	0.08864743	1574.84250000	0.00997262
1575.06000000	0.06674429	1575.24000000	0.00923564
1575.42000000	0.04995713	1578.94750000	0.00138230
1582.47500000	0.00071829	1585.98500000	0.00214813
1589.49500000	0.07685713	1589.64250000	0.01047591
1589.79000000	0.09246061	1590.08000000	0.01315171
1590.37000000	0.05394665	1590.79250000	0.01027892
1591.21500000	0.01009235	1592.03500000	0.00135723
1592.85500000	0.02133081	1594.25250000	0.00085004
1595.65000000	0.00933495	1596.51000000	0.04140060
1597.37000000	0.36887143	1597.43250000	1.00000000
1597.49500000	1.00000000	1597.71750000	0.41822893
1597.94000000	0.06031582	1598.21750000	0.01291135
1598.49500000	0.09649613	1598.71750000	0.03500698
1598.94000000	0.01784183	1599.17750000	0.03611643
1599.41500000	0.10445946	1599.61000000	0.03197454
1599.80500000	0.16742120	1601.33750000	0.01013250
1602.87000000	0.01061800	1604.37000000	0.00576277
1605.87000000	0.09790721	1606.12000000	0.02038552
1606.37000000	0.04644368	1606.70000000	0.02184811
1607.03000000	0.11924943	1607.38000000	0.02557102
1607.73000000	0.02887326	1608.01750000	0.02481593
1608.30500000	0.10091867	1608.48000000	0.01423211
1608.65500000	0.12606909	1608.85500000	0.02720166
1609.05500000	0.07113229	1609.55500000	0.00883014
1610.05500000	0.02654865	1610.52250000	0.00143112
1610.99000000	0.03330476	1611.15500000	0.03987249
1611.32000000	0.09973949	1611.49000000	0.02717561
1611.66000000	0.14639104	1611.98000000	0.03035551
1612.30000000	0.04830092	1612.69250000	0.00085694
1613.08500000	0.04490443	1613.36250000	0.02150021
1613.64000000	0.10515257	1614.15500000	0.01898814
1614.67000000	0.00640476	1615.21500000	0.01144935
1615.76000000	0.06941559	1616.41750000	0.00970630
1617.07500000	0.00497086	1618.91500000	0.00030076
1620.75500000	0.01055911	1623.44500000	0.00023644
1626.13500000	0.00413642	1627.61750000	0.00100718
1629.10000000	0.01921428	1629.52500000	0.00682746
1629.95000000	0.04851550	1630.50250000	0.00807182
1631.05500000	0.09354959	1632.00750000	0.00935244
1632.96000000	0.00359404	1634.52000000	0.00004484
1636.08000000	0.00288770	1636.99500000	0.00509425
1637.91000000	0.04995713	1639.29500000	0.00276212
1640.68000000	0.01132666	1642.53750000	0.00021847
1644.39500000	0.01542452	1644.94750000	0.01215903
1645.50000000	0.08326189	1645.59500000	0.04673471
1645.69000000	0.03842856	1645.79500000	0.41660638
1645.90000000	0.48015464	1648.66250000	0.01717949
1651.42500000	0.00091749	1654.40750000	0.00200889
1657.39000000	0.06142005	1659.18000000	0.00330765
1660.97000000	0.00163259	1662.57000000	0.02352728
1664.17000000	0.38176036	1664.30250000	0.25545332
1664.43500000	0.03996571	1664.99000000	0.00041334
1665.54500000	0.04228222	1670.31500000	0.00079679
1675.08500000	0.00390266	1680.69000000	0.00004415
1686.29500000	0.00640146	1688.12250000	0.00033372
1689.95000000	0.01256005	1691.27500000	0.00071244
1692.60000000	0.00302771	1696.87250000	0.00001381
1701.14500000	0.00243198	1706.89000000	0.00002318
1712.63500000	0.00108721	1715.48750000	0.00052187
1718.34000000	0.01611949	1720.93250000	0.00056891
1723.52500000	0.00122594	1726.76750000	0.00045134
1730.01000000	0.01600426	1733.62500000	0.00034251
1737.24000000	0.00350126	1741.03500000	0.00022619
1744.83000000	0.01216923	1747.81000000	0.00007169
1750.79000000	0.01001205	1752.78000000	0.00216055
1754.77000000	0.05342857	1756.03000000	0.00224364
1757.29000000	0.02488155	1760.89750000	0.00058038
1764.50500000	0.00373907	1767.28000000	0.00260930
1770.05500000	0.07685713	1771.78750000	0.00411442
1773.52000000	0.00487587	1776.28500000	0.00042081
1779.05000000	0.01662526	1780.22000000	0.00476048
1781.39000000	0.07286900	1781.54750000	0.13567168
1781.70500000	0.28864721	1781.97000000	0.10269714
1782.23500000	0.01383118	1782.52000000	0.00716553
1782.80500000	0.03445320	1783.14500000	0.00321463
1783.48500000	0.04549013	1783.83750000	0.00641740
1784.19000000	0.06833327	1784.32500000	0.01347977
1784.46000000	0.04995713	1785.26000000	0.00473769
1786.06000000	0.01168399	1794.01250000	0.00010600
1801.96500000	0.00317176	1809.28250000	0.00119959
1816.60000000	0.09181257	NAN	NAN
