DEPTH d	FREQ d	DERIV_DEPTH d	DERIV d
1473.66000000	0.03356409	1474.32250000	0.03473068
1474.98500000	0.15462744	1475.15250000	0.00136506
1475.32000000	0.15583048	1476.08750000	0.03426240
1476.85500000	0.01747073	1478.57000000	0.00019313
1480.28500000	0.01572803	1484.01250000	0.00059315
1487.74000000	0.00409487	1490.67250000	0.00256451
1493.60500000	0.04366398	1493.99500000	0.01049837
1494.38500000	0.06520667	1494.78500000	0.01104957
1495.18500000	0.04195153	1497.51500000	0.00297408
1499.84500000	0.00549107	1502.78750000	0.00045596
1505.73000000	0.01255037	1508.18500000	0.00062065
1510.64000000	0.00453331	1512.48750000	0.00362316
1514.33500000	0.03975299	1515.31000000	0.00398604
1516.28500000	0.01930454	1517.57750000	0.00929854
1518.87000000	0.08253976	1519.47500000	0.06330713
1520.08000000	0.28406134	1520.33000000	0.16216079
1520.58000000	0.07075713	1521.58750000	0.00925452
1522.59500000	0.02169881	1523.90250000	0.00123207
1525.21000000	0.01322280	1527.66000000	0.00032578
1530.11000000	0.00902322	1533.54250000	0.00077908
1536.97500000	0.02309367	1538.50250000	0.12155089
1540.03000000	1.00000000	1540.20750000	1.00000000
1540.38500000	0.06607517	1542.26250000	0.00529883
1544.14000000	0.01373038	1546.30500000	0.00241025
1548.47000000	0.04118618	1549.26750000	0.00131959
1550.06500000	0.03564908	1551.07500000	0.00477503
1552.08500000	0.06102437	1552.75500000	0.10842330
1553.42500000	0.44324223	1553.93000000	0.15109370
1554.43500000	0.04177390	1556.13500000	0.00252146
1557.83500000	0.01922033	1559.23750000	0.01485171
1560.64000000	0.12881587	1561.33500000	0.02696560
1562.03000000	0.03020871	1562.68750000	0.01859501
1563.34500000	0.09453756	1563.66250000	0.00964750
1563.98000000	0.11065412	1564.26000000	0.03079405
1564.54000000	0.15602094	1564.68500000	0.19013173
1564.83000000	0.30107709	1564.93500000	0.23050588
1565.04000000	0.17373122	1565.25250000	0.10076752
1565.46500000	0.06106517	1565.73500000	0.07258997
1566.00500000	0.16418779	1566.16000000	0.15371536
1566.31500000	0.28954881	1567.32250000	0.05365094
1568.33000000	0.00514463	1569.64250000	0.00249173
1570.95500000	0.02235194	1571.53250000	0.00153410
1572.11000000	0.02701337	1572.38500000	0.40565460
1572.66000000	0.61396547	1572.95000000	0.33999602
1573.24000000	0.09518287	1573.54750000	0.18182935
1573.85500000	0.38936933	1573.93750000	0.14769010
1574.02000000	0.32526035	1574.35000000	0.17121456
1574.68000000	0.02797864	1575.54000000	0.00014711
1576.40000000	0.02731300	1579.97000000	0.00125824
1583.54000000	0.00367859	1587.55250000	0.00048427
1591.56500000	0.01390242	1593.43500000	0.00193105
1595.30500000	0.03290217	1596.41500000	0.00852102
1597.52500000	0.08266765	1597.85500000	0.00798380
1598.18500000	0.09653001	1598.54250000	0.03392001
1598.90000000	0.03272635	1599.39500000	0.00498812
1599.89000000	0.04571773	1601.44250000	0.00424245
1602.99500000	0.01106304	1604.40250000	0.02264707
1605.81000000	0.17877884	1606.25500000	0.06586439
1606.70000000	0.02456469	1608.25750000	0.00087541
1609.81500000	0.01739082	1611.03750000	0.07277831
1612.26000000	0.48551857	1614.13750000	0.04813828
1616.01500000	0.00998182	1619.43750000	0.00002332
1622.86000000	0.00956185	1625.25250000	0.00025368
1627.64500000	0.01275523	1630.44750000	0.00044409
1633.25000000	0.00620697	1635.38500000	0.00505226
1637.52000000	0.06296108	1639.06500000	0.00652566
1640.61000000	0.00991336	1642.53500000	0.00170077
1644.46000000	0.02713959	1645.02000000	0.20637426
1645.58000000	0.63521454	1650.29500000	0.02547387
1655.01000000	0.00325358	1659.74500000	0.00801812
1664.48000000	0.20301256	1669.30250000	0.00788122
1674.12500000	0.00303586	1679.68750000	0.00058062
1685.25000000	0.02002909	1688.00500000	0.00105983
1690.76000000	0.00466625	1693.18000000	0.00132192
1695.60000000	0.02149820	1700.24500000	0.00061594
1704.89000000	0.00644461	1710.07000000	0.00027353
1715.25000000	0.01389968	1718.37250000	0.00060213
1721.49500000	0.00400725	1726.01250000	0.00000869
1730.53000000	0.00421390	1733.58750000	0.00054240
1736.64500000	0.01293967	1743.54750000	0.00026525
1750.45000000	0.00330635	1756.79250000	0.00300859
1763.13500000	0.10370711	1768.43500000	0.00366308
1773.73500000	0.00155773	1778.95250000	0.01320058
1784.17000000	0.36394181	1784.28250000	0.43617597
1784.39500000	0.10575870	1784.59000000	0.02329936
1784.78500000	0.12966389	1785.46250000	0.02881556
1786.14000000	0.02694510	1786.78000000	0.04015112
1787.42000000	0.16214962	1788.75750000	0.02122795
1790.09500000	0.01276172	NAN	NAN
1366.63500000	0.47656154	1368.06250000	0.05147479
1369.49000000	0.02156874	1370.97250000	0.03398879
1372.45500000	0.33357561	1372.60500000	0.53761823
1372.75500000	0.83291868	1372.97750000	0.45464381
1373.20000000	0.20654273	1374.04250000	0.03671756
1374.88500000	0.01499480	1375.69500000	0.01238753
1376.50500000	0.07712508	1378.20750000	0.00477597
1379.91000000	0.02677700	1381.78750000	0.01268670
1383.66500000	0.17426696	1384.31500000	0.01007803
1384.96500000	0.13370465	1385.51000000	0.02380558
1386.05500000	0.05336885	1388.54000000	0.00291646
1391.02500000	0.00849265	1393.33000000	0.02854654
1395.63500000	0.41592755	1395.77000000	0.38720363
1395.90500000	0.09225418	1397.82250000	0.00635273
1399.74000000	0.01682672	1401.59250000	0.02392642
1403.44500000	0.29128078	1403.52750000	0.14920013
1403.61000000	0.36749867	1403.71500000	0.42563670
1403.82000000	0.09076491	1404.94500000	0.00993382
1406.07000000	0.02156546	1408.52500000	0.00121750
1410.98000000	0.00305762	1412.76250000	0.00343613
1414.54500000	0.04098324	1415.41250000	0.00589570
1416.28000000	0.00931391	1416.94750000	0.06683472
1417.61500000	0.28555430	1419.75750000	0.02027852
1421.90000000	0.01653044	1424.02500000	0.00730433
1426.15000000	0.11264146	1427.31250000	0.00674901
1428.47500000	0.06406044	1429.49000000	0.07334750
1430.50500000	0.52504366	1430.82000000	0.26618010
1431.13500000	0.00586132	1431.54500000	0.13003514
1431.95500000	0.33598629	1432.36000000	0.11303831
1432.76500000	0.05251150	1433.21500000	0.01621387
1433.66500000	0.09769013	1433.89750000	0.04827408
1434.13000000	0.16718788	1435.18000000	0.02353051
1436.23000000	0.01420092	1438.69000000	0.00049987
1441.15000000	0.02181522	1442.76500000	0.03998008
1444.38000000	0.42162181	1444.62250000	0.13675542
1444.86500000	0.21627400	1445.05250000	0.01636152
1445.24000000	0.19727815	1445.81000000	0.04399556
1446.38000000	0.04199745	1446.91000000	0.19639496
1447.44000000	0.68652278	1447.65750000	0.36849359
1447.87500000	0.19024712	1448.08000000	0.63791801
1448.28500000	1.00000000	1448.37500000	1.00000000
1448.46500000	0.44271637	1448.57000000	0.05367687
1448.67500000	0.40781758	1448.89750000	0.17323299
1449.12000000	0.16914948	1449.40250000	0.25456886
1449.68500000	0.61445442	1450.61750000	0.10459165
1451.55000000	0.01053412	1453.20500000	0.00369585
1454.86000000	0.04840852	1457.23500000	0.00283315
1459.61000000	0.00674398	1462.79750000	0.00057660
1465.98500000	0.01812435	1467.75250000	0.01333755
1469.52000000	0.16409626	1469.96750000	0.04776613
1470.41500000	0.03173926	1470.80750000	0.14138637
1471.20000000	0.37536127	1472.10500000	0.06485103
1473.01000000	0.01194929	1473.96000000	0.01403221
1474.91000000	0.09449290	1476.49500000	0.00714345
1478.08000000	0.02438432	1481.57000000	0.00022873
1485.06000000	0.02932723	1487.39750000	0.00124432
1489.73500000	0.01131711	1493.48750000	0.00000090
1497.24000000	0.01129620	1500.71250000	0.02507676
1504.18500000	0.55049318	1506.36000000	0.04015280
1508.53500000	0.00972785	1511.26750000	0.00032560
1514.00000000	0.00421874	1514.73500000	0.03773953
1515.47000000	0.17597698	1515.95000000	0.05401073
1516.43000000	0.01544739	1517.71500000	0.00016856
1519.00000000	0.01678861	1520.05000000	0.01738637
1521.10000000	0.12982860	1522.43000000	0.01523339
1523.76000000	0.00437530	1525.46250000	0.00503474
1527.16500000	0.05745123	1527.74000000	0.03432613
1528.31500000	0.17966679	1530.83500000	0.01032829
1533.35500000	0.01850474	1536.24250000	0.00161395
1539.13000000	0.04736142	1539.67000000	0.08166967
1540.21000000	0.32044045	1542.64250000	0.02060193
1545.07500000	0.01013137	1551.33750000	0.00010605
1557.60000000	0.00601909	1562.11000000	0.00098249
1566.62000000	0.03345628	1568.69750000	0.00094630
1570.77500000	0.02128307	1576.36000000	0.00050246
1581.94500000	0.00390679	1586.57500000	0.00092029
1591.20500000	0.03029070	1593.10500000	0.00142709
1595.00500000	0.01350111	1596.71250000	0.00987072
1598.42000000	0.11786335	1598.96750000	0.00593524
1599.51500000	0.13798465	1600.01000000	0.00148302
1600.50500000	0.14253018	1600.87750000	0.05379917
1601.25000000	0.26661986	1602.72500000	0.02505050
1604.20000000	0.03782713	1605.70750000	0.00590697
1607.21500000	0.09296575	1608.32750000	0.00940397
1609.44000000	0.02818515	1610.59750000	0.01948694
1611.75500000	0.16785362	1612.26500000	0.05198630
1612.77500000	0.00368398	1613.38000000	0.00963588
1613.98500000	0.03978179	1617.75000000	0.00149734
1621.51500000	0.00487427	1625.90500000	0.00037375
1630.29500000	0.01503407	1631.30250000	0.06050214
1632.31000000	0.39247553	1634.56500000	0.02729841
1636.82000000	0.01130639	1641.79500000	0.00007899
1646.77000000	0.00887312	1649.75750000	0.02064084
1652.74500000	0.39070231	1656.53000000	0.01619304
1660.31500000	0.01118804	1673.16000000	0.00007899
1686.00500000	0.00490509	1697.54500000	0.00003614
1709.08500000	0.00232267	1714.67000000	0.00002644
1720.25500000	0.00140826	1724.33000000	0.00218009
1728.40500000	0.05641755	1731.37000000	0.00207069
1734.33500000	0.01840084	1736.65500000	0.01771140
1738.97500000	0.27283457	1740.12750000	0.03127921
1741.28000000	0.04961590	1745.79000000	0.00169937
1750.30000000	0.00215899	1754.15500000	0.00372450
1758.01000000	0.09106387	1759.54500000	0.00497349
1761.08000000	0.04379196	1762.51000000	0.01137982
1763.94000000	0.14455591	1764.24750000	0.24106382
1764.55500000	0.60355407	1764.72250000	0.26439346
1764.89000000	0.87777418	1765.63750000	0.18115889
1766.38500000	0.03927118	1767.91250000	0.00163216
1769.44000000	0.02383365	1770.36000000	0.09556612
1771.28000000	0.56824301	1771.39000000	0.13409412
1771.50000000	0.65957779	1771.61250000	0.39449573
1771.72500000	0.93438531	1773.25500000	0.09679783
1774.78500000	0.01733991	1777.64250000	0.00159948
1780.50000000	0.04564074	1782.08500000	0.01305243
1783.67000000	0.17374230	1783.91750000	0.00136396
1784.16500000	0.17165199	1784.47500000	0.08868245
1784.78500000	0.00142315	1786.70250000	0.00142322
1788.62000000	0.01832139	1790.32250000	0.02259653
1792.02500000	0.25653287	NAN	NAN
1368.82500000	0.00191052	1370.62500000	0.01380787
1372.42500000	0.06106449	1373.56000000	0.01720239
1374.69500000	0.01459485	1377.08000000	0.00133284
1379.46500000	0.00702909	1381.63000000	0.00103948
1383.79500000	0.01238531	1384.52500000	0.01156161
1385.25500000	0.03247280	1385.47750000	0.05510393
1385.70000000	0.00329200	1385.84250000	0.21991404
1385.98500000	0.07787715	1386.11500000	0.17362740
1386.24500000	0.02415590	1386.48000000	0.12218917
1386.71500000	0.09249749	1387.69500000	0.02207852
1388.67500000	0.04100064	1391.50500000	0.00587855
1394.33500000	0.00140554	1396.57000000	0.02562996
1398.80500000	0.13774139	1400.28250000	0.03641276
1401.76000000	0.00969549	1403.14000000	0.04301630
1404.52000000	0.15098071	1404.76250000	0.17203043
1405.00500000	0.05169161	1405.18750000	0.05204278
1405.37000000	0.02908643	1406.10750000	0.01461710
1406.84500000	0.00342931	1409.11750000	0.00027611
1411.39000000	0.00193590	1413.04500000	0.05796456
1414.70000000	0.23025649	1414.80500000	0.08995644
1414.91000000	0.20777599	1418.82250000	0.02187239
1422.73500000	0.00410224	1426.75000000	0.00524001
1430.76500000	0.05417504	1432.10750000	0.01624562
1433.45000000	0.00226694	1435.72250000	0.00729004
1437.99500000	0.04169620	1440.52500000	0.00459879
1443.05500000	0.01400456	1444.93750000	0.00957692
1446.82000000	0.05691326	1449.29750000	0.00716831
1451.77500000	0.01464495	1455.47500000	0.00109713
1459.17500000	0.00498341	1461.26000000	0.00207857
1463.34500000	0.01529806	1463.93750000	0.07820331
1464.53000000	0.12557839	1464.74750000	0.21057373
1464.96500000	0.23458378	1465.12750000	0.29265482
1465.29000000	0.12139755	1465.48500000	0.03313571
1465.68000000	0.13677610	1468.30750000	0.02161151
1470.93500000	0.00162726	1474.43500000	0.00134492
1477.93500000	0.01283062	1482.24250000	0.00024173
1486.55000000	0.01035240	1490.25750000	0.00104748
1493.96500000	0.00110943	1496.70500000	0.00168598
1499.44500000	0.01210422	1502.50500000	0.00844646
1505.56500000	0.07361917	1506.48500000	0.02833643
1507.40500000	0.01157263	1509.69500000	0.00192031
1511.98500000	0.00110638	1515.55250000	0.00004369
1519.12000000	0.00147731	1521.15500000	0.00250689
1523.19000000	0.01361914	1532.06500000	0.00061779
1540.94000000	0.00056965	1550.98250000	0.00046732
1561.02500000	0.01173925	1562.78250000	0.03696719
1564.54000000	0.16637017	1564.91750000	0.12946509
1565.29500000	0.05005023	1565.63000000	0.30744566
1565.96500000	0.29518094	1567.65750000	0.07028963
1569.35000000	0.01203883	1575.46000000	0.00040393
1581.57000000	0.00616480	1586.75750000	0.00192312
1591.94500000	0.02990858	1592.87000000	0.01143377
1593.79500000	0.05508047	1594.36000000	0.03225693
1594.92500000	0.01170382	1595.61500000	0.00635101
1596.30500000	0.02213363	1597.75500000	0.00529442
1599.20500000	0.00386227	1601.59500000	0.00205513
1603.98500000	0.01555246	1606.11250000	0.00253126
1608.24000000	0.00273530	1609.49750000	0.00469432
1610.75500000	0.01678493	1611.36500000	0.00352486
1611.97500000	0.01166746	1613.43250000	0.00302610
1614.89000000	0.00117018	1618.73500000	0.00075853
1622.58000000	0.00811167	1625.61000000	0.00587554
1628.64000000	0.05048328	1630.61500000	0.00725357
1632.59000000	0.01638729	1634.35500000	0.00237784
1636.12000000	0.00639852	1641.66250000	0.00048036
1647.20500000	0.00006193	1653.97500000	0.00238979
1660.74500000	0.03856832	1662.47750000	0.01426652
1664.21000000	0.09739520	1664.58500000	0.01709265
1664.96000000	0.08213974	1665.11000000	0.01904637
1665.26000000	0.07534007	1672.66250000	0.00411287
1680.06500000	0.00287843	1692.94250000	0.00003267
1705.82000000	0.00187726	1711.44750000	0.02116037
1717.07500000	0.28529261	1721.48250000	0.02643289
1725.89000000	0.00801067	1730.68250000	0.00307805
1735.47500000	0.04312000	1736.10500000	0.04605803
1736.73500000	0.11218062	1738.32000000	0.02638460
1739.90500000	0.01264825	1745.25250000	0.00078425
1750.60000000	0.00266685	1755.79500000	0.00143529
1760.99000000	0.02041324	1762.32250000	0.30888096
1763.65500000	1.00000000	1765.38250000	0.23483010
1767.11000000	0.03449089	1770.61750000	0.00300699
1774.12500000	0.00938858	1776.04000000	0.14781760
1777.95500000	0.68310864	1779.03250000	0.24887511
1780.11000000	0.04486970	1781.24750000	0.01697315
1782.38500000	0.09082106	1782.60750000	0.37765155
1782.83000000	0.29080994	1782.98250000	1.00000000
1783.13500000	0.65376628	1786.02000000	0.09358910
1788.90500000	0.01114422	1796.72500000	0.00056632
1804.54500000	0.00060392	NAN	NAN
1368.64000000	0.00730636	1370.43000000	0.00057737
1372.22000000	0.01876563	1373.25000000	0.04634821
1374.28000000	0.54808406	1374.38000000	0.26742194
1374.48000000	0.25157094	1374.54750000	1.00000000
1374.61500000	1.00000000	1374.73750000	0.56762188
1374.86000000	0.22902182	1375.07750000	0.06073253
1375.29500000	0.08255897	1375.76250000	0.00659092
1376.23000000	0.04839449	1378.99750000	0.00147051
1381.76500000	0.00327115	1384.25000000	0.02118791
1386.73500000	0.58706760	1388.13250000	0.03646041
1389.53000000	0.02210431	1392.02750000	0.00007709
1394.52500000	0.01996940	1395.71750000	0.00449441
1396.91000000	0.07939564	1397.27000000	0.01822977
1397.63000000	0.00662931	1398.47500000	0.00036527
1399.32000000	0.00320700	1400.70000000	0.00114182
1402.08000000	0.02067829	1402.98750000	0.04156861
1403.89500000	0.43895053	1404.27250000	0.10454662
1404.65000000	0.00135406	1406.09750000	0.00066892
1407.54500000	0.01208996	1409.40250000	0.00028065
1411.26000000	0.01787006	1412.16250000	0.00473417
1413.06500000	0.06524378	1413.29750000	0.08437532
1413.53000000	0.28275680	1413.68500000	0.08460156
1413.84000000	0.13735930	1414.94500000	0.01013632
1416.05000000	0.01316850	1417.11250000	0.01161641
1418.17500000	0.15001941	1419.89250000	0.00724639
1421.61000000	0.01202388	1423.43750000	0.00417794
1425.26500000	0.09668162	1426.18000000	0.00900712
1427.09500000	0.00530100	1428.17750000	0.00494406
1429.26000000	0.06464247	1429.68000000	0.01101040
1430.10000000	0.01336825	1430.38500000	0.00405810
1430.67000000	0.00054451	1430.96500000	0.05778627
1431.26000000	0.18955833	1431.64750000	0.03058688
1432.03500000	0.05814068	1432.33750000	0.09713646
1432.64000000	0.38394327	1434.04500000	0.02409927
1435.45000000	0.00851492	1437.67250000	0.00017083
1439.89500000	0.01272466	1442.12750000	0.00020091
1444.36000000	0.00775144	1446.45000000	0.00029553
1448.54000000	0.01459991	1449.45250000	0.00032955
1450.36500000	0.01126564	1450.67750000	0.01059949
1450.99000000	0.04799232	1451.12500000	0.13078134
1451.26000000	0.24375343	1451.32000000	0.26908072
1451.38000000	0.06474202	1451.44750000	0.31030629
1451.51500000	0.29698426	1452.67000000	0.02200104
1453.82500000	0.01522903	1455.25750000	0.00087335
1456.69000000	0.00135726	1457.08000000	0.01855104
1457.47000000	0.08157671	1458.89500000	0.00488959
1460.32000000	0.00432035	1461.94000000	0.00274082
1463.56000000	0.05355176	1463.98000000	0.00170550
1464.40000000	0.04560941	1464.63750000	0.00738884
1464.87500000	0.06506688	1465.15750000	0.01480679
1465.44000000	0.01868735	1466.33750000	0.00186303
1467.23500000	0.00014773	1468.03250000	0.00855076
1468.83000000	0.07575830	1468.97000000	0.25823824
1469.11000000	0.47662081	1469.25750000	0.18856087
1469.40500000	0.16823779	1469.73000000	0.02150892
1470.05500000	0.09072939	1470.36250000	0.01347442
1470.67000000	0.04478823	1470.78000000	0.04997585
1470.89000000	0.10574189	1471.00500000	0.11456562
1471.12000000	0.25182467	1473.08000000	0.01132700
1475.04000000	0.00566445	1477.10750000	0.00000968
1479.17500000	0.00544253	1482.94250000	0.00012545
1486.71000000	0.00020192	1491.85750000	0.00008071
1497.00500000	0.00480865	1499.24000000	0.00003903
1501.47500000	0.00384152	1503.43250000	0.00034633
1505.39000000	0.01135834	1506.73500000	0.02620830
1508.08000000	0.40220640	1508.30000000	0.15138439
1508.52000000	0.03293077	1508.91750000	0.00373877
1509.31500000	0.01645247	1510.94000000	0.00060811
1512.56500000	0.00549563	1514.27750000	0.00113927
1515.99000000	0.02712804	1516.35500000	0.00447505
1516.72000000	0.00901724	1517.54000000	0.00239471
1518.36000000	0.03079003	1519.20000000	0.00106172
1520.04000000	0.04067870	1520.56000000	0.00698649
1521.08000000	0.00039687	1522.13000000	0.00165678
1523.18000000	0.01968551	1524.09750000	0.00021085
1525.01500000	0.02183054	1526.22250000	0.00147841
1527.43000000	0.00203669	1528.44000000	0.00102644
1529.45000000	0.01353152	1531.93250000	0.00033385
1534.41500000	0.00434221	1537.20000000	0.00031750
1539.98500000	0.01414650	1540.47500000	0.00178534
1540.96500000	0.02384633	1541.58500000	0.00273649
1542.20500000	0.00503445	1544.15000000	0.00056956
1546.09500000	0.01731746	1547.79000000	0.00033290
1549.48500000	0.01106097	1550.64500000	0.00055843
1551.80500000	0.00387848	1552.73500000	0.03273206
1553.66500000	0.34140130	1554.06750000	0.06559832
1554.47000000	0.04864552	1555.09000000	0.00300926
1555.71000000	0.06933253	1556.09500000	0.00789629
1556.48000000	0.10304037	1556.77500000	0.00113729
1557.07000000	0.10676035	1558.22250000	0.00697663
1559.37500000	0.01760779	1560.35750000	0.07166792
1561.34000000	0.79834384	1562.34750000	0.07063199
1563.35500000	0.00931415	1564.37500000	0.02688440
1565.39500000	0.31336581	1565.66000000	0.10530837
1565.92500000	0.00394064	1566.18500000	0.03279681
1566.44500000	0.09848854	1566.81250000	0.01720067
1567.18000000	0.02839958	1567.63000000	0.00336511
1568.08000000	0.01160925	1568.26750000	0.03995547
1568.45500000	0.09467545	1568.89000000	0.01491756
1569.32500000	0.02272495	1569.71750000	0.10582131
1570.11000000	0.48325680	1570.42750000	0.12310647
1570.74500000	0.04987421	1571.41000000	0.00560837
1572.07500000	0.00852139	1572.55500000	0.00369134
1573.03500000	0.02816728	1573.27250000	0.00025906
1573.51000000	0.02748509	1573.81250000	0.01954401
1574.11500000	0.09303710	1574.37000000	0.01475034
1574.62500000	0.05133200	1574.84250000	0.01636949
1575.06000000	0.01185524	1575.24000000	0.04033809
1575.42000000	0.09236245	1578.94750000	0.00233156
1582.47500000	0.00116972	1585.98500000	0.00766768
1589.49500000	0.29958293	1589.64250000	0.17926730
1589.79000000	0.00639914	1590.08000000	0.00037901
1590.37000000	0.00518045	1590.79250000	0.00611491
1591.21500000	0.03382644	1592.03500000	0.00343412
1592.85500000	0.00260336	1594.25250000	0.00034720
1595.65000000	0.00798333	1596.51000000	0.06225921
1597.37000000	0.60165856	1597.43250000	0.63125440
1597.49500000	0.16420566	1597.71750000	0.06321584
1597.94000000	0.00824940	1598.21750000	0.00532159
1598.49500000	0.02462326	1598.71750000	0.00899023
1598.94000000	0.04680255	1599.17750000	0.03769519
1599.41500000	0.14606761	1599.61000000	0.05360848
1599.80500000	0.03015919	1601.33750000	0.00117243
1602.87000000	0.01023707	1604.37000000	0.00319666
1605.87000000	0.06340314	1606.12000000	0.01824613
1606.37000000	0.01282560	1606.70000000	0.02253409
1607.03000000	0.09527753	1607.38000000	0.00853079
1607.73000000	0.06217173	1608.01750000	0.04517064
1608.30500000	0.20616459	1608.48000000	0.02079335
1608.65500000	0.16581776	1608.85500000	0.08795641
1609.05500000	0.36086705	1609.55500000	0.05352791
1610.05500000	0.06411268	1610.52250000	0.03666767
1610.99000000	0.25418192	1611.15500000	0.07942138
1611.32000000	0.10888104	1611.49000000	0.16363078
1611.66000000	0.41731399	1611.98000000	0.09061261
1612.30000000	0.09581067	1612.69250000	0.00542827
1613.08500000	0.07218698	1613.36250000	0.02080673
1613.64000000	0.13620669	1614.15500000	0.02146839
1614.67000000	0.01361712	1615.21500000	0.00504039
1615.76000000	0.04407557	1616.41750000	0.00264477
1617.07500000	0.02479452	1618.91500000	0.00071474
1620.75500000	0.01021273	1623.44500000	0.00002630
1626.13500000	0.01099704	1627.61750000	0.00560123
1629.10000000	0.10306855	1629.52500000	0.01156668
1629.95000000	0.04856255	1630.50250000	0.00145811
1631.05500000	0.03963010	1632.00750000	0.00217112
1632.96000000	0.01670059	1634.52000000	0.00057930
1636.08000000	0.00668046	1636.99500000	0.01764476
1637.91000000	0.18569306	1639.29500000	0.01136633
1640.68000000	0.01114421	1642.53750000	0.00038727
1644.39500000	0.00316808	1644.94750000	0.02899978
1645.50000000	0.18082161	1645.59500000	0.04767924
1645.69000000	0.13059895	1645.79500000	0.07052661
1645.90000000	0.21270765	1648.66250000	0.00687342
1651.42500000	0.00217367	1654.40750000	0.00049389
1657.39000000	0.01850624	1659.18000000	0.00071628
1660.97000000	0.00429006	1662.57000000	0.00299194
1664.17000000	0.05736867	1664.30250000	0.00548625
1664.43500000	0.06542873	1664.99000000	0.00820520
1665.54500000	0.01493600	1670.31500000	0.00023991
1675.08500000	0.00224748	1680.69000000	0.00010275
1686.29500000	0.00863286	1688.12250000	0.00027051
1689.95000000	0.01411431	1691.27500000	0.00053077
1692.60000000	0.00631650	1696.87250000	0.00002117
1701.14500000	0.00531377	1706.89000000	0.00001212
1712.63500000	0.00454182	1715.48750000	0.00074591
1718.34000000	0.02813347	1720.93250000	0.00079218
1723.52500000	0.00536197	1726.76750000	0.00009678
1730.01000000	0.00188258	1733.62500000	0.00001852
1737.24000000	0.00262509	1741.03500000	0.00001446
1744.83000000	0.00201666	1747.81000000	0.00000492
1750.79000000	0.00185401	1752.78000000	0.00136544
1754.77000000	0.03198212	1756.03000000	0.00205304
1757.29000000	0.00329969	1760.89750000	0.00002563
1764.50500000	0.00227462	1767.28000000	0.00557100
1770.05500000	0.17368724	1771.78750000	0.00896886
1773.52000000	0.00139835	1776.28500000	0.00000795
1779.05000000	0.00164209	1780.22000000	0.01520890
1781.39000000	0.19894360	1781.54750000	0.03908475
1781.70500000	0.13068855	1781.97000000	0.01152539
1782.23500000	0.09682376	1782.52000000	0.00351523
1782.80500000	0.08571551	1783.14500000	0.02272607
1783.48500000	0.00004130	1783.83750000	0.03913550
1784.19000000	0.15300093	1784.32500000	0.02430602
1784.46000000	0.18938360	1785.26000000	0.01878660
1786.06000000	0.02274134	1794.01250000	0.00024925
1801.96500000	0.00076353	1809.28250000	0.00020088
1816.60000000	0.01706165	NAN	NAN
