NAME_ID s	iID i	N.X d	N.Y d	N.Z d	D.X d	D.Y d	D.Z d	S.X d	S.Y d	S.Z d	NC.X d	NC.Y d	NC.Z d	DC.X d	DC.Y d	DC.Z d	SC.X d	SC.Y d	SC.Z d	LPITCH  d	LPITCHSENSE s	PITCHANGLE  d	MISFIT d	LINEATION s	OFFSET s	DEPTH d	GC s	COLOR s	LOC s	LOCX d	LOCY d	FORMATION s	DATATYPE s	DIPDIR d	DIP d	LDIR d	LDIP d	corr.DIPDIR d	corr.DIP d	corrL.DIPDIR d	corrL.DIP d	PALEON d	COMMENT s	DATAGROUP s	PSCOLOR s	DASHED s	ptnP.X d	ptnP.Y d	ptnP.Z d	ptnT.X d	ptnT.Y d	ptnT.Z d	ptnN.X d	ptnN.Y d	ptnN.Z d	avD.X d	avD.Y d	avD.Z d	avS0D.X d	avS0D.Y d	avS0D.Z d	avS0N.X d	avS0N.Y d	avS0N.Z d	avS0d.DIPDIR d	avS0d.DIP d	avd.DIPDIR d	avd.DIP d	avS0offset s	fold_great_circle_N.X d	fold_great_circle_N.Y d	fold_great_circle_N.Z d	SHEAR_S.X d	SHEAR_S.Y d	SHEAR_S.Z d	NORMAL_S.X d	NORMAL_S.Y d	NORMAL_S.Z d	UPSILON.X d	UPSILON.Y d	UPSILON.Z d	lambda d	ANG d	RUP d
BZ0079	10	0.55069751	0.81644263	0.17364818	0.09710283	0.14396086	-0.98480775	-0.82903757	0.55919290	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	34.00000000	80.00000000	NAN	NAN	34.00000000	80.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0080	11	0.67163727	0.72024280	0.17364818	0.11842777	0.12699824	-0.98480775	-0.73135370	0.68199836	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	43.00000000	80.00000000	NAN	NAN	43.00000000	80.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0081	12	0.65896501	-0.73185479	0.17364818	0.11619331	-0.12904574	-0.98480775	0.74314483	0.66913061	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	ABX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	138.00000000	80.00000000	NAN	NAN	138.00000000	80.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0082	13	0.83516434	-0.52186860	0.17364818	0.14726201	-0.09201951	-0.98480775	0.52991926	0.84804810	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	ABX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	122.00000000	80.00000000	NAN	NAN	122.00000000	80.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0083	14	0.95677273	0.20336832	0.20791169	0.20336832	0.04322727	-0.97814760	-0.20791169	0.97814760	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	78.00000000	78.00000000	NAN	NAN	78.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0084	15	0.93027365	0.30226423	0.20791169	0.19773577	0.06424825	-0.97814760	-0.30901699	0.95105652	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	B	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	72.00000000	78.00000000	NAN	NAN	72.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0085	16	0.91915808	0.33454618	0.20791169	0.19537308	0.07110999	-0.97814760	-0.34202014	0.93969262	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	70.00000000	78.00000000	NAN	NAN	70.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0086	17	0.86365307	0.45921248	0.20791169	0.18357513	0.09760863	-0.97814760	-0.46947156	0.88294759	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	62.00000000	78.00000000	NAN	NAN	62.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0087	18	0.82034360	0.53273737	0.20791169	0.17436942	0.11323682	-0.97814760	-0.54463904	0.83867057	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	57.00000000	78.00000000	NAN	NAN	57.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0088	19	0.79133803	0.57494073	0.20791169	0.16820409	0.12220743	-0.97814760	-0.58778525	0.80901699	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	54.00000000	78.00000000	NAN	NAN	54.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0089	20	0.67947842	0.70362050	0.20791169	0.14442760	0.14955915	-0.97814760	-0.71933980	0.69465837	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	44.00000000	78.00000000	NAN	NAN	44.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0090	21	0.50378326	0.83843614	0.20791169	0.10708244	0.17821510	-0.97814760	-0.85716730	0.51503807	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	AAX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	31.00000000	78.00000000	NAN	NAN	31.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0091	22	0.57494073	-0.79133803	0.20791169	0.12220743	-0.16820409	-0.97814760	0.80901699	0.58778525	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	ABX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	144.00000000	78.00000000	NAN	NAN	144.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0092	23	0.65450850	-0.72690533	0.20791169	0.13912008	-0.15450850	-0.97814760	0.74314483	0.66913061	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	ABX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	138.00000000	78.00000000	NAN	NAN	138.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0093	24	0.65450850	-0.72690533	0.20791169	0.13912008	-0.15450850	-0.97814760	0.74314483	0.66913061	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BBX	C	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	138.00000000	78.00000000	NAN	NAN	138.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0094	25	0.65450850	-0.72690533	0.20791169	0.13912008	-0.15450850	-0.97814760	0.74314483	0.66913061	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BBX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	138.00000000	78.00000000	NAN	NAN	138.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0095	26	0.71537187	-0.66709506	0.20791169	0.15205698	-0.14179543	-0.97814760	0.68199836	0.73135370	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BBX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	133.00000000	78.00000000	NAN	NAN	133.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0096	27	0.72690533	-0.65450850	0.20791169	0.15450850	-0.13912008	-0.97814760	0.66913061	0.74314483	-0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BBX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	132.00000000	78.00000000	NAN	NAN	132.00000000	78.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0097	28	0.86031770	0.45743904	0.22495105	0.19861999	0.10560812	-0.97437006	-0.46947156	0.88294759	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	62.00000000	77.00000000	NAN	NAN	62.00000000	77.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
BZ0098	29	0.95555475	0.16849008	0.24192190	0.23824656	0.04200930	-0.97029573	-0.17364818	0.98480775	0.00000000	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NONE	NAN	NAN	NONE	NONE	NAN	BAX	D	230	0.00000000	0.00000000	LOWERFARS	FRACTURE	80.00000000	76.00000000	NAN	NAN	80.00000000	76.00000000	NAN	NAN	0.00000000		PLANE	1.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	0.30279289	0.09772921	-0.94803242	0.25287578	0.43799370	-0.86267918	0.43133959	0.74710208	0.50575156	30.00000000	59.61874486	72.11203494	71.44748367	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN
