EIGENVECTOR1.X d	EIGENVECTOR1.Y d	EIGENVECTOR1.Z d	EIGENVECTOR2.X d	EIGENVECTOR2.Y d	EIGENVECTOR2.Z d	EIGENVECTOR3.X d	EIGENVECTOR3.Y d	EIGENVECTOR3.Z d	EIGENVALUE.X d	EIGENVALUE.Y d	EIGENVALUE.Z d	S_1.DIPDIR d	S_1.DIP d	S_2.DIPDIR d	S_2.DIP d	S_3.DIPDIR d	S_3.DIP d	stressratio d	delvaux_str d	regime s	delvaux_rgm s	shmax d	shmin d
-0.11748082	-0.03841782	-0.99233176	0.79697008	0.59101492	-0.12465977	0.60008404	-0.79985930	-0.01114640	34.98031775	5.06141371	0.95915637	251.89155368	82.89991927	53.44020760	7.16110837	143.12141273	0.63865501	0.12057958	0.12057958	EXTENSIONAL	RADIAL EXTENSIVE	999.99000000	143.12141273
