ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0204	240.72667206	66.41284282	240.72667206	70.87211138	-0.34904408	-0.19566080	-0.91645244	-0.28583237	-0.16022673	-0.94478953	4.45926856	19.88507606
W_TST_0205	240.72667206	66.41284282	240.72667206	67.78943721	-0.34904408	-0.19566080	-0.91645244	-0.32973827	-0.18483870	-0.92580091	1.37659439	1.89501211
W_TST_0206	240.72667206	66.41284282	240.72667206	70.60665531	-0.34904408	-0.19566080	-0.91645244	-0.28964758	-0.16236539	-0.94326123	4.19381249	17.58806321
W_TST_0207	240.72667206	66.41284282	240.72667206	52.19814620	-0.34904408	-0.19566080	-0.91645244	-0.53465928	-0.29970961	-0.79013518	14.21469662	202.05760001
W_TST_0208	240.72667206	66.41284282	240.72667206	67.87858314	-0.34904408	-0.19566080	-0.91645244	-0.32848137	-0.18413413	-0.92638794	1.46574032	2.14839469
W_TST_0209	240.72667206	66.41284282	240.72667206	71.33473550	-0.34904408	-0.19566080	-0.91645244	-0.27916878	-0.15649138	-0.94740447	4.92189268	24.22502754
W_TST_0210	240.72667206	66.41284282	240.72667206	72.46178360	-0.34904408	-0.19566080	-0.91645244	-0.26285960	-0.14734907	-0.95351617	6.04894078	36.58968451
W_TST_0211	240.72667206	66.41284282	240.72667206	72.34027093	-0.34904408	-0.19566080	-0.91645244	-0.26462298	-0.14833755	-0.95287494	5.92742811	35.13440401
W_TST_0212	240.72667206	66.41284282	240.72667206	70.49263401	-0.34904408	-0.19566080	-0.91645244	-0.29128443	-0.16328294	-0.94259857	4.07979118	16.64469609
W_TST_0213	240.72667206	66.41284282	240.72667206	68.60483227	-0.34904408	-0.19566080	-0.91645244	-0.31821242	-0.17837775	-0.93108659	2.19198944	4.80481772
W_TST_0214	240.72667206	66.41284282	240.72667206	63.47546120	-0.34904408	-0.19566080	-0.91645244	-0.38955131	-0.21836761	-0.89474318	2.93738162	8.62821078
W_TST_0215	240.72667206	66.41284282	240.72667206	64.13413871	-0.34904408	-0.19566080	-0.91645244	-0.38055328	-0.21332366	-0.89981788	2.27870412	5.19249244
W_TST_0216	240.72667206	66.41284282	240.72667206	61.88914170	-0.34904408	-0.19566080	-0.91645244	-0.41100807	-0.23039545	-0.88203759	4.52370113	20.46387188
W_TST_0217	240.72667206	66.41284282	240.72667206	62.44425108	-0.34904408	-0.19566080	-0.91645244	-0.40353458	-0.22620610	-0.88656113	3.96859174	15.74972044
W_TST_0218	240.72667206	66.41284282	240.72667206	63.68351955	-0.34904408	-0.19566080	-0.91645244	-0.38671459	-0.21677745	-0.89635895	2.72932327	7.44920551
W_TST_0219	240.72667206	66.41284282	240.72667206	68.50428117	-0.34904408	-0.19566080	-0.91645244	-0.31963727	-0.17917647	-0.93044495	2.09143834	4.37411434
W_TST_0220	240.72667206	66.41284282	240.72667206	65.51935453	-0.34904408	-0.19566080	-0.91645244	-0.36146752	-0.20262491	-0.91010130	0.89348829	0.79832133
W_TST_0221	240.72667206	66.41284282	240.72667206	66.40220365	-0.34904408	-0.19566080	-0.91645244	-0.34919251	-0.19574401	-0.91637813	0.01063918	0.00011319
W_TST_0222	240.72667206	66.41284282	240.72667206	65.98272810	-0.34904408	-0.19566080	-0.91645244	-0.35503536	-0.19901928	-0.91342280	0.43011472	0.18499867
W_TST_0223	240.72667206	66.41284282	240.72667206	64.69613649	-0.34904408	-0.19566080	-0.91645244	-0.37283616	-0.20899773	-0.90405373	1.71670633	2.94708062
W_TST_0224	240.72667206	66.41284282	240.72667206	67.03157871	-0.34904408	-0.19566080	-0.91645244	-0.34039099	-0.19081021	-0.92072007	0.61873589	0.38283410
W_TST_0225	240.72667206	66.41284282	240.72667206	67.21849958	-0.34904408	-0.19566080	-0.91645244	-0.33776902	-0.18934044	-0.92198822	0.80565676	0.64908281
W_TST_0226	240.72667206	66.41284282	240.72667206	66.92790430	-0.34904408	-0.19566080	-0.91645244	-0.34184368	-0.19162453	-0.92001246	0.51506148	0.26528832
W_TST_0227	240.72667206	66.41284282	240.72667206	67.75768782	-0.34904408	-0.19566080	-0.91645244	-0.33018572	-0.18508953	-0.92559130	1.34484500	1.80860808
W_TST_0228	240.72667206	66.41284282	240.72667206	68.54612489	-0.34904408	-0.19566080	-0.91645244	-0.31904445	-0.17884416	-0.93071231	2.13328207	4.55089238
