ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_1057	183.22431128	14.41308413	183.22431128	70.56282077	-0.05447491	-0.96699316	-0.24891107	-0.01871687	-0.33224634	-0.94300692	56.14973664
W_TST_1056	183.22431128	14.41308413	183.22431128	36.16826350	-0.05447491	-0.96699316	-0.24891107	-0.04540600	-0.80600938	-0.59015860	21.75517936
W_TST_1055	183.22431128	14.41308413	183.22431128	71.03899012	-0.05447491	-0.96699316	-0.24891107	-0.01827544	-0.32441029	-0.94573991	56.62590598
W_TST_1054	183.22431128	14.41308413	183.22431128	64.10586133	-0.05447491	-0.96699316	-0.24891107	-0.02456281	-0.43601845	-0.89960246	49.69277719
W_TST_1053	183.22431128	14.41308413	183.22431128	35.55696036	-0.05447491	-0.96699316	-0.24891107	-0.04575756	-0.81224997	-0.58151202	21.14387622
W_TST_1052	183.22431128	14.41308413	183.22431128	43.75146124	-0.05447491	-0.96699316	-0.24891107	-0.04062848	-0.72120284	-0.69153148	29.33837710
W_TST_1051	183.22431128	14.41308413	183.22431128	45.93016728	-0.05447491	-0.96699316	-0.24891107	-0.03912045	-0.69443355	-0.71849261	31.51708315
W_TST_1050	183.22431128	14.41308413	183.22431128	44.83000324	-0.05447491	-0.96699316	-0.24891107	-0.03988915	-0.70807898	-0.70500568	30.41691911
W_TST_1049	183.22431128	14.41308413	183.22431128	44.45486494	-0.05447491	-0.96699316	-0.24891107	-0.04014792	-0.71267242	-0.70034718	30.04178080
W_TST_1048	183.22431128	14.41308413	183.22431128	12.86656876	-0.05447491	-0.96699316	-0.24891107	-0.05483291	-0.97334803	-0.22268132	1.54651537
W_TST_1047	183.22431128	14.41308413	183.22431128	52.28282831	-0.05447491	-0.96699316	-0.24891107	-0.03440877	-0.61079571	-0.79104022	37.86974418
W_TST_1046	183.22431128	14.41308413	183.22431128	31.55431087	-0.05447491	-0.96699316	-0.24891107	-0.04792900	-0.85079555	-0.52330655	17.14122674
W_TST_1045	183.22431128	14.41308413	183.22431128	21.44508826	-0.05447491	-0.96699316	-0.24891107	-0.05235121	-0.92929497	-0.36560936	7.03200413
W_TST_1044	183.22431128	14.41308413	183.22431128	34.60756122	-0.05447491	-0.96699316	-0.24891107	-0.04629321	-0.82175851	-0.56795237	20.19447709
W_TST_1043	183.22431128	14.41308413	183.22431128	49.15187893	-0.05447491	-0.96699316	-0.24891107	-0.03678749	-0.65302077	-0.75644600	34.73879480
W_TST_1042	183.22431128	14.41308413	183.22431128	38.63471994	-0.05447491	-0.96699316	-0.24891107	-0.04393546	-0.77990572	-0.62435307	24.22163580
W_TST_1041	183.22431128	14.41308413	183.22431128	34.55701981	-0.05447491	-0.96699316	-0.24891107	-0.04632137	-0.82225839	-0.56722611	20.14393568
W_TST_1040	183.22431128	14.41308413	183.22431128	30.68236479	-0.05447491	-0.96699316	-0.24891107	-0.04837136	-0.85864797	-0.51027824	16.26928066
W_TST_1039	183.22431128	14.41308413	183.22431128	20.03600812	-0.05447491	-0.96699316	-0.24891107	-0.05284105	-0.93799029	-0.34261064	5.62292399
W_TST_1038	183.22431128	14.41308413	183.22431128	15.06963211	-0.05447491	-0.96699316	-0.24891107	-0.05431091	-0.96408200	-0.25999275	0.65654797
W_TST_1037	183.22431128	14.41308413	183.22431128	10.74823445	-0.05447491	-0.96699316	-0.24891107	-0.05525839	-0.98090091	-0.18649376	3.66484968
W_TST_1036	183.22431128	14.41308413	183.22431128	35.65835496	-0.05447491	-0.96699316	-0.24891107	-0.04569960	-0.81122125	-0.58295080	21.24527082
W_TST_1035	183.22431128	14.41308413	183.22431128	18.28625902	-0.05447491	-0.96699316	-0.24891107	-0.05340481	-0.94799768	-0.31376475	3.87317488
W_TST_1034	183.22431128	14.41308413	183.22431128	30.28469905	-0.05447491	-0.96699316	-0.24891107	-0.04856939	-0.86216328	-0.50429703	15.87161491
W_TST_1033	183.22431128	14.41308413	183.22431128	40.81340663	-0.05447491	-0.96699316	-0.24891107	-0.04256870	-0.75564405	-0.65359772	26.40032249
W_TST_1032	183.22431128	14.41308413	183.22431128	54.58982017	-0.05447491	-0.96699316	-0.24891107	-0.03258990	-0.57850875	-0.81502486	40.17673604
W_TST_1031	183.22431128	14.41308413	183.22431128	33.60502060	-0.05447491	-0.96699316	-0.24891107	-0.04684505	-0.83155430	-0.55346453	19.19193647
W_TST_1030	183.22431128	14.41308413	183.22431128	41.27035644	-0.05447491	-0.96699316	-0.24891107	-0.04227416	-0.75041570	-0.65961289	26.85727231
W_TST_1029	183.22431128	14.41308413	183.22431128	26.69051959	-0.05447491	-0.96699316	-0.24891107	-0.05025199	-0.89203139	-0.44917117	12.27743545
W_TST_1028	183.22431128	14.41308413	183.22431128	28.28829906	-0.05447491	-0.96699316	-0.24891107	-0.04952803	-0.87918019	-0.47390839	13.87521492
W_TST_1027	183.22431128	14.41308413	183.22431128	27.62441703	-0.05447491	-0.96699316	-0.24891107	-0.04983354	-0.88460350	-0.46367366	13.21133289
W_TST_1026	183.22431128	14.41308413	183.22431128	28.51273101	-0.05447491	-0.96699316	-0.24891107	-0.04942324	-0.87732006	-0.47735402	14.09964688
W_TST_1025	183.22431128	14.41308413	183.22431128	67.65637073	-0.05447491	-0.96699316	-0.24891107	-0.02138219	-0.37955877	-0.92492050	53.24328660
W_TST_1024	183.22431128	14.41308413	183.22431128	40.77553691	-0.05447491	-0.96699316	-0.24891107	-0.04259299	-0.75607520	-0.65309734	26.36245278
W_TST_1023	183.22431128	14.41308413	183.22431128	6.40640952	-0.05447491	-0.96699316	-0.24891107	-0.05589392	-0.99218232	-0.11158010	8.00667461
W_TST_1022	183.22431128	14.41308413	183.22431128	27.97070973	-0.05447491	-0.96699316	-0.24891107	-0.04967501	-0.88178938	-0.46902013	13.55762559
