ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0353	152.40591020	0.65646143	152.40591020	7.97071334	0.46317422	-0.88619320	-0.01145716	0.45872963	-0.87768936	-0.13866691	7.31425191
W_TST_0352	152.40591020	0.65646143	152.40591020	7.71428685	0.46317422	-0.88619320	-0.01145716	0.45901251	-0.87823058	-0.13423329	7.05782543
W_TST_0351	152.40591020	0.65646143	152.40591020	3.58186779	0.46317422	-0.88619320	-0.01145716	0.46229977	-0.88452012	-0.06247467	2.92540636
W_TST_0350	152.40591020	0.65646143	152.40591020	10.35873390	0.46317422	-0.88619320	-0.01145716	0.45565495	-0.87180656	-0.17981070	9.70227247
W_TST_0349	152.40591020	0.65646143	152.40591020	9.06050405	0.46317422	-0.88619320	-0.01145716	0.45742503	-0.87519325	-0.15747737	8.40404262
W_TST_0348	152.40591020	0.65646143	152.40591020	8.35527228	0.46317422	-0.88619320	-0.01145716	0.45828820	-0.87684476	-0.14531071	7.69881085
W_TST_0347	152.40591020	0.65646143	152.40591020	11.67087357	0.46317422	-0.88619320	-0.01145716	0.45362822	-0.86792880	-0.20228948	11.01441214
W_TST_0346	152.40591020	0.65646143	152.40591020	9.87497108	0.46317422	-0.88619320	-0.01145716	0.45634194	-0.87312096	-0.17149875	9.21850966
W_TST_0345	152.40591020	0.65646143	152.40591020	9.73874507	0.46317422	-0.88619320	-0.01145716	0.45652952	-0.87347987	-0.16915590	9.08228364
W_TST_0344	152.40591020	0.65646143	152.40591020	2.15962878	0.46317422	-0.88619320	-0.01145716	0.46287561	-0.88562188	-0.03768371	1.50316735
W_TST_0343	152.40591020	0.65646143	152.40591020	4.66448648	0.46317422	-0.88619320	-0.01145716	0.46167048	-0.88331609	-0.08132075	4.00802505
W_TST_0342	152.40591020	0.65646143	152.40591020	3.67099391	0.46317422	-0.88619320	-0.01145716	0.46225420	-0.88443292	-0.06402710	3.01453248
W_TST_0341	152.40591020	0.65646143	152.40591020	2.96737599	0.46317422	-0.88619320	-0.01145716	0.46258354	-0.88506305	-0.05176733	2.31091456
W_TST_0340	152.40591020	0.65646143	152.40591020	6.51034217	0.46317422	-0.88619320	-0.01145716	0.46021760	-0.88053629	-0.11338256	5.85388075
W_TST_0339	152.40591020	0.65646143	152.40591020	6.98714356	0.46317422	-0.88619320	-0.01145716	0.45976462	-0.87966959	-0.12164663	6.33068213
W_TST_0338	152.40591020	0.65646143	152.40591020	3.07480047	0.46317422	-0.88619320	-0.01145716	0.46253777	-0.88497548	-0.05363964	2.41833904
W_TST_0337	152.40591020	0.65646143	152.40591020	3.31381820	0.46317422	-0.88619320	-0.01145716	0.46243010	-0.88476947	-0.05780480	2.65735677
W_TST_0336	152.40591020	0.65646143	152.40591020	11.46461676	0.46317422	-0.88619320	-0.01145716	0.45396259	-0.86856856	-0.19876274	10.80815533
W_TST_0335	152.40591020	0.65646143	152.40591020	11.76578428	0.46317422	-0.88619320	-0.01145716	0.45347238	-0.86763063	-0.20391146	11.10932286
W_TST_0334	152.40591020	0.65646143	152.40591020	6.47959810	0.46317422	-0.88619320	-0.01145716	0.46024571	-0.88059008	-0.11284942	5.82313667
W_TST_0333	152.40591020	0.65646143	152.40591020	2.93807604	0.46317422	-0.88619320	-0.01145716	0.46259574	-0.88508640	-0.05125663	2.28161462
W_TST_0332	152.40591020	0.65646143	152.40591020	2.55707272	0.46317422	-0.88619320	-0.01145716	0.46274339	-0.88536890	-0.04461452	1.90061130
