ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0959	327.75114599	15.42990305	327.75114599	31.73307630	-0.51436497	0.81525527	-0.26605925	-0.45382882	0.71930703	-0.52596273	16.30317325
W_TST_0958	327.75114599	15.42990305	327.75114599	61.78422172	-0.51436497	0.81525527	-0.26605925	-0.25228145	0.39985961	-0.88117329	46.35431867
W_TST_0957	327.75114599	15.42990305	327.75114599	76.20320425	-0.51436497	0.81525527	-0.26605925	-0.12725190	0.20169099	-0.97114762	60.77330119
W_TST_0956	327.75114599	15.42990305	327.75114599	74.54129226	-0.51436497	0.81525527	-0.26605925	-0.14222715	0.22542638	-0.96382280	59.11138921
W_TST_0955	327.75114599	15.42990305	327.75114599	74.29912975	-0.51436497	0.81525527	-0.26605925	-0.14439955	0.22886958	-0.96268764	58.86922670
W_TST_0954	327.75114599	15.42990305	327.75114599	74.84407848	-0.51436497	0.81525527	-0.26605925	-0.13950733	0.22111554	-0.96521791	59.41417543
W_TST_0953	327.75114599	15.42990305	327.75114599	45.54456062	-0.51436497	0.81525527	-0.26605925	-0.37370739	0.59231662	-0.71379535	30.11465757
W_TST_0952	327.75114599	15.42990305	327.75114599	79.80205236	-0.51436497	0.81525527	-0.26605925	-0.09447318	0.14973757	-0.98420195	64.37214931
W_TST_0951	327.75114599	15.42990305	327.75114599	76.96291354	-0.51436497	0.81525527	-0.26605925	-0.12036985	0.19078313	-0.97422425	61.53301049
W_TST_0950	327.75114599	15.42990305	327.75114599	29.39507812	-0.51436497	0.81525527	-0.26605925	-0.46490010	0.73685472	-0.49082891	13.96517507
W_TST_0949	327.75114599	15.42990305	327.75114599	56.39410528	-0.51436497	0.81525527	-0.26605925	-0.29533413	0.46809701	-0.83286430	40.96420223
W_TST_0947	327.75114599	15.42990305	327.75114599	75.48364869	-0.51436497	0.81525527	-0.26605925	-0.13374959	0.21198967	-0.96807615	60.05374564
W_TST_0948	327.75114599	15.42990305	327.75114599	61.95789790	-0.51436497	0.81525527	-0.26605925	-0.25085503	0.39759879	-0.88260238	46.52799485
W_TST_0946	327.75114599	15.42990305	327.75114599	73.63316272	-0.51436497	0.81525527	-0.26605925	-0.15036042	0.23831740	-0.95947723	58.20325967
W_TST_0945	327.75114599	15.42990305	327.75114599	75.54607812	-0.51436497	0.81525527	-0.26605925	-0.13318667	0.21109745	-0.96834869	60.11617506
W_TST_0944	327.75114599	15.42990305	327.75114599	45.66331531	-0.51436497	0.81525527	-0.26605925	-0.37291716	0.59106412	-0.71524541	30.23341226
W_TST_0943	327.75114599	15.42990305	327.75114599	23.81920115	-0.51436497	0.81525527	-0.26605925	-0.48814809	0.77370219	-0.40385190	8.38929810
W_TST_0942	327.75114599	15.42990305	327.75114599	69.84880789	-0.51436497	0.81525527	-0.26605925	-0.18382363	0.29135574	-0.93878683	54.41890484
W_TST_0941	327.75114599	15.42990305	327.75114599	74.48633960	-0.51436497	0.81525527	-0.26605925	-0.14272035	0.22620808	-0.96356671	59.05643655
W_TST_0940	327.75114599	15.42990305	327.75114599	71.36711598	-0.51436497	0.81525527	-0.26605925	-0.17048615	0.27021617	-0.94758519	55.93721293
W_TST_0939	327.75114599	15.42990305	327.75114599	37.22961164	-0.51436497	0.81525527	-0.26605925	-0.42485966	0.67339166	-0.60501070	21.79970859
