ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0448	177.95849178	0.00000000	222.32271616	0.00000000	0.03562350	-0.99936528	0.00000000	-0.67330570	-0.73936421	0.00000000	44.36422438
W_TST_0447	177.95849178	0.00000000	190.40430629	0.00000000	0.03562350	-0.99936528	0.00000000	-0.18059307	-0.98355790	0.00000000	12.44581451
W_TST_0446	177.95849178	0.00000000	223.59922108	0.00000000	0.03562350	-0.99936528	0.00000000	-0.68960970	-0.72418124	0.00000000	45.64072930
W_TST_0445	177.95849178	0.00000000	223.68585686	0.00000000	0.03562350	-0.99936528	0.00000000	-0.69070393	-0.72313766	0.00000000	45.72736508
W_TST_0444	177.95849178	0.00000000	223.84368590	0.00000000	0.03562350	-0.99936528	0.00000000	-0.69269329	-0.72123228	0.00000000	45.88519412
W_TST_0443	177.95849178	0.00000000	208.49612540	0.00000000	0.03562350	-0.99936528	0.00000000	-0.47709933	-0.87884938	0.00000000	30.53763361
W_TST_0442	177.95849178	0.00000000	201.79398239	0.00000000	0.03562350	-0.99936528	0.00000000	-0.37127032	-0.92852483	0.00000000	23.83549061
W_TST_0441	177.95849178	0.00000000	109.64477490	0.00000000	0.03562350	-0.99936528	0.00000000	0.94179502	-0.33618766	0.00000000	68.31371688
W_TST_0440	177.95849178	0.00000000	48.27063443	0.00000000	0.03562350	-0.99936528	0.00000000	0.74629714	0.66561294	0.00000000	129.68785735
W_TST_0439	177.95849178	0.00000000	57.09078587	0.00000000	0.03562350	-0.99936528	0.00000000	0.83953250	0.54330947	0.00000000	120.86770591
W_TST_0438	177.95849178	0.00000000	84.40224509	0.00000000	0.03562350	-0.99936528	0.00000000	0.99523122	0.09754390	0.00000000	93.55624669
W_TST_0437	177.95849178	0.00000000	73.43630397	0.00000000	0.03562350	-0.99936528	0.00000000	0.95850340	0.28508109	0.00000000	104.52218781
W_TST_0436	177.95849178	0.00000000	226.34155420	0.00000000	0.03562350	-0.99936528	0.00000000	-0.72346802	-0.69035789	0.00000000	48.38306242
W_TST_0435	177.95849178	0.00000000	256.88853340	0.00000000	0.03562350	-0.99936528	0.00000000	-0.97393059	-0.22684622	0.00000000	78.93004162
W_TST_0434	177.95849178	0.00000000	215.70868821	0.00000000	0.03562350	-0.99936528	0.00000000	-0.58366435	-0.81199503	0.00000000	37.75019643
W_TST_0433	177.95849178	0.00000000	221.78288668	0.00000000	0.03562350	-0.99936528	0.00000000	-0.66630978	-0.74567505	0.00000000	43.82439490
