ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0179	229.06781191	0.00000000	54.21148291	0.00000000	-0.75548552	-0.65516534	0.00000000	0.81118104	0.58479511	0.00000000	174.85632900
W_TST_0178	229.06781191	0.00000000	69.87131631	0.00000000	-0.75548552	-0.65516534	0.00000000	0.93892209	0.34412979	0.00000000	159.19649560
W_TST_0177	229.06781191	0.00000000	219.63361045	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.63787587	-0.77013919	0.00000000	9.43420146
W_TST_0176	229.06781191	0.00000000	223.10303656	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.68331247	-0.73012606	0.00000000	5.96477535
W_TST_0175	229.06781191	0.00000000	219.52016813	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.63634979	-0.77140064	0.00000000	9.54764378
W_TST_0174	229.06781191	0.00000000	229.17293794	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.75668635	-0.65377808	0.00000000	0.10512603
W_TST_0173	229.06781191	0.00000000	50.17543015	0.00000000	-0.75548552	-0.65516534	0.00000000	0.76800896	0.64043910	0.00000000	178.89238177
W_TST_0172	229.06781191	0.00000000	49.58011081	0.00000000	-0.75548552	-0.65516534	0.00000000	0.76131328	0.64838422	0.00000000	179.48770110
W_TST_0171	229.06781191	0.00000000	220.60095100	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.65078682	-0.75926051	0.00000000	8.46686091
W_TST_0170	229.06781191	0.00000000	216.51484369	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.59503102	-0.80370273	0.00000000	12.55296822
W_TST_0169	229.06781191	0.00000000	41.04659757	0.00000000	-0.75548552	-0.65516534	0.00000000	0.65667260	0.75417577	0.00000000	171.97878567
W_TST_0168	229.06781191	0.00000000	349.85303802	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.17617361	0.98435911	0.00000000	120.78522611
W_TST_0167	229.06781191	0.00000000	213.68407382	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.55461315	-0.83210832	0.00000000	15.38373810
W_TST_0166	229.06781191	0.00000000	244.59225317	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.90327729	-0.42905727	0.00000000	15.52444126
W_TST_0165	229.06781191	0.00000000	250.19279630	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.94083817	-0.33885621	0.00000000	21.12498439
W_TST_0164	229.06781191	0.00000000	227.56319335	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.73802202	-0.67477663	0.00000000	1.50461856
W_TST_0163	229.06781191	0.00000000	223.06509638	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.68282884	-0.73057838	0.00000000	6.00271553
W_TST_0162	229.06781191	0.00000000	224.22911724	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.69752934	-0.71655622	0.00000000	4.83869467
W_TST_0161	229.06781191	0.00000000	35.17658111	0.00000000	-0.75548552	-0.65516534	0.00000000	0.57609827	0.81738044	0.00000000	166.10876921
W_TST_0160	229.06781191	0.00000000	236.17347753	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.83072687	-0.55668022	0.00000000	7.10566562
W_TST_0159	229.06781191	0.00000000	217.26328225	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.60547850	-0.79586166	0.00000000	11.80452966
W_TST_0158	229.06781191	0.00000000	228.38884785	0.00000000	-0.75548552	-0.65516534	0.00000000	-0.74766885	-0.66407175	0.00000000	0.67896407
