DEPTH d	VALUE d
1372.33000000	6.46765086
1373.32000000	6.69614829
1374.04000000	6.53408372
1374.66000000	6.37748351
1375.93000000	5.93984093
1379.37000000	5.96054153
1379.37000000	5.96054153
1384.71500000	6.41658914
1384.71500000	6.41658914
1385.02000000	6.52869752
1385.23000000	6.75470789
1385.82500000	7.21915744
1386.49000000	7.55829995
1386.99000000	7.83582983
1386.99000000	7.83582983
1387.07500000	7.49738135
1387.16000000	7.31456280
1387.16000000	7.31456280
1387.16000000	7.31456280
1387.78000000	7.61537432
1388.06500000	7.64639042
1391.23000000	7.51448659
1394.72500000	7.42802073
1395.03000000	7.49405513
1398.64500000	8.09833805
1399.14000000	8.01087506
1399.14000000	8.01087506
1399.14000000	8.01087506
1399.14000000	8.01087506
1399.14000000	8.01087506
1399.14000000	8.01087506
1402.72000000	7.55728013
1402.97000000	7.15850448
1403.22000000	8.18833610
1404.23000000	7.57106533
1405.24000000	8.51656481
1416.59000000	9.13526420
1416.59000000	9.13526420
1416.59000000	9.13526420
1417.03500000	9.39615236
1417.48000000	9.53806235
1417.48000000	9.53806235
1418.64500000	8.61193707
1418.64500000	8.61193707
1418.64500000	8.61193707
1419.81000000	7.81162536
1424.12500000	8.03652329
1428.44000000	7.78616280
1428.44000000	7.78616280
1428.44000000	7.78616280
1428.44000000	7.78616280
1429.07500000	7.17116358
1429.07500000	7.17116358
1429.71000000	6.74385297
1430.26000000	7.07248210
1430.26000000	7.07248210
1430.81000000	6.92044581
1430.81000000	6.92044581
1430.81000000	6.92044581
1430.81000000	6.92044581
1430.81000000	6.92044581
1430.81000000	6.92044581
1430.81000000	6.92044581
1440.46500000	9.19453796
1446.32500000	9.59166286
1446.49000000	10.08798681
1446.69000000	10.66141657
1446.87500000	11.37321851
1446.87500000	11.37321851
1447.06000000	11.14499123
1447.06000000	11.14499123
1447.25500000	12.60533760
1448.43500000	11.02924008
1448.43500000	11.02924008
1448.43500000	11.02924008
1448.43500000	11.02924008
1448.43500000	11.02924008
1450.85000000	9.62911039
1453.88500000	8.76392991
1455.49000000	8.78056517
1455.49000000	8.78056517
1455.49000000	8.78056517
1455.49000000	8.78056517
1458.07500000	7.82477933
1460.49500000	7.23379116
1460.49500000	7.23379116
1460.59000000	6.92284764
1461.13000000	7.15945617
1461.13000000	7.15945617
1461.67000000	6.88899351
1461.67000000	6.88899351
1461.74500000	6.79024658
1461.98000000	6.67433694
1461.98000000	6.67433694
1461.98000000	6.67433694
1461.98000000	6.67433694
1461.98000000	6.67433694
1466.31000000	7.01353148
1472.47500000	8.09549599
1474.47000000	7.50218974
1474.47000000	7.50218974
1474.47000000	7.50218974
1480.04000000	7.53033769
1485.61000000	7.48544977
1485.88000000	7.97618581
1486.57500000	7.97682180
1486.57500000	7.97682180
1487.70000000	8.01199662
1487.70000000	8.01199662
1487.70000000	8.01199662
1487.70000000	8.01199662
1488.01500000	8.41800507
1488.01500000	8.41800507
1488.01500000	8.41800507
1488.01500000	8.41800507
1488.01500000	8.41800507
