ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0630	194.76724148	13.72243954	194.76724148	2.70000000	-0.24761735	-0.93936839	-0.23721863	-0.25460998	-0.96589582	-0.04710645	11.02243954
W_TST_0629	194.76724148	13.72243954	194.76724148	39.35000000	-0.24761735	-0.93936839	-0.23721863	-0.19710544	-0.74774495	-0.63405593	25.62756046
W_TST_0628	194.76724148	13.72243954	194.76724148	10.03000000	-0.24761735	-0.93936839	-0.23721863	-0.25099733	-0.95219079	-0.17416380	3.69243954
W_TST_0627	194.76724148	13.72243954	194.76724148	59.26000000	-0.24761735	-0.93936839	-0.23721863	-0.13028676	-0.49425966	-0.85949564	45.53756046
W_TST_0626	194.76724148	13.72243954	194.76724148	24.06000000	-0.24761735	-0.93936839	-0.23721863	-0.23274759	-0.88295804	-0.40769308	10.33756046
W_TST_0625	194.76724148	13.72243954	194.76724148	28.40000000	-0.24761735	-0.93936839	-0.23721863	-0.22421621	-0.85059315	-0.47562421	14.67756046
W_TST_0624	194.76724148	13.72243954	194.76724148	54.80000000	-0.24761735	-0.93936839	-0.23721863	-0.14692853	-0.55739234	-0.81714490	41.07756046
W_TST_0623	194.76724148	13.72243954	194.76724148	58.07000000	-0.24761735	-0.93936839	-0.23721863	-0.13480849	-0.51141340	-0.84869488	44.34756046
W_TST_0622	194.76724148	13.72243954	194.76724148	27.00000000	-0.24761735	-0.93936839	-0.23721863	-0.22711127	-0.86157594	-0.45399050	13.27756046
W_TST_0621	194.76724148	13.72243954	194.76724148	0.01000000	-0.24761735	-0.93936839	-0.23721863	-0.25489294	-0.96696927	-0.00017453	13.71243954
W_TST_0620	194.76724148	13.72243954	194.76724148	44.72000000	-0.24761735	-0.93936839	-0.23721863	-0.18111517	-0.68708379	-0.70364278	30.99756046
W_TST_0619	194.76724148	13.72243954	194.76724148	9.90000000	-0.24761735	-0.93936839	-0.23721863	-0.25109741	-0.95257046	-0.17192910	3.82243954
W_TST_0618	194.76724148	13.72243954	194.76724148	50.77000000	-0.24761735	-0.93936839	-0.23721863	-0.16120321	-0.61154519	-0.77461345	37.04756046
W_TST_0617	194.76724148	13.72243954	194.76724148	5.92000000	-0.24761735	-0.93936839	-0.23721863	-0.25353356	-0.96181231	-0.10313975	7.80243954
W_TST_0616	194.76724148	13.72243954	194.76724148	2.38000000	-0.24761735	-0.93936839	-0.23721863	-0.25467307	-0.96613516	-0.04152689	11.34243954
W_TST_0615	194.76724148	13.72243954	194.76724148	56.59000000	-0.24761735	-0.93936839	-0.23721863	-0.14035079	-0.53243885	-0.83475177	42.86756046
W_TST_0614	194.76724148	13.72243954	194.76724148	34.71000000	-0.24761735	-0.93936839	-0.23721863	-0.20953338	-0.79489194	-0.56942301	20.98756046
W_TST_0613	194.76724148	13.72243954	194.76724148	4.73000000	-0.24761735	-0.93936839	-0.23721863	-0.25402486	-0.96367612	-0.08246034	8.99243954
W_TST_0612	194.76724148	13.72243954	194.76724148	22.21000000	-0.24761735	-0.93936839	-0.23721863	-0.23598106	-0.89522463	-0.37800238	8.48756046
