ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0009	233.83832484	69.48380044	233.83832484	72.79210504	-0.28295555	-0.20680165	-0.93657314	-0.23884770	-0.17456487	-0.95523761	3.30830460	10.94487931
W_TST_0010	233.83832484	69.48380044	233.83832484	67.34576109	-0.28295555	-0.20680165	-0.93657314	-0.31096827	-0.22727510	-0.92284601	2.13803935	4.57121225
W_TST_0011	233.83832484	69.48380044	233.83832484	70.09084238	-0.28295555	-0.20680165	-0.93657314	-0.27492853	-0.20093500	-0.94023371	0.60704195	0.36849992
W_TST_0012	233.83832484	69.48380044	233.83832484	65.92289856	-0.28295555	-0.20680165	-0.93657314	-0.32937315	-0.24072654	-0.91299730	3.56090188	12.68002221
W_TST_0013	233.83832484	69.48380044	233.83832484	71.48722114	-0.28295555	-0.20680165	-0.93657314	-0.25634831	-0.18735541	-0.94825286	2.00342071	4.01369452
W_TST_0014	233.83832484	69.48380044	233.83832484	68.57336131	-0.28295555	-0.20680165	-0.93657314	-0.29493462	-0.21555670	-0.93088607	0.91043913	0.82889940
W_TST_0015	233.83832484	69.48380044	233.83832484	72.42932826	-0.28295555	-0.20680165	-0.93657314	-0.24372595	-0.17813020	-0.95334532	2.94552782	8.67613415
W_TST_0016	233.83832484	69.48380044	233.83832484	71.68289981	-0.28295555	-0.20680165	-0.93657314	-0.25373220	-0.18544339	-0.94933172	2.19909937	4.83603806
W_TST_0017	233.83832484	69.48380044	233.83832484	68.77824620	-0.28295555	-0.20680165	-0.93657314	-0.29224524	-0.21359113	-0.93218643	0.70555424	0.49780679
W_TST_0018	233.83832484	69.48380044	233.83832484	67.45322997	-0.28295555	-0.20680165	-0.93657314	-0.30957022	-0.22625332	-0.92356684	2.03057047	4.12321641
W_TST_0019	233.83832484	69.48380044	233.83832484	67.59572892	-0.28295555	-0.20680165	-0.93657314	-0.30771479	-0.22489725	-0.92451762	1.88807152	3.56481405
W_TST_0020	233.83832484	69.48380044	233.83832484	69.31318601	-0.28295555	-0.20680165	-0.93657314	-0.28520593	-0.20844637	-0.93552535	0.17061443	0.02910928
W_TST_0021	233.83832484	69.48380044	233.83832484	73.51475478	-0.28295555	-0.20680165	-0.93657314	-0.22910191	-0.16744203	-0.95889284	4.03095434	16.24859288
W_TST_0022	233.83832484	69.48380044	233.83832484	69.44362076	-0.28295555	-0.20680165	-0.93657314	-0.28348574	-0.20718914	-0.93632713	0.04017968	0.00161441
W_TST_0023	233.83832484	69.48380044	233.83832484	67.57895656	-0.28295555	-0.20680165	-0.93657314	-0.30793327	-0.22505693	-0.92440601	1.90484388	3.62843020
W_TST_0024	233.83832484	69.48380044	233.83832484	70.54132640	-0.28295555	-0.20680165	-0.93657314	-0.26895170	-0.19656676	-0.94288201	1.05752597	1.11836117
W_TST_0025	233.83832484	69.48380044	233.83832484	66.37517065	-0.28295555	-0.20680165	-0.93657314	-0.32354445	-0.23646656	-0.91618915	3.10862979	9.66357919
W_TST_0026	233.83832484	69.48380044	233.83832484	68.13529397	-0.28295555	-0.20680165	-0.93657314	-0.30067212	-0.21975003	-0.92806584	1.34850647	1.81846969
W_TST_0027	233.83832484	69.48380044	233.83832484	71.23447231	-0.28295555	-0.20680165	-0.93657314	-0.25972300	-0.18982184	-0.94684298	1.75067187	3.06485201
