ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0582	211.35293685	23.89131955	211.35293685	44.02986577	-0.47572589	-0.78080560	-0.40500307	-0.37409005	-0.61399140	-0.69503324	20.13854623	405.56104422
W_TST_0583	211.35293685	23.89131955	211.35293685	36.88390499	-0.47572589	-0.78080560	-0.40500307	-0.41617034	-0.68305749	-0.60019556	12.99258544	168.80727651
W_TST_0584	211.35293685	23.89131955	211.35293685	40.28321819	-0.47572589	-0.78080560	-0.40500307	-0.39692125	-0.65146409	-0.64656637	16.39189864	268.69434102
W_TST_0585	211.35293685	23.89131955	211.35293685	36.71810624	-0.47572589	-0.78080560	-0.40500307	-0.41707227	-0.68453782	-0.59787849	12.82678670	164.52645695
W_TST_0586	211.35293685	23.89131955	211.35293685	13.70226536	-0.47572589	-0.78080560	-0.40500307	-0.50550024	-0.82967403	-0.23687656	10.18905419	103.81682519
W_TST_0587	211.35293685	23.89131955	211.35293685	8.45895108	-0.47572589	-0.78080560	-0.40500307	-0.51464817	-0.84468847	-0.14710080	15.43236847	238.15799650
W_TST_0588	211.35293685	23.89131955	211.35293685	15.05615043	-0.47572589	-0.78080560	-0.40500307	-0.50244705	-0.82466286	-0.25976554	8.83516912	78.06021329
W_TST_0589	211.35293685	23.89131955	211.35293685	15.51131993	-0.47572589	-0.78080560	-0.40500307	-0.50135748	-0.82287456	-0.26742876	8.37999962	70.22439355
W_TST_0590	211.35293685	23.89131955	211.35293685	15.54035054	-0.47572589	-0.78080560	-0.40500307	-0.50128692	-0.82275874	-0.26791695	8.35096900	69.73868328
W_TST_0591	211.35293685	23.89131955	211.35293685	46.66987230	-0.47572589	-0.78080560	-0.40500307	-0.35703608	-0.58600083	-0.72741203	22.77855275	518.86246546
W_TST_0592	211.35293685	23.89131955	211.35293685	12.24247914	-0.47572589	-0.78080560	-0.40500307	-0.50847599	-0.83455810	-0.21204940	11.64884040	135.69548268
W_TST_0593	211.35293685	23.89131955	211.35293685	63.54628919	-0.47572589	-0.78080560	-0.40500307	-0.23178418	-0.38042576	-0.89529455	39.65496964	1572.51661738
W_TST_0594	211.35293685	23.89131955	211.35293685	15.79155672	-0.47572589	-0.78080560	-0.40500307	-0.50067092	-0.82174771	-0.27213845	8.09976282	65.60615775
W_TST_0595	211.35293685	23.89131955	211.35293685	66.93179938	-0.47572589	-0.78080560	-0.40500307	-0.20387062	-0.33461144	-0.92003910	43.04047984	1852.48290482
W_TST_0596	211.35293685	23.89131955	211.35293685	66.56861627	-0.47572589	-0.78080560	-0.40500307	-0.20690089	-0.33958499	-0.91753695	42.67729673	1821.35165617
W_TST_0597	211.35293685	23.89131955	211.35293685	13.20532751	-0.47572589	-0.78080560	-0.40500307	-0.50655018	-0.83139729	-0.22844139	10.68599204	114.19042587
