D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
208.52645838	1.65115205	208.52645838	47.61000000	-0.47736624	-0.87823187	-0.02881405	-0.32196135	-0.59232659	-0.73857302	45.95884795
208.52645838	1.65115205	208.52645838	18.08000000	-0.47736624	-0.87823187	-0.02881405	-0.45398437	-0.83521519	-0.31034462	16.42884795
208.52645838	1.65115205	208.52645838	9.36000000	-0.47736624	-0.87823187	-0.02881405	-0.47120621	-0.86689899	-0.16263717	7.70884795
208.52645838	1.65115205	208.52645838	40.36000000	-0.47736624	-0.87823187	-0.02881405	-0.36389968	-0.66948240	-0.64758809	38.70884795
208.52645838	1.65115205	208.52645838	57.95000000	-0.47736624	-0.87823187	-0.02881405	-0.25342398	-0.46623534	-0.84758533	56.29884795
208.52645838	1.65115205	208.52645838	66.54000000	-0.47736624	-0.87823187	-0.02881405	-0.19012262	-0.34977702	-0.91733823	64.88884795
208.52645838	1.65115205	208.52645838	1.93000000	-0.47736624	-0.87823187	-0.02881405	-0.47729362	-0.87809826	-0.03367848	0.27884795
208.52645838	1.65115205	208.52645838	44.30000000	-0.47736624	-0.87823187	-0.02881405	-0.34178947	-0.62880526	-0.69841529	42.64884795
208.52645838	1.65115205	208.52645838	11.60000000	-0.47736624	-0.87823187	-0.02881405	-0.46781040	-0.86065156	-0.20107792	9.94884795
208.52645838	1.65115205	208.52645838	52.60000000	-0.47736624	-0.87823187	-0.02881405	-0.29006116	-0.53363839	-0.79441462	50.94884795
208.52645838	1.65115205	208.52645838	49.12000000	-0.47736624	-0.87823187	-0.02881405	-0.31255497	-0.57502125	-0.75608197	47.46884795
208.52645838	1.65115205	208.52645838	40.87000000	-0.47736624	-0.87823187	-0.02881405	-0.36113248	-0.66439145	-0.65434496	39.21884795
208.52645838	1.65115205	208.52645838	6.86000000	-0.47736624	-0.87823187	-0.02881405	-0.47414564	-0.87230678	-0.11944373	5.20884795
208.52645838	1.65115205	208.52645838	23.27000000	-0.47736624	-0.87823187	-0.02881405	-0.43871627	-0.80712579	-0.39506455	21.61884795
208.52645838	1.65115205	208.52645838	48.06000000	-0.47736624	-0.87823187	-0.02881405	-0.31918122	-0.58721186	-0.74384513	46.40884795
208.52645838	1.65115205	208.52645838	32.83000000	-0.47736624	-0.87823187	-0.02881405	-0.40128929	-0.73826972	-0.54214826	31.17884795
208.52645838	1.65115205	208.52645838	51.14000000	-0.47736624	-0.87823187	-0.02881405	-0.29963334	-0.55124876	-0.77868136	49.48884795
208.52645838	1.65115205	208.52645838	18.84000000	-0.47736624	-0.87823187	-0.02881405	-0.45197856	-0.83152502	-0.32292650	17.18884795
208.52645838	1.65115205	208.52645838	45.08000000	-0.47736624	-0.87823187	-0.02881405	-0.33721729	-0.62039362	-0.70809340	43.42884795
208.52645838	1.65115205	208.52645838	2.67000000	-0.47736624	-0.87823187	-0.02881405	-0.47704609	-0.87764287	-0.04658343	1.01884795
208.52645838	1.65115205	208.52645838	32.92000000	-0.47736624	-0.87823187	-0.02881405	-0.40088210	-0.73752059	-0.54346750	31.26884795
208.52645838	1.65115205	208.52645838	15.91000000	-0.47736624	-0.87823187	-0.02881405	-0.45927070	-0.84494069	-0.27412707	14.25884795
208.52645838	1.65115205	208.52645838	30.89000000	-0.47736624	-0.87823187	-0.02881405	-0.40982417	-0.75397171	-0.51339148	29.23884795
208.52645838	1.65115205	208.52645838	43.36000000	-0.47736624	-0.87823187	-0.02881405	-0.34721529	-0.63878738	-0.68658010	41.70884795
208.52645838	1.65115205	208.52645838	39.87000000	-0.47736624	-0.87823187	-0.02881405	-0.36653121	-0.67432375	-0.64104786	38.21884795
208.52645838	1.65115205	208.52645838	27.57000000	-0.47736624	-0.87823187	-0.02881405	-0.42333519	-0.77882854	-0.46283196	25.91884795
208.52645838	1.65115205	208.52645838	38.29000000	-0.47736624	-0.87823187	-0.02881405	-0.37483302	-0.68959694	-0.61964205	36.63884795
208.52645838	1.65115205	208.52645838	6.24000000	-0.47736624	-0.87823187	-0.02881405	-0.47473512	-0.87339127	-0.10869338	4.58884795
208.52645838	1.65115205	208.52645838	34.62000000	-0.47736624	-0.87823187	-0.02881405	-0.39300605	-0.72303068	-0.56813104	32.96884795
208.52645838	1.65115205	208.52645838	23.72000000	-0.47736624	-0.87823187	-0.02881405	-0.43722095	-0.80437479	-0.40226738	22.06884795
208.52645838	1.65115205	208.52645838	48.84000000	-0.47736624	-0.87823187	-0.02881405	-0.31431579	-0.57826071	-0.75287458	47.18884795
208.52645838	1.65115205	208.52645838	30.44000000	-0.47736624	-0.87823187	-0.02881405	-0.41173713	-0.75749107	-0.50663579	28.78884795
208.52645838	1.65115205	208.52645838	20.43000000	-0.47736624	-0.87823187	-0.02881405	-0.44752541	-0.82333237	-0.34906276	18.77884795
