ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0834	227.85231810	0.00000000	177.31764038	0.00000000	-0.74141765	-0.67104386	0.00000000	0.04679891	-0.99890433	0.00000000	50.53467772
W_TST_0833	227.85231810	0.00000000	121.63389076	0.00000000	-0.74141765	-0.67104386	0.00000000	0.85141684	-0.52448962	0.00000000	106.21842734
W_TST_0832	227.85231810	0.00000000	242.73669573	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.88891080	-0.45808034	0.00000000	14.88437763
W_TST_0831	227.85231810	0.00000000	224.83368585	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.70505127	-0.70915634	0.00000000	3.01863226
W_TST_0830	227.85231810	0.00000000	189.41427385	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.16357174	-0.98653144	0.00000000	38.43804425
W_TST_0829	227.85231810	0.00000000	281.00902811	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.98159711	0.19096367	0.00000000	53.15671001
W_TST_0828	227.85231810	0.00000000	60.77764914	0.00000000	-0.74141765	-0.67104386	0.00000000	0.87273170	0.48820015	0.00000000	167.07466897
W_TST_0827	227.85231810	0.00000000	23.95146918	0.00000000	-0.74141765	-0.67104386	0.00000000	0.40596270	0.91388965	0.00000000	156.09915108
W_TST_0826	227.85231810	0.00000000	259.91351814	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.98454453	-0.17513444	0.00000000	32.06120004
W_TST_0825	227.85231810	0.00000000	183.01410281	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.05258176	-0.99861662	0.00000000	44.83821530
W_TST_0824	227.85231810	0.00000000	244.18754569	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.90022414	-0.43542679	0.00000000	16.33522758
W_TST_0823	227.85231810	0.00000000	185.24749474	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.09145808	-0.99580893	0.00000000	42.60482337
W_TST_0822	227.85231810	0.00000000	231.55915303	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.78325043	-0.62170633	0.00000000	3.70683493
W_TST_0821	227.85231810	0.00000000	51.31315904	0.00000000	-0.74141765	-0.67104386	0.00000000	0.78057399	0.62506340	0.00000000	176.53915906
W_TST_0820	227.85231810	0.00000000	244.06968071	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.89932651	-0.43727775	0.00000000	16.21736260
W_TST_0819	227.85231810	0.00000000	67.87499589	0.00000000	-0.74141765	-0.67104386	0.00000000	0.92636436	0.37662857	0.00000000	159.97732221
W_TST_0818	227.85231810	0.00000000	238.24259387	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.85028420	-0.52632384	0.00000000	10.39027577
W_TST_0817	227.85231810	0.00000000	48.18244903	0.00000000	-0.74141765	-0.67104386	0.00000000	0.74527179	0.66676079	0.00000000	179.66986907
W_TST_0816	227.85231810	0.00000000	76.34819320	0.00000000	-0.74141765	-0.67104386	0.00000000	0.97174799	0.23602086	0.00000000	151.50412490
W_TST_0815	227.85231810	0.00000000	248.37882520	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.92964037	-0.36846815	0.00000000	20.52650710
W_TST_0814	227.85231810	0.00000000	228.27416272	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.74633812	-0.66556698	0.00000000	0.42184461
W_TST_0813	227.85231810	0.00000000	28.59387756	0.00000000	-0.74141765	-0.67104386	0.00000000	0.47859804	0.87803412	0.00000000	160.74155946
W_TST_0812	227.85231810	0.00000000	245.68986990	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.91133051	-0.41167549	0.00000000	17.83755180
W_TST_0811	227.85231810	0.00000000	221.76324155	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.66605407	-0.74590346	0.00000000	6.08907656
W_TST_0810	227.85231810	0.00000000	185.40728730	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.09423494	-0.99554999	0.00000000	42.44503080
W_TST_0809	227.85231810	0.00000000	328.19842018	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.52697923	0.84987816	0.00000000	100.34610208
W_TST_0808	227.85231810	0.00000000	185.77148209	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.10056110	-0.99493088	0.00000000	42.08083602
W_TST_0807	227.85231810	0.00000000	220.91348649	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.65491871	-0.75569933	0.00000000	6.93883161
W_TST_0806	227.85231810	0.00000000	252.56636865	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.95406463	-0.29960086	0.00000000	24.71405055
W_TST_0805	227.85231810	0.00000000	223.25779366	0.00000000	-0.74141765	-0.67104386	0.00000000	-0.68528206	-0.72827776	0.00000000	4.59452444
W_TST_0804	227.85231810	0.00000000	48.82383543	0.00000000	-0.74141765	-0.67104386	0.00000000	0.75268886	0.65837639	0.00000000	179.02848268
