EIGENVECTOR1.X d	EIGENVECTOR1.Y d	EIGENVECTOR1.Z d	EIGENVECTOR2.X d	EIGENVECTOR2.Y d	EIGENVECTOR2.Z d	EIGENVECTOR3.X d	EIGENVECTOR3.Y d	EIGENVECTOR3.Z d	EIGENVALUE.X d	EIGENVALUE.Y d	EIGENVALUE.Z d	S_1.DIPDIR d	S_1.DIP d	S_2.DIPDIR d	S_2.DIP d	S_3.DIPDIR d	S_3.DIP d	stressratio d	delvaux_str d	regime s	delvaux_rgm s	shmax d	shmin d
-0.00841557	-0.14550785	-0.98932131	0.70646870	0.69932143	-0.10886462	-0.70769425	0.69984070	-0.09691155	1.37550240	-0.53247901	-0.84302339	183.31006248	81.61922942	45.29129863	6.24987028	314.68031281	5.56135138	0.13997781	0.13997781	EXTENSIONAL	RADIAL EXTENSIVE	999.99000000	314.68031281
