ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0785	203.89123122	0.00000000	240.73150104	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.87233820	-0.48890292	0.00000000	36.84026982	1357.20548029
W_TST_0786	203.89123122	0.00000000	238.07498795	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.84874092	-0.52880890	0.00000000	34.18375673	1168.52922440
W_TST_0787	203.89123122	0.00000000	81.75695785	0.00000000	-0.40500166	-0.91431595	0.00000000	0.98966880	0.14337244	0.00000000	122.13427337	14916.78073106
W_TST_0788	203.89123122	0.00000000	256.65443004	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.97299560	-0.23082368	0.00000000	52.76319882	2783.95514936
W_TST_0789	203.89123122	0.00000000	73.44614449	0.00000000	-0.40500166	-0.91431595	0.00000000	0.95855235	0.28491647	0.00000000	130.44508672	17015.92065039
W_TST_0790	203.89123122	0.00000000	245.26067675	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.90822117	-0.41849050	0.00000000	41.36944553	1711.43102361
W_TST_0791	203.89123122	0.00000000	75.90454332	0.00000000	-0.40500166	-0.91431595	0.00000000	0.96989133	0.24353810	0.00000000	127.98668789	16380.59227799
W_TST_0792	203.89123122	0.00000000	224.49699338	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.70087184	-0.71328723	0.00000000	20.60576216	424.59743430
W_TST_0793	203.89123122	0.00000000	249.58439203	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.93718700	-0.34882736	0.00000000	45.69316081	2087.86494494
W_TST_0794	203.89123122	0.00000000	119.28828359	0.00000000	-0.40500166	-0.91431595	0.00000000	0.87216933	-0.48920411	0.00000000	84.60294763	7157.65874815
W_TST_0795	203.89123122	0.00000000	206.60560847	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.44784661	-0.89411040	0.00000000	2.71437725	7.36784385
W_TST_0796	203.89123122	0.00000000	216.46986742	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.59439995	-0.80416957	0.00000000	12.57863620	158.22208865
W_TST_0797	203.89123122	0.00000000	187.59202444	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.13211841	-0.99123394	0.00000000	16.29920678	265.66414151
W_TST_0798	203.89123122	0.00000000	230.85778326	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.77558150	-0.63124744	0.00000000	26.96655204	727.19492910
W_TST_0799	203.89123122	0.00000000	231.40132033	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.78153485	-0.62386159	0.00000000	27.51008911	756.80500280
W_TST_0800	203.89123122	0.00000000	231.33331404	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.78079382	-0.62478878	0.00000000	27.44208282	753.06790964
W_TST_0801	203.89123122	0.00000000	65.13685349	0.00000000	-0.40500166	-0.91431595	0.00000000	0.90731464	0.42045230	0.00000000	138.75437773	19252.77733793
W_TST_0802	203.89123122	0.00000000	79.26889974	0.00000000	-0.40500166	-0.91431595	0.00000000	0.98251187	0.18619995	0.00000000	124.62233148	15530.72550377
W_TST_0803	203.89123122	0.00000000	58.40154106	0.00000000	-0.40500166	-0.91431595	0.00000000	0.85174103	0.52396300	0.00000000	145.48969016	21167.24994298
W_TST_0804	203.89123122	0.00000000	240.46075334	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.87001819	-0.49301962	0.00000000	36.56952212	1337.32994806
W_TST_0805	203.89123122	0.00000000	48.11331766	0.00000000	-0.40500166	-0.91431595	0.00000000	0.74446676	0.66765953	0.00000000	155.77791356	24266.75835329
W_TST_0806	203.89123122	0.00000000	65.69980285	0.00000000	-0.40500166	-0.91431595	0.00000000	0.91140186	0.41151749	0.00000000	138.19142837	19096.87087462
W_TST_0807	203.89123122	0.00000000	235.71426725	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.82623859	-0.56332032	0.00000000	31.82303603	1012.70562229
W_TST_0808	203.89123122	0.00000000	27.93948915	0.00000000	-0.40500166	-0.91431595	0.00000000	0.46853881	0.88344292	0.00000000	175.95174207	30959.01553677
W_TST_0809	203.89123122	0.00000000	275.28358480	0.00000000	-0.40500166	-0.91431595	0.00000000	-0.99575112	0.09208531	0.00000000	71.39235358	5096.86815002
