ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_1007	182.95369816	12.24537617	182.95369816	34.73745878	-0.05035655	-0.97594995	-0.21209881	-0.04234501	-0.82067996	-0.56981690	22.49208262	505.89378046
W_TST_1008	182.95369816	12.24537617	182.95369816	8.25715100	-0.05035655	-0.97594995	-0.21209881	-0.05099475	-0.98831874	-0.14361614	3.98822517	15.90593999
W_TST_1009	182.95369816	12.24537617	182.95369816	55.70546484	-0.05035655	-0.97594995	-0.21209881	-0.02903383	-0.56269872	-0.82615204	43.46008867	1888.77930724
W_TST_1010	182.95369816	12.24537617	182.95369816	19.95239772	-0.05035655	-0.97594995	-0.21209881	-0.04843598	-0.93872770	-0.34123931	7.70702156	59.39818127
W_TST_1011	182.95369816	12.24537617	182.95369816	39.71795913	-0.05035655	-0.97594995	-0.21209881	-0.03963601	-0.76817742	-0.63900895	27.47258296	754.74281449
W_TST_1012	182.95369816	12.24537617	182.95369816	27.63783324	-0.05035655	-0.97594995	-0.21209881	-0.04564935	-0.88472055	-0.46388111	15.39245708	236.92773481
W_TST_1013	182.95369816	12.24537617	182.95369816	37.27473613	-0.05035655	-0.97594995	-0.21209881	-0.04100366	-0.79468347	-0.60563759	25.02935997	626.46886039
W_TST_1014	182.95369816	12.24537617	182.95369816	29.60569474	-0.05035655	-0.97594995	-0.21209881	-0.04480161	-0.86829077	-0.49402828	17.36031857	301.38066091
W_TST_1015	182.95369816	12.24537617	182.95369816	47.00621927	-0.05035655	-0.97594995	-0.21209881	-0.03513855	-0.68101304	-0.73142773	34.76084311	1208.31621356
W_TST_1016	182.95369816	12.24537617	182.95369816	24.06005760	-0.05035655	-0.97594995	-0.21209881	-0.04705202	-0.91190554	-0.40769400	11.81468143	139.58669725
W_TST_1017	182.95369816	12.24537617	182.95369816	29.95542111	-0.05035655	-0.97594995	-0.21209881	-0.04464539	-0.86526314	-0.49932604	17.71004495	313.64569197
W_TST_1018	182.95369816	12.24537617	182.95369816	40.97058450	-0.05035655	-0.97594995	-0.21209881	-0.03890673	-0.75404322	-0.65567148	28.72520833	825.13759388
