ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0197	42.26759479	10.02424553	42.26759479	9.18000000	0.66232639	0.72871474	-0.17406490	0.66397951	0.73053356	-0.15953660	0.84424553	0.71275051
W_TST_0198	42.26759479	10.02424553	42.26759479	8.16000000	0.66232639	0.72871474	-0.17406490	0.66578445	0.73251942	-0.14193790	1.86424553	3.47541138
W_TST_0199	42.26759479	10.02424553	42.26759479	10.13000000	0.66232639	0.72871474	-0.17406490	0.66210917	0.72847574	-0.17588219	0.10575447	0.01118401
W_TST_0200	42.26759479	10.02424553	42.26759479	9.68000000	0.66232639	0.72871474	-0.17406490	0.66301784	0.72947550	-0.16814529	0.34424553	0.11850498
W_TST_0201	42.26759479	10.02424553	42.26759479	10.36000000	0.66232639	0.72871474	-0.17406490	0.66162896	0.72794740	-0.17983244	0.33575447	0.11273107
W_TST_0202	42.26759479	10.02424553	42.26759479	9.46000000	0.66232639	0.72871474	-0.17406490	0.66344720	0.72994789	-0.16435901	0.56424553	0.31837301
W_TST_0203	42.26759479	10.02424553	42.26759479	9.34000000	0.66232639	0.72871474	-0.17406490	0.66367728	0.73020103	-0.16229274	0.68424553	0.46819194
W_TST_0204	42.26759479	10.02424553	42.26759479	8.74000000	0.66232639	0.72871474	-0.17406490	0.66478396	0.73141864	-0.15195088	1.28424553	1.64928657
W_TST_0205	42.26759479	10.02424553	42.26759479	11.90000000	0.66232639	0.72871474	-0.17406490	0.65813936	0.72410802	-0.20620419	1.87575447	3.51845485
W_TST_0206	42.26759479	10.02424553	42.26759479	9.14000000	0.66232639	0.72871474	-0.17406490	0.66405426	0.73061580	-0.15884737	0.88424553	0.78189015
W_TST_0207	42.26759479	10.02424553	42.26759479	30.95000000	0.66232639	0.72871474	-0.17406490	0.57682774	0.63464612	-0.51428986	20.92575447	437.88720034
W_TST_0208	42.26759479	10.02424553	42.26759479	11.81000000	0.66232639	0.72871474	-0.17406490	0.65835640	0.72434682	-0.20466689	1.78575447	3.18891904
W_TST_0209	42.26759479	10.02424553	42.26759479	8.39000000	0.66232639	0.72871474	-0.17406490	0.66539586	0.73209188	-0.14591037	1.63424553	2.67075844
W_TST_0210	42.26759479	10.02424553	42.26759479	7.25000000	0.66232639	0.72871474	-0.17406490	0.66721666	0.73409519	-0.12619897	2.77424553	7.69643823
W_TST_0211	42.26759479	10.02424553	42.26759479	7.27000000	0.66232639	0.72871474	-0.17406490	0.66718699	0.73406254	-0.12654524	2.75424553	7.58586841
W_TST_0212	42.26759479	10.02424553	42.26759479	7.23000000	0.66232639	0.72871474	-0.17406490	0.66724625	0.73412774	-0.12585269	2.79424553	7.80780805
W_TST_0213	42.26759479	10.02424553	42.26759479	9.13000000	0.66232639	0.72871474	-0.17406490	0.66407290	0.73063631	-0.15867505	0.89424553	0.79967506
W_TST_0214	42.26759479	10.02424553	42.26759479	9.40000000	0.66232639	0.72871474	-0.17406490	0.66356260	0.73007486	-0.16332596	0.62424553	0.38968248
W_TST_0215	42.26759479	10.02424553	42.26759479	8.48000000	0.66232639	0.72871474	-0.17406490	0.66524088	0.73192137	-0.14746417	1.54424553	2.38469424
W_TST_0216	42.26759479	10.02424553	42.26759479	11.18000000	0.66232639	0.72871474	-0.17406490	0.65983020	0.72596834	-0.19389192	1.15575447	1.33576841
W_TST_0217	42.26759479	10.02424553	42.26759479	10.22000000	0.66232639	0.72871474	-0.17406490	0.66192253	0.72827040	-0.17742828	0.19575447	0.03831981
W_TST_0218	42.26759479	10.02424553	42.26759479	9.06000000	0.66232639	0.72871474	-0.17406490	0.66420279	0.73077922	-0.15746868	0.96424553	0.92976943
W_TST_0219	42.26759479	10.02424553	42.26759479	7.29000000	0.66232639	0.72871474	-0.17406490	0.66715724	0.73402981	-0.12689149	2.73424553	7.47609859
W_TST_0220	42.26759479	10.02424553	42.26759479	10.22000000	0.66232639	0.72871474	-0.17406490	0.66192253	0.72827040	-0.17742828	0.19575447	0.03831981
W_TST_0221	42.26759479	10.02424553	42.26759479	9.29000000	0.66232639	0.72871474	-0.17406490	0.66377228	0.73030556	-0.16143158	0.73424553	0.53911649
W_TST_0222	42.26759479	10.02424553	42.26759479	10.21000000	0.66232639	0.72871474	-0.17406490	0.66194335	0.72829330	-0.17725651	0.18575447	0.03450472
