ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0178	47.33841433	10.89917354	47.33841433	13.16000000	0.72210411	0.66544266	-0.18908128	0.71605691	0.65986996	-0.22767113	2.26082646	5.11133628
W_TST_0179	47.33841433	10.89917354	47.33841433	13.59000000	0.72210411	0.66544266	-0.18908128	0.71478026	0.65869349	-0.23497247	2.69082646	7.24054703
W_TST_0180	47.33841433	10.89917354	47.33841433	11.23000000	0.72210411	0.66544266	-0.18908128	0.72128923	0.66469172	-0.19474795	0.33082646	0.10944615
W_TST_0181	47.33841433	10.89917354	47.33841433	14.89000000	0.72210411	0.66544266	-0.18908128	0.71067611	0.65491138	-0.25696412	3.99082646	15.92669583
W_TST_0182	47.33841433	10.89917354	47.33841433	9.47000000	0.72210411	0.66544266	-0.18908128	0.72534741	0.66843147	-0.16453117	1.42917354	2.04253701
W_TST_0183	47.33841433	10.89917354	47.33841433	10.34000000	0.72210411	0.66544266	-0.18908128	0.72342669	0.66666146	-0.17948905	0.55917354	0.31267505
W_TST_0184	47.33841433	10.89917354	47.33841433	11.32000000	0.72210411	0.66544266	-0.18908128	0.72106338	0.66448360	-0.19628843	0.42082646	0.17709491
W_TST_0185	47.33841433	10.89917354	47.33841433	10.72000000	0.72210411	0.66544266	-0.18908128	0.72253539	0.66584010	-0.18600960	0.17917354	0.03210316
W_TST_0186	47.33841433	10.89917354	47.33841433	10.20000000	0.72210411	0.66544266	-0.18908128	0.72374704	0.66695668	-0.17708474	0.69917354	0.48884364
W_TST_0187	47.33841433	10.89917354	47.33841433	11.02000000	0.72210411	0.66544266	-0.18908128	0.72180928	0.66517097	-0.19115164	0.12082646	0.01459903
W_TST_0188	47.33841433	10.89917354	47.33841433	9.73000000	0.72210411	0.66544266	-0.18908128	0.72479091	0.66791863	-0.16900547	1.16917354	1.36696677
W_TST_0189	47.33841433	10.89917354	47.33841433	8.53000000	0.72210411	0.66544266	-0.18908128	0.72723470	0.67017067	-0.14832724	2.36917354	5.61298327
W_TST_0190	47.33841433	10.89917354	47.33841433	10.34000000	0.72210411	0.66544266	-0.18908128	0.72342669	0.66666146	-0.17948905	0.55917354	0.31267505
W_TST_0191	47.33841433	10.89917354	47.33841433	11.26000000	0.72210411	0.66544266	-0.18908128	0.72121415	0.66462253	-0.19526150	0.36082646	0.13019573
W_TST_0192	47.33841433	10.89917354	47.33841433	9.65000000	0.72210411	0.66544266	-0.18908128	0.72496373	0.66807789	-0.16762913	1.24917354	1.56043454
W_TST_0193	47.33841433	10.89917354	47.33841433	11.03000000	0.72210411	0.66544266	-0.18908128	0.72178474	0.66514835	-0.19132295	0.13082646	0.01711556
W_TST_0194	47.33841433	10.89917354	47.33841433	9.14000000	0.72210411	0.66544266	-0.18908128	0.72603224	0.66906256	-0.15884737	1.75917354	3.09469155
W_TST_0195	47.33841433	10.89917354	47.33841433	13.83000000	0.72210411	0.66544266	-0.18908128	0.71405021	0.65802072	-0.23904191	2.93082646	8.58974373
W_TST_0196	47.33841433	10.89917354	47.33841433	15.46000000	0.72210411	0.66544266	-0.18908128	0.70876109	0.65314663	-0.26656557	4.56082646	20.80113799
W_TST_0197	47.33841433	10.89917354	47.33841433	9.18000000	0.72210411	0.66544266	-0.18908128	0.72595051	0.66898724	-0.15953660	1.71917354	2.95555766
W_TST_0198	47.33841433	10.89917354	47.33841433	8.16000000	0.72210411	0.66544266	-0.18908128	0.72792391	0.67080579	-0.14193790	2.73917354	7.50307169
W_TST_0199	47.33841433	10.89917354	47.33841433	10.13000000	0.72210411	0.66544266	-0.18908128	0.72390560	0.66710279	-0.17588219	0.76917354	0.59162794
W_TST_0200	47.33841433	10.89917354	47.33841433	9.68000000	0.72210411	0.66544266	-0.18908128	0.72489909	0.66801832	-0.16814529	1.21917354	1.48638412
W_TST_0201	47.33841433	10.89917354	47.33841433	10.36000000	0.72210411	0.66544266	-0.18908128	0.72338057	0.66661896	-0.17983244	0.53917354	0.29070811
