DEPTH d	VALUE d
1379.46500000	74.19217063
1385.25500000	67.53015843
1385.51000000	70.66575586
1385.51000000	70.66575586
1385.51000000	70.66575586
1385.70000000	75.86498453
1385.89000000	73.87662288
1385.89000000	73.87662288
1385.98500000	78.84318306
1385.98500000	78.84318306
1385.98500000	78.84318306
1386.08000000	80.11486677
1386.08000000	80.11486677
1386.24500000	78.94175361
1386.41000000	74.30530061
1386.41000000	74.30530061
1386.41000000	74.30530061
1386.71500000	79.33060188
1386.71500000	79.33060188
1388.67500000	76.19161016
1398.80500000	67.36210901
1404.25000000	63.75412580
1404.52000000	68.45358288
1404.79000000	75.57228706
1404.79000000	75.57228706
1405.00500000	79.40467875
1405.00500000	79.40467875
1405.00500000	79.40467875
1405.00500000	79.40467875
1405.37000000	79.85729056
1405.52000000	79.40281819
1405.52000000	79.40281819
1405.52000000	79.40281819
1406.84500000	82.30923929
1408.17000000	82.62815501
1408.17000000	82.62815501
1408.17000000	82.62815501
1408.17000000	82.62815501
1408.17000000	82.62815501
1414.61000000	81.34008868
1414.79000000	79.29708254
1414.79000000	79.29708254
1414.79000000	79.29708254
1414.91000000	78.20025599
1414.91000000	78.20025599
1415.03000000	78.87302091
1422.73500000	79.00848458
1422.73500000	79.00848458
1422.73500000	79.00848458
1430.76500000	75.81416703
1433.45000000	62.33879626
1433.45000000	62.33879626
1433.45000000	62.33879626
1433.45000000	62.33879626
1433.45000000	62.33879626
1435.81000000	66.67752939
1435.81000000	66.67752939
1435.81000000	66.67752939
1435.81000000	66.67752939
1435.81000000	66.67752939
1435.81000000	66.67752939
1437.99500000	67.12892853
1440.18000000	66.01533995
1440.18000000	66.01533995
1440.18000000	66.01533995
1443.05500000	57.97455899
1445.93000000	66.63816988
1445.93000000	66.63816988
1445.93000000	66.63816988
1445.93000000	66.63816988
1447.71000000	76.45654355
1447.71000000	76.45654355
1447.71000000	76.45654355
1447.71000000	76.45654355
1447.71000000	76.45654355
1451.77500000	75.90480280
1451.77500000	75.90480280
1455.84000000	54.79395068
1455.84000000	54.79395068
1459.17500000	67.67088937
1464.53000000	64.34357011
1464.88000000	58.82612386
1464.96500000	68.73854717
1464.96500000	68.73854717
1464.96500000	68.73854717
1464.96500000	68.73854717
1464.96500000	68.73854717
1464.96500000	68.73854717
1464.96500000	68.73854717
1464.96500000	68.73854717
1465.05000000	60.70255134
1465.29000000	66.02413420
1465.29000000	66.02413420
1465.29000000	66.02413420
1465.53000000	55.98028727
1465.53000000	55.98028727
1465.53000000	55.98028727
1465.68000000	67.39148913
1465.68000000	67.39148913
1465.83000000	48.61110438
1479.83000000	-22.90799283
1479.83000000	-22.90799283
1479.83000000	-22.90799283
1479.83000000	-22.90799283
1479.83000000	-22.90799283
1479.83000000	-22.90799283
1479.83000000	-22.90799283
1479.83000000	-22.90799283
1486.55000000	71.82182606
1493.27000000	59.90390637
1493.27000000	59.90390637
1493.96500000	74.26750184
1493.96500000	74.26750184
1493.96500000	74.26750184
1494.66000000	25.48227962
1494.66000000	25.48227962
1494.66000000	25.48227962
1494.66000000	25.48227962
1494.66000000	25.48227962
1504.15000000	56.68053198
1504.15000000	56.68053198
1504.15000000	56.68053198
1504.16000000	66.57713915
1504.19500000	57.43499003
1504.19500000	57.43499003
1504.19500000	57.43499003
1504.19500000	57.43499003
1504.19500000	57.43499003
1504.23000000	66.62476077
1505.56500000	64.18808602
1505.56500000	64.18808602
1506.90000000	49.64633082
1506.90000000	49.64633082
1506.90000000	49.64633082
1506.90000000	49.64633082
1506.90000000	49.64633082
1506.90000000	49.64633082
1507.40500000	70.08163579
1507.40500000	70.08163579
1519.12000000	83.13450227
1519.12000000	83.13450227
1519.12000000	83.13450227
1522.18000000	86.75482918
1523.19000000	84.99753039
1523.19000000	84.99753039
1523.19000000	84.99753039
1523.19000000	84.99753039
1523.19000000	84.99753039
1523.19000000	84.99753039
1523.19000000	84.99753039
1523.19000000	84.99753039
1524.20000000	22.89324649
1524.20000000	22.89324649
1524.20000000	22.89324649
1524.20000000	22.89324649
1524.20000000	22.89324649
1524.20000000	22.89324649
1524.20000000	86.02109743
1557.68000000	74.01684851
1557.68000000	74.01684851
1557.68000000	74.01684851
1557.68000000	74.01684851
1557.68000000	74.01684851
1557.68000000	74.01684851
1557.68000000	74.01684851
1564.54000000	74.12285604
1564.54000000	74.12285604
1565.29500000	70.81828639
1565.29500000	70.81828639
1565.29500000	70.81828639
1565.29500000	70.81828639
1565.29500000	70.81828639
1565.29500000	70.81828639
1565.88000000	55.74305218
1565.88000000	55.74305218
1565.88000000	55.74305218
1565.88000000	55.74305218
1565.88000000	55.74305218
1565.96500000	70.43740611
1565.96500000	70.43740611
1565.96500000	70.43740611
1565.96500000	70.43740611
1565.96500000	70.43740611
1565.96500000	70.43740611
1565.96500000	70.43740611
1569.35000000	76.16188809
1569.35000000	76.16188809
1572.65000000	68.14386659
1572.65000000	68.14386659
1572.65000000	68.14386659
1572.65000000	68.14386659
1590.49000000	68.95074629
1590.49000000	68.95074629
1590.49000000	72.38943740
1593.40000000	74.51175779
1593.79500000	72.46050508
1594.19000000	77.58427773
1594.19000000	77.58427773
1594.92500000	71.40522673
1594.92500000	71.40522673
1594.92500000	71.40522673
1594.92500000	71.40522673
1595.66000000	54.39523054
1595.66000000	54.39523054
1595.66000000	54.39523054
1595.66000000	54.39523054
1595.66000000	54.39523054
1596.30500000	69.72535939
1596.30500000	69.72535939
1596.30500000	69.72535939
1596.30500000	69.72535939
1599.20500000	74.56785217
1601.46000000	51.46255068
1603.98500000	72.19032359
1606.51000000	80.56625734
1608.24000000	75.23506308
1609.97000000	81.72657096
1609.97000000	81.72657096
1611.54000000	77.12147526
1611.54000000	77.12147526
1611.54000000	77.12147526
1611.54000000	77.12147526
1611.97500000	77.35578233
1611.97500000	77.35578233
1611.97500000	77.35578233
1611.97500000	77.35578233
1611.97500000	77.35578233
1612.41000000	81.75675706
1617.37000000	71.80855558
1617.37000000	71.80855558
1622.53500000	70.80202085
1627.70000000	68.30387971
1627.74500000	65.76107597
1627.79000000	63.23870954
1627.79000000	63.23870954
1627.79000000	63.23870954
1628.64000000	63.36493437
1629.49000000	59.04657309
1632.59000000	52.86384987
1632.59000000	52.86384987
1632.59000000	52.86384987
1632.59000000	52.86384987
1632.59000000	52.86384987
1632.59000000	52.86384987
1632.59000000	52.86384987
1632.59000000	52.86384987
1632.59000000	52.86384987
1632.59000000	52.86384987
1636.12000000	76.02866348
1636.12000000	76.02866348
1636.55000000	89.06134486
1636.55000000	89.06134486
1636.55000000	89.06134486
1636.55000000	89.06134486
1636.55000000	89.06134486
1636.55000000	89.06134486
1657.86000000	50.93643348
1657.86000000	50.93643348
1657.86000000	50.93643348
1657.86000000	50.93643348
1657.86000000	50.93643348
1663.63000000	55.08429332
1664.21000000	60.64594355
1664.96000000	65.44493099
1664.96000000	65.44493099
1664.96000000	65.44493099
1664.96000000	65.44493099
1664.96000000	65.44493099
1664.96000000	65.44493099
1664.96000000	65.44493099
1664.96000000	65.44493099
1664.96000000	65.44493099
1664.96000000	65.44493099
1664.96000000	65.44493099
1664.96000000	65.44493099
1664.96000000	65.44493099
1665.13000000	72.52541565
1665.13000000	72.52541565
1665.13000000	72.52541565
1665.13000000	72.52541565
1665.13000000	72.52541565
1665.26000000	74.81192304
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1694.74000000	81.37289023
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1717.25000000	64.70834862
1725.89000000	66.55476344
1725.89000000	66.55476344
1734.53000000	68.02603254
1736.73500000	74.20888769
1736.73500000	74.20888769
1736.73500000	74.20888769
1736.73500000	74.20888769
1736.73500000	74.20888769
1737.05000000	74.61926065
1737.05000000	74.61926065
1737.05000000	74.61926065
1737.05000000	74.61926065
1737.05000000	74.61926065
1737.05000000	74.61926065
1737.05000000	74.61926065
1737.05000000	74.61926065
1737.05000000	74.61926065
1737.05000000	74.61926065
1737.05000000	74.61926065
1737.05000000	74.61926065
1739.90500000	75.69594301
1739.90500000	75.69594301
1742.76000000	76.66838579
1742.76000000	81.32875606
1758.44000000	72.21679987
1758.44000000	72.21679987
1758.44000000	72.21679987
1758.44000000	72.21679987
1758.44000000	69.20870024
1763.65500000	51.58838542
1763.65500000	51.58838542
1763.65500000	51.58838542
1763.65500000	51.58838542
1763.65500000	51.58838542
1763.65500000	51.58838542
1763.65500000	51.58838542
1763.77000000	54.39329752
1763.77000000	54.39329752
1763.77000000	54.39329752
1763.77000000	54.39329752
1763.77000000	54.39329752
1763.77000000	54.39329752
1763.77000000	54.39329752
1767.11000000	52.94245266
1774.12500000	51.38276982
1774.12500000	51.38276982
1774.12500000	51.38276982
1774.12500000	51.38276982
1777.95500000	54.76011182
1782.66000000	61.13410479
1782.66000000	61.13410479
1782.66000000	61.13410479
1782.66000000	61.13410479
1782.66000000	61.13410479
1782.66000000	61.13410479
1782.66000000	61.13410479
1782.78000000	59.98683241
1782.78000000	59.98683241
1782.78000000	59.98683241
1782.78000000	59.98683241
1782.90000000	61.55657127
