D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
41.54208508	33.46420074	41.54208508	54.26337102	0.55323665	0.62439552	-0.55141585	0.38733124	0.43715088	-0.81171031	20.79917028
41.54208508	33.46420074	41.54208508	63.50999352	0.55323665	0.62439552	-0.55141585	0.29580148	0.33384831	-0.89501217	30.04579278
41.54208508	33.46420074	41.54208508	61.70166708	0.55323665	0.62439552	-0.55141585	0.31438409	0.35482106	-0.88049115	28.23746634
41.54208508	33.46420074	41.54208508	50.00896758	0.55323665	0.62439552	-0.55141585	0.42619794	0.48101673	-0.76614504	16.54476683
41.54208508	33.46420074	41.54208508	49.96004592	0.55323665	0.62439552	-0.55141585	0.42663161	0.48150618	-0.76559602	16.49584518
41.54208508	33.46420074	41.54208508	50.50272148	0.55323665	0.62439552	-0.55141585	0.42180368	0.47605728	-0.77165480	17.03852074
41.54208508	33.46420074	41.54208508	38.99591913	0.55323665	0.62439552	-0.55141585	0.51540961	0.58170306	-0.62926504	5.53171838
41.54208508	33.46420074	41.54208508	66.69954571	0.55323665	0.62439552	-0.55141585	0.26231874	0.29605892	-0.91844325	33.23534496
41.54208508	33.46420074	41.54208508	71.15673279	0.55323665	0.62439552	-0.55141585	0.21419096	0.24174081	-0.94640563	37.69253205
41.54208508	33.46420074	41.54208508	82.28174909	0.55323665	0.62439552	-0.55141585	0.08906495	0.10052074	-0.99094047	48.81754835
41.54208508	33.46420074	41.54208508	86.73337183	0.55323665	0.62439552	-0.55141585	0.03778911	0.04264965	-0.99837518	53.26917108
41.54208508	33.46420074	41.54208508	75.87362778	0.55323665	0.62439552	-0.55141585	0.16185420	0.18267235	-0.96975978	42.40942703
41.54208508	33.46420074	41.54208508	62.64496437	0.55323665	0.62439552	-0.55141585	0.30472854	0.34392359	-0.88817627	29.18076362
41.54208508	33.46420074	41.54208508	59.01471699	0.55323665	0.62439552	-0.55141585	0.34141177	0.38532513	-0.85729957	25.55051624
41.54208508	33.46420074	41.54208508	48.35082450	0.55323665	0.62439552	-0.55141585	0.44072141	0.49740826	-0.74722798	14.88662376
41.54208508	33.46420074	41.54208508	67.08800562	0.55323665	0.62439552	-0.55141585	0.25818321	0.29139147	-0.92110393	33.62380488
41.54208508	33.46420074	41.54208508	87.59565910	0.55323665	0.62439552	-0.55141585	0.02782088	0.03139928	-0.99911965	54.13145836
41.54208508	33.46420074	41.54208508	43.70129656	0.55323665	0.62439552	-0.55141585	0.47943975	0.54110666	-0.69089877	10.23709581
41.54208508	33.46420074	41.54208508	52.32025609	0.55323665	0.62439552	-0.55141585	0.40536085	0.45749952	-0.79143968	18.85605535
41.54208508	33.46420074	41.54208508	56.79215846	0.55323665	0.62439552	-0.55141585	0.36320344	0.40991970	-0.83668937	23.32795772
41.54208508	33.46420074	41.54208508	63.36457183	0.55323665	0.62439552	-0.55141585	0.29730700	0.33554747	-0.89387720	29.90037109
41.54208508	33.46420074	41.54208508	80.64552162	0.55323665	0.62439552	-0.55141585	0.10779303	0.12165767	-0.98670161	47.18132087
41.54208508	33.46420074	41.54208508	63.71078115	0.55323665	0.62439552	-0.55141585	0.29371964	0.33149870	-0.89656979	30.24658041
