ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0384	240.37100619	0.00000000	236.94574810	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.83815449	-0.54543291	0.00000000	3.42525809	11.73239295
W_TST_0385	240.37100619	0.00000000	244.68728306	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.90398767	-0.42755852	0.00000000	4.31627687	18.63024600
W_TST_0386	240.37100619	0.00000000	244.39030300	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.90175939	-0.43223837	0.00000000	4.01929681	16.15474686
W_TST_0387	240.37100619	0.00000000	241.76982928	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.88105449	-0.47301477	0.00000000	1.39882309	1.95670604
W_TST_0388	240.37100619	0.00000000	240.08882494	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.86679951	-0.49865681	0.00000000	0.28218124	0.07962625
W_TST_0389	240.37100619	0.00000000	240.72179869	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.87225540	-0.48905063	0.00000000	0.35079250	0.12305538
W_TST_0390	240.37100619	0.00000000	240.59789071	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.87119574	-0.49093583	0.00000000	0.22688452	0.05147659
W_TST_0391	240.37100619	0.00000000	245.47700588	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.90979477	-0.41505840	0.00000000	5.10599969	26.07123284
W_TST_0392	240.37100619	0.00000000	255.68408068	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.96894707	-0.24726824	0.00000000	15.31307449	234.49025025
W_TST_0393	240.37100619	0.00000000	239.39343555	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.86068370	-0.50914003	0.00000000	0.97757063	0.95564434
W_TST_0394	240.37100619	0.00000000	236.80967447	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.83685676	-0.54742193	0.00000000	3.56133172	12.68308359
W_TST_0395	240.37100619	0.00000000	245.25951484	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.90821269	-0.41850892	0.00000000	4.88850865	23.89751684
W_TST_0396	240.37100619	0.00000000	251.77746873	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.94984915	-0.31270847	0.00000000	11.40646254	130.10738768
W_TST_0397	240.37100619	0.00000000	229.87467948	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.76463667	-0.64446161	0.00000000	10.49632671	110.17287446
W_TST_0398	240.37100619	0.00000000	236.20323213	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.83101585	-0.55624874	0.00000000	4.16777406	17.37034063
W_TST_0399	240.37100619	0.00000000	236.68835081	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.83569572	-0.54919274	0.00000000	3.68265538	13.56195062
W_TST_0400	240.37100619	0.00000000	236.17867614	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.83077737	-0.55660485	0.00000000	4.19233005	17.57563122
W_TST_0401	240.37100619	0.00000000	234.86349118	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.81778316	-0.57552646	0.00000000	5.50751501	30.33272159
W_TST_0402	240.37100619	0.00000000	234.40906789	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.81319288	-0.58199428	0.00000000	5.96193830	35.54470824
W_TST_0403	240.37100619	0.00000000	235.39336074	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.82307056	-0.56793912	0.00000000	4.97764545	24.77695420
W_TST_0404	240.37100619	0.00000000	232.05463169	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.78859743	-0.61490983	0.00000000	8.31637449	69.16208473
W_TST_0405	240.37100619	0.00000000	242.95830965	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.89067595	-0.45463871	0.00000000	2.58730347	6.69413922
W_TST_0406	240.37100619	0.00000000	245.35569242	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.90891392	-0.41698379	0.00000000	4.98468624	24.84709687
W_TST_0407	240.37100619	0.00000000	244.02649211	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.89899664	-0.43795552	0.00000000	3.65548592	13.36257731
W_TST_0408	240.37100619	0.00000000	252.18210320	0.00000000	-0.86924487	-0.49438180	0.00000000	-0.95203386	-0.30599270	0.00000000	11.81109701	139.50201267
