ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0391	65.81551108	0.00000000	64.79663581	0.00000000	0.91223106	0.40967609	0.00000000	0.90480205	0.42583242	0.00000000	1.01887528	1.03810683
W_TST_0392	65.81551108	0.00000000	50.52054511	0.00000000	0.91223106	0.40967609	0.00000000	0.77185262	0.63580149	0.00000000	15.29496597	233.93598412
W_TST_0393	65.81551108	0.00000000	95.83575274	0.00000000	0.91223106	0.40967609	0.00000000	0.99481746	-0.10167709	0.00000000	30.02024166	901.21490915
W_TST_0394	65.81551108	0.00000000	78.14398263	0.00000000	0.91223106	0.40967609	0.00000000	0.97866699	0.20545298	0.00000000	12.32847155	151.99121069
W_TST_0395	65.81551108	0.00000000	65.38728552	0.00000000	0.91223106	0.40967609	0.00000000	0.90914371	0.41648255	0.00000000	0.42822556	0.18337713
W_TST_0396	65.81551108	0.00000000	57.18435694	0.00000000	0.91223106	0.40967609	0.00000000	0.84041867	0.54193768	0.00000000	8.63115415	74.49682191
W_TST_0397	65.81551108	0.00000000	87.55395792	0.00000000	0.91223106	0.40967609	0.00000000	0.99908886	0.04267852	0.00000000	21.73844683	472.56007070
W_TST_0398	65.81551108	0.00000000	48.29654939	0.00000000	0.91223106	0.40967609	0.00000000	0.74659812	0.66527532	0.00000000	17.51896169	306.91401875
W_TST_0399	65.81551108	0.00000000	316.05661139	0.00000000	0.91223106	0.40967609	0.00000000	-0.69394728	0.72002581	0.00000000	109.75889970	12047.01606326
W_TST_0400	65.81551108	0.00000000	257.89716823	0.00000000	0.91223106	0.40967609	0.00000000	-0.97777288	-0.20966689	0.00000000	167.91834286	28196.56987002
W_TST_0401	65.81551108	0.00000000	226.47846145	0.00000000	0.91223106	0.40967609	0.00000000	-0.72511555	-0.68862721	0.00000000	160.66295036	25812.58361906
W_TST_0402	65.81551108	0.00000000	77.96702753	0.00000000	0.91223106	0.40967609	0.00000000	0.97802779	0.20847456	0.00000000	12.15151645	147.65935200
W_TST_0403	65.81551108	0.00000000	49.66211614	0.00000000	0.91223106	0.40967609	0.00000000	0.76224051	0.64729391	0.00000000	16.15339495	260.93216827
W_TST_0404	65.81551108	0.00000000	109.99616640	0.00000000	0.91223106	0.40967609	0.00000000	0.93971550	-0.34195727	0.00000000	44.18065532	1951.93030432
W_TST_0405	65.81551108	0.00000000	55.75028105	0.00000000	0.91223106	0.40967609	0.00000000	0.82659251	0.56280087	0.00000000	10.06523003	101.30885558
W_TST_0406	65.81551108	0.00000000	49.31473607	0.00000000	0.91223106	0.40967609	0.00000000	0.75830203	0.65190340	0.00000000	16.50077501	272.27557594
W_TST_0407	65.81551108	0.00000000	54.28035300	0.00000000	0.91223106	0.40967609	0.00000000	0.81188338	0.58381964	0.00000000	11.53515809	133.05987212
W_TST_0408	65.81551108	0.00000000	46.81081753	0.00000000	0.91223106	0.40967609	0.00000000	0.72909786	0.68440946	0.00000000	19.00469355	361.17837711
W_TST_0409	65.81551108	0.00000000	189.17985505	0.00000000	0.91223106	0.40967609	0.00000000	-0.15953410	-0.98719242	0.00000000	123.36434397	15218.76136218
W_TST_0410	65.81551108	0.00000000	228.54270980	0.00000000	0.91223106	0.40967609	0.00000000	-0.74944945	-0.66206157	0.00000000	162.72719872	26480.14120285
W_TST_0411	65.81551108	0.00000000	245.90681230	0.00000000	0.91223106	0.40967609	0.00000000	-0.91288272	-0.40822192	0.00000000	179.90869880	32367.13990331
W_TST_0412	65.81551108	0.00000000	241.35923739	0.00000000	0.91223106	0.40967609	0.00000000	-0.87764219	-0.47931637	0.00000000	175.54372631	30815.59984698
W_TST_0413	65.81551108	0.00000000	225.73908715	0.00000000	0.91223106	0.40967609	0.00000000	-0.71616903	-0.69792688	0.00000000	159.92357607	25575.55018171
W_TST_0414	65.81551108	0.00000000	255.44298041	0.00000000	0.91223106	0.40967609	0.00000000	-0.96789799	-0.25134336	0.00000000	170.37253069	29026.79921256
W_TST_0415	65.81551108	0.00000000	236.76048366	0.00000000	0.91223106	0.40967609	0.00000000	-0.83638647	-0.54814020	0.00000000	170.94497258	29222.18364918
W_TST_0416	65.81551108	0.00000000	217.62853596	0.00000000	0.91223106	0.40967609	0.00000000	-0.61053969	-0.79198566	0.00000000	151.81302488	23047.19452226
W_TST_0417	65.81551108	0.00000000	226.28336946	0.00000000	0.91223106	0.40967609	0.00000000	-0.72276658	-0.69109223	0.00000000	160.46785838	25749.93357319
