D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
282.21910518	0.00000000	231.63518332	0.00000000	-0.97734537	0.21165070	0.00000000	-0.78407473	-0.62066642	0.00000000	50.58392185
282.21910518	0.00000000	239.98384845	0.00000000	-0.97734537	0.21165070	0.00000000	-0.86588442	-0.50024411	0.00000000	42.23525673
282.21910518	0.00000000	44.17492563	0.00000000	-0.97734537	0.21165070	0.00000000	0.69685129	0.71721564	0.00000000	121.95582046
282.21910518	0.00000000	230.54058237	0.00000000	-0.97734537	0.21165070	0.00000000	-0.77207492	-0.63553152	0.00000000	51.67852281
282.21910518	0.00000000	315.73577738	0.00000000	-0.97734537	0.21165070	0.00000000	-0.69796825	0.71612871	0.00000000	33.51667220
282.21910518	0.00000000	224.84512184	0.00000000	-0.97734537	0.21165070	0.00000000	-0.70519280	-0.70901560	0.00000000	57.37398334
282.21910518	0.00000000	200.96599438	0.00000000	-0.97734537	0.21165070	0.00000000	-0.35781380	-0.93379296	0.00000000	81.25311080
282.21910518	0.00000000	23.10770537	0.00000000	-0.97734537	0.21165070	0.00000000	0.39246081	0.91976873	0.00000000	100.88860020
282.21910518	0.00000000	0.19015669	0.00000000	-0.97734537	0.21165070	0.00000000	0.00331885	0.99999449	0.00000000	77.97105152
282.21910518	0.00000000	49.90649348	0.00000000	-0.97734537	0.21165070	0.00000000	0.76499440	0.64403694	0.00000000	127.68738831
282.21910518	0.00000000	242.99748524	0.00000000	-0.97734537	0.21165070	0.00000000	-0.89098660	-0.45402961	0.00000000	39.22161994
282.21910518	0.00000000	295.83723967	0.00000000	-0.97734537	0.21165070	0.00000000	-0.90003570	0.43581617	0.00000000	13.61813449
282.21910518	0.00000000	231.84628924	0.00000000	-0.97734537	0.21165070	0.00000000	-0.78635625	-0.61777330	0.00000000	50.37281594
282.21910518	0.00000000	28.20355749	0.00000000	-0.97734537	0.21165070	0.00000000	0.47260548	0.88127411	0.00000000	105.98445232
282.21910518	0.00000000	237.96960427	0.00000000	-0.97734537	0.21165070	0.00000000	-0.84776685	-0.53036908	0.00000000	44.24950091
282.21910518	0.00000000	242.04229649	0.00000000	-0.97734537	0.21165070	0.00000000	-0.88329392	-0.46881963	0.00000000	40.17680869
282.21910518	0.00000000	41.94579235	0.00000000	-0.97734537	0.21165070	0.00000000	0.66842722	0.74377756	0.00000000	119.72668719
282.21910518	0.00000000	49.92349701	0.00000000	-0.97734537	0.21165070	0.00000000	0.76518549	0.64380988	0.00000000	127.70439184
282.21910518	0.00000000	237.14929410	0.00000000	-0.97734537	0.21165070	0.00000000	-0.84008687	-0.54245189	0.00000000	45.06981108
