DEPTH d	FREQ d	DERIV_DEPTH d	DERIV d
1481.30500000	0.02787769	1481.73500000	0.00726792
1482.16500000	0.01959719	1482.62250000	0.00374597
1483.08000000	0.02413800	1483.34500000	0.08307952
1483.61000000	0.08247151	1484.36500000	0.03766758
1485.12000000	0.00711984	1488.30750000	0.00060796
1491.49500000	0.00198527	1494.74500000	0.00052805
1497.99500000	0.00653240	1499.98250000	0.00047652
1501.97000000	0.00402300	1509.55750000	0.00016140
1517.14500000	0.00077834	1525.25750000	0.00009496
1533.37000000	0.00281954	1535.39000000	0.03513191
1537.41000000	0.19085138	1537.75250000	0.13995014
1538.09500000	0.06384891	1538.48000000	0.04681632
1538.86500000	0.01609200	1541.16250000	0.00223500
1543.46000000	0.00248658	1547.39750000	0.00199427
1551.33500000	0.02329226	1553.81000000	0.00212141
1556.28500000	0.00938065	1556.95750000	0.01388755
1557.63000000	0.03412614	1558.86250000	0.00905679
1560.09500000	0.00455015	1561.65000000	0.00146463
1563.20500000	0.01058458	1564.72250000	0.00146040
1566.24000000	0.00471266	1567.69250000	0.00196991
1569.14500000	0.01229389	1570.99250000	0.00181190
1572.84000000	0.00342442	1574.94000000	0.00074229
1577.04000000	0.00755464	1578.32750000	0.02367777
1579.61500000	0.08832764	1582.31500000	0.00970223
1585.01500000	0.01891902	1587.32750000	0.00020859
1589.64000000	0.02019710	1590.39500000	0.00524614
1591.15000000	0.00970253	1592.54000000	0.00110767
1593.93000000	0.00562306	1596.90250000	0.00041370
1599.87500000	0.00236477	1602.03500000	0.01239593
1604.19500000	0.07330801	1606.42000000	0.01204588
1608.64500000	0.00229353	1610.98250000	0.00406835
1613.32000000	0.02749050	1613.64750000	0.00698047
1613.97500000	0.03354773	1614.23500000	0.01515050
1614.49500000	0.04398480	1614.86500000	0.02526466
1615.23500000	0.01921666	1615.58250000	0.03884340
1615.93000000	0.05498101	1616.12250000	0.01314589
1616.31500000	0.04827600	1616.68000000	0.03042642
1617.04500000	0.01885063	1617.48500000	0.00774311
1617.92500000	0.02787769	1618.35000000	0.00700185
1618.77500000	0.01999309	1619.25250000	0.00120237
1619.73000000	0.02151431	1620.19750000	0.00054849
1620.66500000	0.02083491	1621.13000000	0.00074333
1621.59500000	0.02175073	1621.96250000	0.01396105
1622.33000000	0.03534493	1622.72750000	0.01531343
1623.12500000	0.01921666	1623.95000000	0.00480221
1624.77500000	0.00871945	1625.56750000	0.00632106
1626.36000000	0.02199240	1626.77500000	0.00368435
1627.19000000	0.02604363	1627.58250000	0.00154585
1627.97500000	0.02443600	1628.30750000	0.01546874
1628.64000000	0.03806377	1628.99000000	0.01679134
1629.34000000	0.02249223	1629.84750000	0.00392721
1630.35500000	0.01721145	1630.82500000	0.00795184
1631.29500000	0.02711392	1631.56250000	0.04388095
1631.83000000	0.05821518	1632.10000000	0.04398682
1632.37000000	0.02674752	1632.74500000	0.00070842
1633.12000000	0.02604363	1633.53000000	0.00326917
1633.94000000	0.02249223	1634.35250000	0.00293990
1634.76500000	0.02570541	1635.15000000	0.00000000
1635.53500000	0.02570541	1636.26750000	0.00852314
1637.00000000	0.00916350	1637.85750000	0.00282641
1638.71500000	0.01558517	1639.22250000	0.00777775
1639.73000000	0.02604363	1640.03250000	0.02238449
1640.33500000	0.04398480	1640.75000000	0.02512491
1641.16500000	0.01635799	1641.67250000	0.00578584
1642.18000000	0.02413800	1642.64750000	0.00426855
1643.11500000	0.01885063	1643.57500000	0.00509021
1644.03500000	0.02505464	1644.42000000	0.00130993
1644.80500000	0.02639088	1645.61750000	0.00858125
1646.43000000	0.00791726	1647.16500000	0.01903374
1647.90000000	0.04498446	1648.11000000	0.00808472
1648.32000000	0.04948290	1648.64250000	0.03188257
1648.96500000	0.02223951	1649.39750000	0.00115518
1649.83000000	0.02356329	1650.13500000	0.03529653
1650.44000000	0.05208727	1650.93250000	0.03037633
1651.42500000	0.01244853	1652.03250000	0.00690519
1652.64000000	0.02356329	1652.95000000	0.03155649
1653.26000000	0.04948290	1653.89000000	0.02405077
1654.52000000	0.00933640	1655.16250000	0.02035316
1655.80500000	0.04398480	1656.08000000	0.01857413
1656.35500000	0.03045102	1656.67750000	0.00055682
1657.00000000	0.03092682	1657.42250000	0.01078760
1657.84500000	0.01885063	1658.77250000	0.00464278
1659.70000000	0.00744104	1660.90000000	0.00056867
1662.10000000	0.00924914	1663.49750000	0.00094847
1664.89500000	0.00573715	1666.13250000	0.03214171
1667.37000000	0.11112545	1668.10500000	0.05000404
1668.84000000	0.01374525	1669.30250000	0.02817838
1669.76500000	0.04827600	1670.13250000	0.03040208
1670.50000000	0.01867279	1670.98000000	0.00341445
1671.46000000	0.02301530	1672.74250000	0.00881096
1674.02500000	0.05295580	1675.36750000	0.00982888
1676.71000000	0.01799378	1677.20250000	0.00364541
1677.69500000	0.02275076	1678.26750000	0.00580920
1678.84000000	0.01393885	1679.47500000	0.00221911
1680.11000000	0.01767247	1680.66250000	0.00033226
1681.21500000	0.01815886	1682.48250000	0.00392624
1683.75000000	0.00497316	1685.07250000	0.00289267
1686.39500000	0.01510928	1686.94750000	0.00470191
1687.50000000	0.02199240	1688.26000000	0.00632832
1689.02000000	0.00924914	1689.94750000	0.00136642
1690.87500000	0.01260711	1691.45250000	0.00924127
1692.03000000	0.02674752	1692.47000000	0.00629811
1692.91000000	0.01940506	1693.57250000	0.00413707
1694.23500000	0.01214304	1694.86500000	0.00604854
1695.49500000	0.02223951	1696.23000000	0.00646195
1696.96500000	0.00965520	1697.84500000	0.00163385
1698.72500000	0.01346474	1699.22500000	0.01802609
1699.72500000	0.03734559	1700.55500000	0.01375584
1701.38500000	0.00709432	1702.43750000	0.00245439
1703.49000000	0.01393885	1704.05500000	0.00642908
1704.62000000	0.02356329	1706.36750000	0.00439400
1708.11500000	0.00321840	1710.38000000	0.00868279
1712.64500000	0.05532655	1713.53250000	0.01037620
1714.42000000	0.03092682	1714.76250000	0.00420161
1715.10500000	0.02711392	1715.45000000	0.00365066
1715.79500000	0.03045102	1716.33000000	0.01211052
1716.86500000	0.01328400	1717.35750000	0.29974789
1717.85000000	0.40443154	1718.11000000	0.53576792
1718.37000000	0.03534493	1718.75250000	0.01474109
1719.13500000	0.02040532	1719.51500000	0.01547634
1719.89500000	0.03598757	1720.71750000	0.01319872
1721.54000000	0.00722378	1722.30250000	0.02802794
1723.06500000	0.06384891	1723.32000000	0.37598205
1723.57500000	0.31787921	1723.99750000	0.26591803
1724.42000000	0.02019710	1725.03750000	0.05758832
1725.65500000	0.11441852	1726.16000000	0.16233013
1726.66500000	0.33162298	1727.04750000	0.30768617
1727.43000000	0.01979316	1727.94500000	0.00082106
1728.46000000	0.01867279	1728.81000000	0.04263994
1729.16000000	0.05821518	1729.52500000	0.04192198
1729.89000000	0.01767247	1730.33000000	0.01136914
1730.77000000	0.03092682	1731.92750000	0.00846658
1733.08500000	0.00496069	1734.43000000	0.00260376
1735.77500000	0.01423968	1736.38000000	0.00310479
1736.98500000	0.01921666	1737.44750000	0.14422404
1737.91000000	0.19595373	1738.54000000	0.11041593
1739.17000000	0.01164304	1739.85000000	0.00430812
1740.53000000	0.01940506	1741.13750000	0.00333454
1741.74500000	0.01403770	1742.23000000	0.01813773
1742.71500000	0.03734559	1743.04750000	0.01430682
1743.38000000	0.02474145	1744.34000000	0.00716721
1745.30000000	0.00651091	1746.19250000	0.01303926
1747.08500000	0.03734559	1747.42250000	0.17509027
1747.76000000	0.19391756	1748.07000000	0.17871437
1748.38000000	0.04712658	1748.73500000	0.02905944
1749.09000000	0.01979316	1749.59750000	0.00042873
1750.10500000	0.01921666	1750.57750000	0.00303423
1751.05000000	0.02301530	1751.49250000	0.00107858
1751.93500000	0.02175073	1752.29000000	0.01813665
1752.64500000	0.03881012	1752.99000000	0.01756835
1753.33500000	0.02275076	1753.64750000	0.66463229
1753.96000000	0.57306367	1754.59500000	0.33515852
1755.23000000	0.00916350	1755.94000000	0.01060175
1756.65000000	0.02910759	1757.07000000	0.00837006
1757.49000000	0.01979316	1757.90500000	0.00927308
1758.32000000	0.02998964	1758.79750000	0.01118824
1759.27500000	0.01583453	1759.87250000	0.00096511
1760.47000000	0.01736242	1760.97000000	0.00426699
1761.47000000	0.02301530	1761.99500000	0.00507039
1762.52000000	0.01596223	1762.98750000	0.01247737
1763.45500000	0.03141772	1763.77500000	0.00114015
1764.09500000	0.03045102	1764.37750000	0.01440830
1764.66000000	0.04123575	1765.02750000	0.02181591
1765.39500000	0.01999309	1765.81750000	0.00739903
1766.24000000	0.02827595	1766.50000000	0.04345994
1766.76000000	0.05821518	1766.95250000	0.02388919
1767.14500000	0.04603061	1767.51500000	0.02772485
1767.88500000	0.01885063	1768.38000000	0.00185456
1768.87500000	0.02128297	1769.34500000	0.00035980
1769.81500000	0.02083491	1770.32750000	0.00209227
1770.84000000	0.01799378	1771.34500000	0.00263110
1771.85000000	0.02151431	1772.24500000	0.00809807
1772.64000000	0.02998964	1772.87250000	0.07031871
1773.10500000	0.07330801	1773.30250000	0.06735080
1773.50000000	0.03806377	1773.80000000	0.01126739
1774.10000000	0.02910759	1774.44500000	0.00090979
1774.79000000	0.02827595	1775.08250000	0.01785431
1775.37500000	0.04211311	1775.65250000	0.01521406
1775.93000000	0.03092682	1776.22500000	0.00732725
1776.52000000	0.03665400	1776.92750000	0.01712978
1777.33500000	0.01815886	1777.78000000	0.00892815
1778.22500000	0.02868574	1778.51000000	0.02026011
1778.79500000	0.04398480	1779.07000000	0.01857413
1779.34500000	0.03045102	1779.77500000	0.15411994
1780.20500000	0.20604334	1780.79750000	0.12154927
1781.39000000	0.01522551	1781.83500000	0.33297495
1782.28000000	0.40782506	1783.29000000	0.15031864
1784.30000000	0.00555988	1785.32000000	0.01202699
1786.34000000	0.03806377	1786.74000000	0.01862250
1787.14000000	0.01832700	1787.47750000	0.06148379
1787.81500000	0.07330801	1788.21500000	0.05512739
1788.61500000	0.01488208	1789.29000000	0.00024295
1789.96500000	0.01444756	1790.42000000	0.02450080
1790.87500000	0.04398480	1791.30250000	0.02496335
1791.73000000	0.01570886	1792.54000000	0.00266164
1793.35000000	0.00999655	1794.23000000	0.00122496
1795.11000000	0.01285270	1795.76500000	0.00315434
1796.42000000	0.01832700	1796.92500000	0.00203996
1797.43000000	0.02105656	1798.24500000	0.00580019
1799.06000000	0.00853154	1799.91250000	0.00426219
1800.76500000	0.01815886	1801.19250000	0.01215292
1801.62000000	0.03192445	1801.95750000	0.00537949
1802.29500000	0.02711392	1802.76250000	0.00787248
1803.23000000	0.01736242	1803.94000000	0.00304027
1804.65000000	0.01164304	1805.92500000	0.00172325
1807.20000000	0.00582152	1808.99750000	0.00012578
1810.79500000	0.00522247	1811.89500000	0.00934119
1812.99500000	0.03244781	1813.26750000	0.01217146
1813.54000000	0.04123575	1814.36750000	0.01561741
1815.19500000	0.00699405	1816.13750000	0.00563123
1817.08000000	0.02105656	1817.73500000	0.00534429
1818.39000000	0.01178164	NAN	NAN
1370.37000000	0.23212384	1373.79500000	0.00903802
1377.22000000	0.00777343	1380.71000000	0.01653689
1384.20000000	0.42605818	1384.45750000	0.06996188
1384.71500000	0.29549173	1384.92000000	0.34735496
1385.12500000	0.81157554	1385.28500000	0.32437998
1385.44500000	0.43542048	1385.63500000	0.04266158
1385.82500000	0.49416717	1386.35500000	0.09680629
1386.88500000	0.12231329	1387.47500000	0.04747565
1388.06500000	0.32532254	1389.64750000	0.02574646
1391.23000000	0.03002894	1392.74750000	0.04256093
1394.26500000	0.49812249	1394.49500000	0.13252985
1394.72500000	0.27720282	1396.80000000	0.01707707
1398.87500000	0.02038555	1400.92250000	0.02208585
1402.97000000	0.34812662	1403.60000000	0.06174727
1404.23000000	0.06619022	1407.57250000	0.00230738
1410.91500000	0.01029385	1414.55750000	0.00051638
1418.20000000	0.02392580	1421.16250000	0.00006371
1424.12500000	0.02255788	1426.60000000	0.00799132
1429.07500000	0.16590424	1429.66750000	0.00967749
1430.26000000	0.12434725	1434.37250000	0.00373201
1438.48500000	0.01311237	1442.40500000	0.01048093
1446.32500000	0.31088094	1446.45750000	0.25827277
1446.59000000	0.55890133	1446.73250000	0.25537062
1446.87500000	0.29515971	1447.06500000	0.05060856
1447.25500000	0.36484971	1447.84500000	0.06945871
1448.43500000	0.06783936	1449.64250000	0.00368432
1450.85000000	0.03559618	1452.36750000	0.00108824
1453.88500000	0.04756487	1456.23250000	0.00121899
1458.58000000	0.02682534	1460.24250000	0.03438404
1461.90500000	0.44112195	1464.10750000	0.02640053
1466.31000000	0.01969578	1472.17750000	0.00020789
1478.04500000	0.01085535	1481.89500000	0.02695959
1485.74500000	0.76311357	1486.16000000	0.20277403
1486.57500000	0.15322106	1487.03000000	0.06484180
1487.48500000	0.36704650	1487.75000000	0.04159223
1488.01500000	0.28716413	1488.63500000	0.04027713
1489.25500000	0.10617892	1489.78750000	0.10173619
1490.32000000	0.49881294	1496.87000000	0.01037291
1503.42000000	0.00639386	1509.92750000	0.02106722
1516.43500000	1.00000000	1516.51750000	1.00000000
1516.60000000	0.40207485	1537.64750000	0.00263050
1558.69500000	0.00080916	1595.00750000	0.00000996
1631.32000000	0.00342960	1646.86500000	0.00151493
1662.41000000	0.17410705	1663.31500000	0.01462843
1664.22000000	0.07815836	1665.01250000	0.05305427
1665.80500000	0.38288644	1670.57500000	0.01077387
1675.34500000	0.01042357	1695.32500000	0.00005190
1715.30500000	0.00290855	1731.04500000	0.00079776
1746.78500000	0.09391454	NAN	NAN
1365.47000000	0.07096639	1366.06000000	0.18638570
1366.65000000	0.61053002	1369.61500000	0.04187045
1372.58000000	0.00139947	1381.16500000	0.00004309
1389.75000000	0.00321435	1395.51500000	0.00552193
1401.28000000	0.15940965	1401.41250000	1.00000000
1401.54500000	0.80953027	1407.34250000	0.02827607
1413.14000000	0.00519366	1419.06500000	0.00426948
1424.99000000	0.12931367	1427.80250000	0.00858286
1430.61500000	0.01087256	1433.35500000	0.01836485
1436.09500000	0.25776962	1436.30250000	0.06002487
1436.51000000	0.19665750	1436.82000000	0.11553779
1437.13000000	0.02092025	1437.45750000	0.00614104
1437.78500000	0.03078829	1438.09250000	0.00495579
1438.40000000	0.02331114	1439.13750000	0.00443785
1439.87500000	0.00725235	1440.55000000	0.08004641
1441.22500000	0.27236087	1442.01750000	0.05781402
1442.81000000	0.04755351	1446.73500000	0.00207480
1450.66000000	0.00759644	1455.45000000	0.00036421
1460.24000000	0.01615630	1461.87500000	0.04894798
1463.51000000	0.40882887	1471.01000000	0.01109474
1478.51000000	0.00055053	1486.83750000	0.00062056
1495.16500000	0.02590623	1496.83750000	0.00249846
1498.51000000	0.00540324	1499.34250000	0.01156378
1500.17500000	0.05263805	1500.32250000	0.63289798
1500.47000000	0.51067845	1500.62750000	0.16856549
1500.78500000	0.38041359	1501.05750000	0.26802667
1501.33000000	0.02205107	1502.06000000	0.00406663
1502.79000000	0.00748523	1503.52750000	0.04949565
1504.26500000	0.18658997	1504.69000000	0.08106486
1505.11500000	0.01754602	1505.44500000	0.01500430
1505.77500000	0.04184050	1506.07000000	0.01463625
1506.36500000	0.02065544	1506.68250000	0.00856314
1507.00000000	0.03399541	1509.61250000	0.00205061
1512.22500000	0.00770989	1517.26000000	0.00005932
1522.29500000	0.00917532	1525.26000000	0.00412535
1528.22500000	0.06919083	1528.96250000	0.00245458
1529.70000000	0.07807297	1530.33250000	0.00511328
1530.96500000	0.09394155	1533.65500000	0.00640807
1536.34500000	0.00936357	1538.88500000	0.01524266
1541.42500000	0.19932805	1541.76250000	0.02519014
1542.10000000	0.24104211	1542.36000000	0.05804805
1542.62000000	0.31509450	1544.14000000	0.04029639
1545.66000000	0.01456454	1547.22750000	0.01999399
1548.79500000	0.16833931	1549.89250000	0.03047188
1550.99000000	0.00424943	1552.19500000	0.01580602
1553.40000000	0.09770122	1553.86750000	0.02546312
1554.33500000	0.15610908	1554.74500000	0.01789279
1555.15500000	0.19210391	1555.40750000	0.10440084
1555.66000000	0.06276075	1555.79750000	0.00962345
1555.93500000	0.05626826	1556.21500000	0.05042021
1556.49500000	0.12553755	1557.88500000	0.01460485
1559.27500000	0.02593050	1560.49250000	0.16305830
1561.71000000	1.00000000	1561.92000000	0.94789205
1562.13000000	0.02331114	1562.53500000	0.00280521
1562.94000000	0.01773673	1564.12000000	0.00412462
1565.30000000	0.04161729	1566.66750000	0.00273256
1568.03500000	0.05995208	1568.97500000	0.01130584
1569.91500000	0.00780756	1570.69000000	0.00219552
1571.46500000	0.01615623	1572.09500000	0.01796180
1572.72500000	0.07167866	1573.28500000	0.05064758
1573.84500000	0.21084199	1577.80500000	0.01037660
1581.76500000	0.00922452	1585.81000000	0.00399212
1589.85500000	0.08845647	1590.17000000	0.37743830
1590.48500000	0.67181369	1590.62000000	0.41791210
1590.75500000	0.39499414	1590.96500000	0.35102833
1591.17500000	0.03330162	1591.68500000	0.00910105
1592.19500000	0.01052761	1592.80000000	0.00277195
1593.40500000	0.01875609	1593.84000000	0.00000000
1594.27500000	0.01875609	1594.96750000	0.00299246
1595.66000000	0.00858831	1596.91500000	0.00705111
1598.17000000	0.05200728	1599.34250000	0.00723346
1600.51500000	0.01039350	1601.08000000	0.00478155
1601.64500000	0.02364898	1601.96750000	0.00224179
1602.29000000	0.02719632	1603.13500000	0.00514384
1603.98000000	0.00586971	1605.69000000	0.00022056
1607.40000000	0.00401916	1610.03500000	0.00065774
1612.67000000	0.01252297	1616.55000000	0.00056299
1620.43000000	0.00180507	1625.68750000	0.00001722
1630.94500000	0.00136095	1634.32750000	0.00055644
1637.71000000	0.01059597	1640.00500000	0.00075131
1642.30000000	0.00213584	1644.38750000	0.00203535
1646.47500000	0.02298281	1649.44250000	0.00147804
1652.41000000	0.00146217	1655.47000000	0.00090894
1658.53000000	0.01510907	1659.04750000	0.00054095
1659.56500000	0.01648262	1660.63000000	0.00219931
1661.69500000	0.00499015	1662.60250000	0.06008919
1663.51000000	0.27255006	1664.24500000	0.07382169
1664.98000000	0.00632473	1665.66500000	0.28433252
1666.35000000	0.96196660	1668.59500000	0.08618679
1670.84000000	0.01259748	1673.98250000	0.00053480
1677.12500000	0.00435141	1679.92250000	0.00015723
1682.72000000	0.00219325	1685.22000000	0.00034084
1687.72000000	0.00637414	1688.88750000	0.00023731
1690.05500000	0.00773355	1691.50750000	0.00046632
1692.96000000	0.00441021	1694.47250000	0.00034139
1695.98500000	0.00694374	1696.85500000	0.00175621
1697.72500000	0.01444053	1701.76500000	0.00067372
1705.80500000	0.00108568	1710.43500000	0.00015802
1715.06500000	0.00467559	1715.97250000	0.02512628
1716.88000000	0.11655568	1719.05750000	0.01002090
1721.23500000	0.00949186	1724.94000000	0.00037852
1728.64500000	0.00261085	1731.53000000	0.00003347
1734.41500000	0.00308465	1736.92500000	0.00002847
1739.43500000	0.00343533	1742.65250000	0.00009031
1745.87000000	0.00200958	1747.97250000	0.04857919
1750.07500000	0.50315563	1750.21250000	0.12790226
1750.35000000	0.41686593	1751.55750000	0.06399761
1752.76500000	0.03770030	1755.78000000	0.00099778
1758.79500000	0.02293984	1764.36500000	0.00079901
1769.93500000	0.00110330	1775.07750000	0.00006816
1780.22000000	0.00282315	1781.78750000	0.04233792
1783.35500000	0.32844616	1783.82750000	0.13664458
1784.30000000	0.01165557	1785.86250000	0.00268465
1787.42500000	0.03223744	1789.55750000	0.00265723
1791.69000000	0.00443418	1793.07000000	0.00065487
1794.45000000	0.00886837	1795.81000000	0.00064974
1797.17000000	0.00453272	1798.28750000	0.00259404
1799.40500000	0.01875609	1800.71500000	0.00233711
1802.02500000	0.00373405	1803.89250000	0.00016695
1805.76000000	0.00526380	1808.26500000	0.00023641
1810.77000000	0.00235806	1812.94500000	0.00063806
1815.12000000	0.00916730	NAN	NAN
1369.50000000	0.19582097	1371.86250000	0.02426356
1374.22500000	0.00820807	1382.29250000	0.00000298
1390.36000000	0.00812945	1397.67750000	0.00067123
1404.99500000	0.02420521	1406.73500000	0.03771733
1408.47500000	0.23900136	1409.08750000	0.06819584
1409.70000000	0.10229137	1416.31500000	0.00456419
1422.93000000	0.00347484	1430.96250000	0.00059668
1438.99500000	0.01916130	1440.93250000	0.03203570
1442.87000000	0.22230913	1443.14500000	0.05048807
1443.42000000	0.26775117	1443.93500000	0.10337802
1444.45000000	0.09350159	1444.92750000	0.16351878
1445.40500000	0.34905243	1459.76750000	0.00738206
1474.13000000	0.00204100	1488.57000000	0.00845806
1503.01000000	0.40177813	1504.41250000	0.07537770
1505.81500000	0.05577338	1508.86500000	0.00384994
1511.91500000	0.01734165	1514.25000000	0.01018482
1516.58500000	0.09517694	1517.14250000	0.49588676
1517.70000000	1.00000000	1517.93750000	1.00000000
1518.17500000	0.22267990	1518.57250000	0.01188281
1518.97000000	0.23813931	1519.45250000	0.04525964
1519.93500000	0.16666586	1520.97750000	0.03408348
1522.02000000	0.05037214	1523.03750000	0.04362126
1524.05500000	0.19563977	1525.28750000	0.03863915
1526.52000000	0.03977400	1528.12000000	0.01389413
1529.72000000	0.11253314	1530.57000000	0.07057629
1531.42000000	0.30887551	1536.97000000	0.01652028
1542.52000000	0.00878891	1548.30000000	0.00689430
1554.08000000	0.13921204	1554.92500000	0.00529872
1555.77000000	0.12455777	1560.10000000	0.00790188
1564.43000000	0.01257415	1572.79750000	0.00005055
1581.16500000	0.01118968	1590.70500000	0.00009225
1600.24500000	0.00830942	1612.15750000	0.00006340
1624.07000000	0.01078139	1656.30500000	0.00008831
1688.54000000	0.00146433	1724.82000000	0.00004411
1761.10000000	0.00670203	1772.42250000	0.00192082
1783.74500000	0.07788331	NAN	NAN
1367.92500000	0.00826798	1369.22500000	0.00097693
1370.52500000	0.01490683	1371.04250000	0.00941740
1371.56000000	0.04038275	1373.15250000	0.00354162
1374.74500000	0.01089990	1377.58750000	0.00054704
1380.43000000	0.00277141	1382.64500000	0.00023051
1384.86000000	0.00544049	1385.80750000	0.01653471
1386.75500000	0.08733678	1387.32500000	0.02710090
1387.89500000	0.00658595	1389.00500000	0.00016374
1390.11500000	0.00563587	1391.05000000	0.00340873
1391.98500000	0.02229656	1392.30250000	0.07445286
1392.62000000	0.14586669	1393.41750000	0.02945577
1394.21500000	0.02306919	1395.00250000	0.02739193
1395.79000000	0.13583087	1395.93750000	0.11527828
1396.08500000	0.04694598	1396.22750000	0.03462877
1396.37000000	0.07274126	1396.53500000	0.04282693
1396.70000000	0.03580191	1398.13250000	0.00419595
1399.56500000	0.00438137	1401.13250000	0.00253787
1402.70000000	0.02517671	1403.06750000	0.00508002
1403.43500000	0.03493584	1403.70750000	0.00281240
1403.98000000	0.03894203	1404.33750000	0.00607546
1404.69500000	0.02758817	1405.15000000	0.00372238
1405.60500000	0.03644179	1407.32250000	0.00384030
1409.04000000	0.00196313	1410.75750000	0.00126556
1412.47500000	0.01332547	1412.87250000	0.00477644
1413.27000000	0.02325046	1413.60000000	0.00016457
1413.93000000	0.02296657	1414.13750000	0.06516075
1414.34500000	0.09364593	1414.45000000	0.08870147
1414.55500000	0.04495943	1414.75250000	0.03002035
1414.95000000	0.07595298	1418.85000000	0.00362639
1422.75000000	0.00202189	1426.60500000	0.00246155
1430.46000000	0.05162638	1430.65000000	0.02095345
1430.84000000	0.03081516	1431.10000000	0.01056868
1431.36000000	0.01645092	1431.59750000	0.01018680
1431.83500000	0.02909799	1432.30750000	0.00715473
1432.78000000	0.01142607	1433.52000000	0.00374868
1434.26000000	0.02592708	1436.90000000	0.00175036
1439.54000000	0.00177132	1442.21500000	0.00052162
1444.89000000	0.00906531	1445.46250000	0.00763163
1446.03500000	0.03190451	1446.26750000	0.02232929
1446.50000000	0.05904305	1446.76250000	0.03225520
1447.02500000	0.01478243	1447.27250000	0.04523257
1447.52000000	0.07330385	1447.69000000	0.05117770
1447.86000000	0.02782410	1448.03750000	0.13965704
1448.21500000	0.15740757	1448.63250000	0.05980444
1449.05000000	0.02688720	1449.45500000	0.09660640
1449.86000000	0.23141359	1450.01750000	0.24275714
1450.17500000	0.03154664	1450.45000000	0.07150923
1450.72500000	0.13434429	1451.08000000	0.05910319
1451.43500000	0.02466422	1452.67750000	0.00251011
1453.92000000	0.00836082	1455.11250000	0.00710315
1456.30500000	0.05263985	1457.87000000	0.00607413
1459.43500000	0.00294780	1460.98750000	0.00691440
1462.54000000	0.05906221	1462.72000000	1.00000000
1462.90000000	1.00000000	1463.53000000	0.30164253
1464.16000000	0.00660601	1464.90250000	0.00422989
1465.64500000	0.02302376	1466.45750000	0.00451913
1467.27000000	0.00382970	1468.26750000	0.00557487
1469.26500000	0.03289909	1470.24000000	0.00483539
1471.21500000	0.00825431	1472.43750000	0.00062439
1473.66000000	0.01224447	1474.32250000	0.03876671
1474.98500000	0.14650031	1475.15250000	0.08606929
1475.32000000	0.07113848	1476.08750000	0.01526470
