ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0254	244.50801441	0.00000000	240.78928368	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.87283082	-0.48802292	0.00000000	3.71873073
W_TST_0253	244.50801441	0.00000000	241.02815881	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.87485787	-0.48437972	0.00000000	3.47985560
W_TST_0252	244.50801441	0.00000000	241.45887907	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.87847443	-0.47778936	0.00000000	3.04913534
W_TST_0251	244.50801441	0.00000000	242.58833903	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.88772171	-0.46038047	0.00000000	1.91967538
W_TST_0250	244.50801441	0.00000000	241.56128862	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.87932702	-0.47621843	0.00000000	2.94672579
W_TST_0249	244.50801441	0.00000000	230.53755392	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.77204133	-0.63557233	0.00000000	13.97046049
W_TST_0248	244.50801441	0.00000000	230.14649067	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.76768538	-0.64082693	0.00000000	14.36152373
W_TST_0247	244.50801441	0.00000000	250.29269485	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.94142756	-0.33721529	0.00000000	5.78468044
W_TST_0246	244.50801441	0.00000000	251.12610395	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.94623284	-0.32348635	0.00000000	6.61808954
W_TST_0245	244.50801441	0.00000000	247.92416884	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.92668725	-0.37583340	0.00000000	3.41615443
W_TST_0244	244.50801441	0.00000000	249.02877555	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.93376029	-0.35789903	0.00000000	4.52076114
W_TST_0243	244.50801441	0.00000000	249.68299566	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.93778593	-0.34721398	0.00000000	5.17498125
W_TST_0242	244.50801441	0.00000000	250.80143736	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.94438462	-0.32884296	0.00000000	6.29342295
W_TST_0241	244.50801441	0.00000000	251.68678330	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.94935302	-0.31421146	0.00000000	7.17876889
W_TST_0240	244.50801441	0.00000000	256.28255906	0.00000000	-0.90264549	-0.43038484	0.00000000	-0.97147698	-0.23713388	0.00000000	11.77454466
