ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0328	48.49844014	0.00000000	73.11000000	0.00000000	0.74893768	0.66264044	0.00000000	0.95686431	0.29053519	0.00000000	24.61155986	605.72887889
W_TST_0329	48.49844014	0.00000000	50.46000000	0.00000000	0.74893768	0.66264044	0.00000000	0.77118033	0.63661676	0.00000000	1.96155986	3.84771710
W_TST_0330	48.49844014	0.00000000	46.40000000	0.00000000	0.74893768	0.66264044	0.00000000	0.72417186	0.68961954	0.00000000	2.09844014	4.40345101
W_TST_0331	48.49844014	0.00000000	38.85000000	0.00000000	0.74893768	0.66264044	0.00000000	0.62728367	0.77879085	0.00000000	9.64844014	93.09239708
W_TST_0332	48.49844014	0.00000000	40.88000000	0.00000000	0.74893768	0.66264044	0.00000000	0.65447693	0.75608197	0.00000000	7.61844014	58.04063012
W_TST_0333	48.49844014	0.00000000	35.95000000	0.00000000	0.74893768	0.66264044	0.00000000	0.58707903	0.80952963	0.00000000	12.54844014	157.46334987
W_TST_0334	48.49844014	0.00000000	39.43000000	0.00000000	0.74893768	0.66264044	0.00000000	0.63513503	0.77240112	0.00000000	9.06844014	82.23660652
W_TST_0335	48.49844014	0.00000000	40.01000000	0.00000000	0.74893768	0.66264044	0.00000000	0.64292130	0.76593224	0.00000000	8.48844014	72.05361596
W_TST_0336	48.49844014	0.00000000	51.91000000	0.00000000	0.74893768	0.66264044	0.00000000	0.78704270	0.61689852	0.00000000	3.41155986	11.63874070
W_TST_0337	48.49844014	0.00000000	46.11000000	0.00000000	0.74893768	0.66264044	0.00000000	0.72067212	0.69327606	0.00000000	2.38844014	5.70464629
W_TST_0338	48.49844014	0.00000000	47.85000000	0.00000000	0.74893768	0.66264044	0.00000000	0.74139050	0.67107386	0.00000000	0.64844014	0.42047461
W_TST_0339	48.49844014	0.00000000	52.78000000	0.00000000	0.74893768	0.66264044	0.00000000	0.79631882	0.60487712	0.00000000	4.28155986	18.33175486
W_TST_0340	48.49844014	0.00000000	48.43000000	0.00000000	0.74893768	0.66264044	0.00000000	0.74814562	0.66353458	0.00000000	0.06844014	0.00468405
W_TST_0341	48.49844014	0.00000000	45.82000000	0.00000000	0.74893768	0.66264044	0.00000000	0.71715392	0.69691481	0.00000000	2.67844014	7.17404157
W_TST_0342	48.49844014	0.00000000	37.69000000	0.00000000	0.74893768	0.66264044	0.00000000	0.61138894	0.79133025	0.00000000	10.80844014	116.82237820
W_TST_0343	48.49844014	0.00000000	38.85000000	0.00000000	0.74893768	0.66264044	0.00000000	0.62728367	0.77879085	0.00000000	9.64844014	93.09239708
W_TST_0344	48.49844014	0.00000000	53.95000000	0.00000000	0.74893768	0.66264044	0.00000000	0.80850375	0.58849103	0.00000000	5.45155986	29.71950494
W_TST_0345	48.49844014	0.00000000	31.30000000	0.00000000	0.74893768	0.66264044	0.00000000	0.51951911	0.85445883	0.00000000	17.19844014	295.78634315
W_TST_0346	48.49844014	0.00000000	110.27000000	0.00000000	0.74893768	0.66264044	0.00000000	0.93807046	-0.34644453	0.00000000	61.77155986	3815.72560790
W_TST_0347	48.49844014	0.00000000	128.56000000	0.00000000	0.74893768	0.66264044	0.00000000	0.78195583	-0.62333384	0.00000000	80.06155986	6409.85336769
W_TST_0348	48.49844014	0.00000000	71.07000000	0.00000000	0.74893768	0.66264044	0.00000000	0.94591563	0.32441274	0.00000000	22.57155986	509.47531465
