ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0038	57.94995227	0.00000000	45.05952758	0.00000000	0.84758489	0.53065983	0.00000000	0.70784105	0.70637175	0.00000000	12.89042468
W_TST_0037	57.94995227	0.00000000	32.07806724	0.00000000	0.84758489	0.53065983	0.00000000	0.53107426	0.84732528	0.00000000	25.87188503
W_TST_0036	57.94995227	0.00000000	60.62348920	0.00000000	0.84758489	0.53065983	0.00000000	0.87141499	0.49054655	0.00000000	2.67353693
W_TST_0035	57.94995227	0.00000000	50.67550689	0.00000000	0.84758489	0.53065983	0.00000000	0.77356938	0.63371162	0.00000000	7.27444537
W_TST_0034	57.94995227	0.00000000	209.26058665	0.00000000	0.84758489	0.53065983	0.00000000	-0.48878245	-0.87240571	0.00000000	151.31063439
W_TST_0033	57.94995227	0.00000000	93.35292323	0.00000000	0.84758489	0.53065983	0.00000000	0.99828822	-0.05848616	0.00000000	35.40297096
W_TST_0032	57.94995227	0.00000000	165.01067906	0.00000000	0.84758489	0.53065983	0.00000000	0.25863901	-0.96597405	0.00000000	107.06072680
W_TST_0031	57.94995227	0.00000000	193.67074666	0.00000000	0.84758489	0.53065983	0.00000000	-0.23634207	-0.97166992	0.00000000	135.72079439
W_TST_0030	57.94995227	0.00000000	234.83915559	0.00000000	0.84758489	0.53065983	0.00000000	-0.81753864	-0.57587375	0.00000000	176.88920332
W_TST_0029	57.94995227	0.00000000	36.40184693	0.00000000	0.84758489	0.53065983	0.00000000	0.59344483	0.80487467	0.00000000	21.54810533
W_TST_0028	57.94995227	0.00000000	42.37008306	0.00000000	0.84758489	0.53065983	0.00000000	0.67391671	0.73880733	0.00000000	15.57986921
W_TST_0027	57.94995227	0.00000000	213.42858517	0.00000000	0.84758489	0.53065983	0.00000000	-0.55089718	-0.83457312	0.00000000	155.47863290
W_TST_0026	57.94995227	0.00000000	99.63920876	0.00000000	0.84758489	0.53065983	0.00000000	0.98588168	-0.16744345	0.00000000	41.68925650
W_TST_0025	57.94995227	0.00000000	8.16523429	0.00000000	0.84758489	0.53065983	0.00000000	0.14202833	0.98986259	0.00000000	49.78471798
W_TST_0024	57.94995227	0.00000000	218.78612679	0.00000000	0.84758489	0.53065983	0.00000000	-0.62641509	-0.77948966	0.00000000	160.83617453
W_TST_0023	57.94995227	0.00000000	89.38086203	0.00000000	0.84758489	0.53065983	0.00000000	0.99994162	0.01080579	0.00000000	31.43090976
W_TST_0022	57.94995227	0.00000000	202.15233948	0.00000000	0.84758489	0.53065983	0.00000000	-0.37707049	-0.92618456	0.00000000	144.20238721
W_TST_0021	57.94995227	0.00000000	222.02463093	0.00000000	0.84758489	0.53065983	0.00000000	-0.66945002	-0.74285710	0.00000000	164.07467866
W_TST_0020	57.94995227	0.00000000	263.93506148	0.00000000	0.84758489	0.53065983	0.00000000	-0.99440278	-0.10565558	0.00000000	154.01489080
W_TST_0019	57.94995227	0.00000000	79.14695763	0.00000000	0.84758489	0.53065983	0.00000000	0.98211336	0.18829060	0.00000000	21.19700536
W_TST_0018	57.94995227	0.00000000	355.42052355	0.00000000	0.84758489	0.53065983	0.00000000	-0.07984187	0.99680754	0.00000000	62.52942873
W_TST_0017	57.94995227	0.00000000	327.99192052	0.00000000	0.84758489	0.53065983	0.00000000	-0.53003885	0.84797336	0.00000000	89.95803176
W_TST_0016	57.94995227	0.00000000	219.46234145	0.00000000	0.84758489	0.53065983	0.00000000	-0.63557092	-0.77204249	0.00000000	161.51238918
W_TST_0015	57.94995227	0.00000000	226.61587595	0.00000000	0.84758489	0.53065983	0.00000000	-0.72676503	-0.68688616	0.00000000	168.66592368
W_TST_0014	57.94995227	0.00000000	81.17394721	0.00000000	0.84758489	0.53065983	0.00000000	0.98815872	0.15343517	0.00000000	23.22399494
