ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0056	40.39828094	0.55837598	40.39828094	1.27374066	0.64806628	0.76152159	-0.00974535	0.64793691	0.76136957	-0.02222914	0.71536468
W_TST_0055	40.39828094	0.55837598	40.39828094	0.54343850	0.64806628	0.76152159	-0.00974535	0.64806790	0.76152350	-0.00948465	0.01493748
W_TST_0054	40.39828094	0.55837598	40.39828094	0.49055200	0.64806628	0.76152159	-0.00974535	0.64807330	0.76152984	-0.00856164	0.06782398
W_TST_0053	40.39828094	0.55837598	40.39828094	2.61771641	0.64806628	0.76152159	-0.00974535	0.64742076	0.76076306	-0.04567188	2.05934042
W_TST_0052	40.39828094	0.55837598	40.39828094	2.95784935	0.64806628	0.76152159	-0.00974535	0.64723364	0.76054318	-0.05160128	2.39947337
W_TST_0051	40.39828094	0.55837598	40.39828094	1.81235539	0.64806628	0.76152159	-0.00974535	0.64777285	0.76117679	-0.03162629	1.25397941
W_TST_0050	40.39828094	0.55837598	40.39828094	0.40261606	0.64806628	0.76152159	-0.00974535	0.64808105	0.76153895	-0.00702692	0.15575992
W_TST_0049	40.39828094	0.55837598	40.39828094	0.43432461	0.64806628	0.76152159	-0.00974535	0.64807843	0.76153587	-0.00758032	0.12405137
W_TST_0048	40.39828094	0.55837598	40.39828094	1.65546278	0.64806628	0.76152159	-0.00974535	0.64782655	0.76123989	-0.02888926	1.09708680
W_TST_0047	40.39828094	0.55837598	40.39828094	1.57189820	0.64806628	0.76152159	-0.00974535	0.64785317	0.76127117	-0.02743136	1.01352222
W_TST_0046	40.39828094	0.55837598	40.39828094	1.04510380	0.64806628	0.76152159	-0.00974535	0.64798924	0.76143107	-0.01823949	0.48672782
W_TST_0045	40.39828094	0.55837598	40.39828094	3.18646779	0.64806628	0.76152159	-0.00974535	0.64709504	0.76038032	-0.05558569	2.62809181
W_TST_0044	40.39828094	0.55837598	40.39828094	0.56076615	0.64806628	0.76152159	-0.00974535	0.64806601	0.76152128	-0.00978706	0.00239017
W_TST_0043	40.39828094	0.55837598	40.39828094	5.13018075	0.64806628	0.76152159	-0.00974535	0.64550084	0.75850703	-0.08941895	4.57180477
W_TST_0042	40.39828094	0.55837598	40.39828094	2.28166981	0.64806628	0.76152159	-0.00974535	0.64758323	0.76095398	-0.03981213	1.72329382
W_TST_0041	40.39828094	0.55837598	40.39828094	5.77363293	0.64806628	0.76152159	-0.00974535	0.64480933	0.75769445	-0.10059845	5.21525695
W_TST_0040	40.39828094	0.55837598	40.39828094	0.62741134	0.64806628	0.76152159	-0.00974535	0.64805820	0.76151209	-0.01095017	0.06903536
W_TST_0039	40.39828094	0.55837598	40.39828094	20.77994433	0.64806628	0.76152159	-0.00974535	0.60593829	0.71201836	-0.35477972	20.22156834
W_TST_0038	40.39828094	0.55837598	40.39828094	5.78951536	0.64806628	0.76152159	-0.00974535	0.64479123	0.75767319	-0.10087424	5.23113938
W_TST_0037	40.39828094	0.55837598	40.39828094	2.34661222	0.64806628	0.76152159	-0.00974535	0.64755357	0.76091912	-0.04094466	1.78823624
W_TST_0036	40.39828094	0.55837598	40.39828094	12.13447460	0.64806628	0.76152159	-0.00974535	0.63361658	0.74454222	-0.21020685	11.57609862
W_TST_0035	40.39828094	0.55837598	40.39828094	5.95816240	0.64806628	0.76152159	-0.00974535	0.64459600	0.75744379	-0.10380223	5.39978642
W_TST_0034	40.39828094	0.55837598	40.39828094	2.39620901	0.64806628	0.76152159	-0.00974535	0.64753036	0.76089185	-0.04180955	1.83783303
W_TST_0033	40.39828094	0.55837598	40.39828094	0.80826798	0.64806628	0.76152159	-0.00974535	0.64803257	0.76148198	-0.01410647	0.24989199
W_TST_0032	40.39828094	0.55837598	40.39828094	0.72804835	0.64806628	0.76152159	-0.00974535	0.64804473	0.76149627	-0.01270650	0.16967237
W_TST_0031	40.39828094	0.55837598	40.39828094	2.00197965	0.64806628	0.76152159	-0.00974535	0.64770147	0.76109291	-0.03493403	1.44360367
W_TST_0030	40.39828094	0.55837598	40.39828094	2.72222158	0.64806628	0.76152159	-0.00974535	0.64736569	0.76069836	-0.04749386	2.16384560
W_TST_0029	40.39828094	0.55837598	40.39828094	3.51870318	0.64806628	0.76152159	-0.00974535	0.64687527	0.76012208	-0.06137436	2.96032720
W_TST_0028	40.39828094	0.55837598	40.39828094	0.33822614	0.64806628	0.76152159	-0.00974535	0.64808576	0.76154448	-0.00590313	0.22014984
W_TST_0027	40.39828094	0.55837598	40.39828094	2.38919553	0.64806628	0.76152159	-0.00974535	0.64753367	0.76089574	-0.04168724	1.83081954
