D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
276.91844689	0.00000000	231.69498405	0.00000000	-0.99271861	0.12045646	0.00000000	-0.78472211	-0.61984773	0.00000000	45.22346284
276.91844689	0.00000000	75.77022156	0.00000000	-0.99271861	0.12045646	0.00000000	0.96931772	0.24581120	0.00000000	158.85177467
276.91844689	0.00000000	40.59158244	0.00000000	-0.99271861	0.12045646	0.00000000	0.65066266	0.75936691	0.00000000	123.67313555
276.91844689	0.00000000	233.00640371	0.00000000	-0.99271861	0.12045646	0.00000000	-0.79870277	-0.60172576	0.00000000	43.91204318
276.91844689	0.00000000	79.75777821	0.00000000	-0.99271861	0.12045646	0.00000000	0.98406485	0.17780996	0.00000000	162.83933132
276.91844689	0.00000000	234.71600850	0.00000000	-0.99271861	0.12045646	0.00000000	-0.81629901	-0.57762957	0.00000000	42.20243839
276.91844689	0.00000000	48.67552429	0.00000000	-0.99271861	0.12045646	0.00000000	0.75098212	0.66032253	0.00000000	131.75707741
276.91844689	0.00000000	55.08119219	0.00000000	-0.99271861	0.12045646	0.00000000	0.81996402	0.57241506	0.00000000	138.16274531
276.91844689	0.00000000	48.15746626	0.00000000	-0.99271861	0.12045646	0.00000000	0.74498099	0.66708569	0.00000000	131.23901938
276.91844689	0.00000000	247.37707031	0.00000000	-0.99271861	0.12045646	0.00000000	-0.92305635	-0.38466476	0.00000000	29.54137658
276.91844689	0.00000000	20.42385834	0.00000000	-0.99271861	0.12045646	0.00000000	0.34896231	0.93713676	0.00000000	103.50541146
276.91844689	0.00000000	300.17538349	0.00000000	-0.99271861	0.12045646	0.00000000	-0.86449084	0.50264857	0.00000000	23.25693659
276.91844689	0.00000000	302.84351733	0.00000000	-0.99271861	0.12045646	0.00000000	-0.84015492	0.54234648	0.00000000	25.92507044
276.91844689	0.00000000	241.64473296	0.00000000	-0.99271861	0.12045646	0.00000000	-0.88001964	-0.47493729	0.00000000	35.27371393
276.91844689	0.00000000	53.91988310	0.00000000	-0.99271861	0.12045646	0.00000000	0.80819430	0.58891593	0.00000000	137.00143621
276.91844689	0.00000000	296.22931224	0.00000000	-0.99271861	0.12045646	0.00000000	-0.89703238	0.44196483	0.00000000	19.31086535
276.91844689	0.00000000	313.42764505	0.00000000	-0.99271861	0.12045646	0.00000000	-0.72624307	0.68743800	0.00000000	36.50919816
276.91844689	0.00000000	53.73019552	0.00000000	-0.99271861	0.12045646	0.00000000	0.80624017	0.59158836	0.00000000	136.81174864
276.91844689	0.00000000	295.35995501	0.00000000	-0.99271861	0.12045646	0.00000000	-0.90363486	0.42830367	0.00000000	18.44150812
276.91844689	0.00000000	192.08995071	0.00000000	-0.99271861	0.12045646	0.00000000	-0.20944706	-0.97781999	0.00000000	84.82849619
276.91844689	0.00000000	249.98318523	0.00000000	-0.99271861	0.12045646	0.00000000	-0.93959221	-0.34229590	0.00000000	26.93526166
276.91844689	0.00000000	59.02985894	0.00000000	-0.99271861	0.12045646	0.00000000	0.85743559	0.51459130	0.00000000	142.11141206
276.91844689	0.00000000	247.73850492	0.00000000	-0.99271861	0.12045646	0.00000000	-0.92546452	-0.37883430	0.00000000	29.17994197
276.91844689	0.00000000	64.80905132	0.00000000	-0.99271861	0.12045646	0.00000000	0.90489430	0.42563635	0.00000000	147.89060444
276.91844689	0.00000000	62.21462820	0.00000000	-0.99271861	0.12045646	0.00000000	0.88470002	0.46616078	0.00000000	145.29618132
276.91844689	0.00000000	56.95821271	0.00000000	-0.99271861	0.12045646	0.00000000	0.83827313	0.54525055	0.00000000	140.03976583
276.91844689	0.00000000	63.81996093	0.00000000	-0.99271861	0.12045646	0.00000000	0.89741213	0.44119324	0.00000000	146.90151405
276.91844689	0.00000000	53.73219806	0.00000000	-0.99271861	0.12045646	0.00000000	0.80626084	0.59156018	0.00000000	136.81375118
276.91844689	0.00000000	281.28437766	0.00000000	-0.99271861	0.12045646	0.00000000	-0.98066805	0.19567876	0.00000000	4.36593077
276.91844689	0.00000000	238.22339741	0.00000000	-0.99271861	0.12045646	0.00000000	-0.85010781	-0.52660869	0.00000000	38.69504948
276.91844689	0.00000000	292.27013681	0.00000000	-0.99271861	0.12045646	0.00000000	-0.92540737	0.37897388	0.00000000	15.35168992
276.91844689	0.00000000	242.87689554	0.00000000	-0.99271861	0.12045646	0.00000000	-0.89002903	-0.45590385	0.00000000	34.04155135
276.91844689	0.00000000	246.42238099	0.00000000	-0.99271861	0.12045646	0.00000000	-0.91651904	-0.39999105	0.00000000	30.49606591
276.91844689	0.00000000	228.05701005	0.00000000	-0.99271861	0.12045646	0.00000000	-0.74381025	-0.66839084	0.00000000	48.86143685
276.91844689	0.00000000	277.98936778	0.00000000	-0.99271861	0.12045646	0.00000000	-0.99029388	0.13898934	0.00000000	1.07092089
276.91844689	0.00000000	231.48793690	0.00000000	-0.99271861	0.12045646	0.00000000	-0.78247707	-0.62267939	0.00000000	45.43050999
276.91844689	0.00000000	241.83710421	0.00000000	-0.99271861	0.12045646	0.00000000	-0.88160929	-0.47197994	0.00000000	35.08134268
276.91844689	0.00000000	233.64238049	0.00000000	-0.99271861	0.12045646	0.00000000	-0.80533252	-0.59282336	0.00000000	43.27606641
276.91844689	0.00000000	235.49731784	0.00000000	-0.99271861	0.12045646	0.00000000	-0.82409967	-0.56644482	0.00000000	41.42112905
276.91844689	0.00000000	257.68676897	0.00000000	-0.99271861	0.12045646	0.00000000	-0.97699635	-0.21325601	0.00000000	19.23167792
276.91844689	0.00000000	264.84333943	0.00000000	-0.99271861	0.12045646	0.00000000	-0.99595267	-0.08987925	0.00000000	12.07510747
276.91844689	0.00000000	60.66713915	0.00000000	-0.99271861	0.12045646	0.00000000	0.87178845	0.48988253	0.00000000	143.74869226
276.91844689	0.00000000	204.93578700	0.00000000	-0.99271861	0.12045646	0.00000000	-0.42160227	-0.90678086	0.00000000	71.98265989
276.91844689	0.00000000	250.94102369	0.00000000	-0.99271861	0.12045646	0.00000000	-0.94518296	-0.32654123	0.00000000	25.97742321
276.91844689	0.00000000	225.78075599	0.00000000	-0.99271861	0.12045646	0.00000000	-0.71667641	-0.69740585	0.00000000	51.13769090
276.91844689	0.00000000	232.07754152	0.00000000	-0.99271861	0.12045646	0.00000000	-0.78884324	-0.61459445	0.00000000	44.84090537
276.91844689	0.00000000	228.09974824	0.00000000	-0.99271861	0.12045646	0.00000000	-0.74430861	-0.66783583	0.00000000	48.81869865
