ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0765	247.63057553	0.00000000	265.97077609	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.99752834	-0.07026528	0.00000000	18.34020056
W_TST_0764	247.63057553	0.00000000	242.83244209	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.88967505	-0.45659425	0.00000000	4.79813345
W_TST_0763	247.63057553	0.00000000	235.47214892	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.82385077	-0.56680677	0.00000000	12.15842662
W_TST_0762	247.63057553	0.00000000	263.91073685	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.99435784	-0.10607774	0.00000000	16.28016132
W_TST_0761	247.63057553	0.00000000	227.65249346	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.73907282	-0.67362554	0.00000000	19.97808208
W_TST_0760	247.63057553	0.00000000	247.93000344	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.92672552	-0.37573903	0.00000000	0.29942790
W_TST_0759	247.63057553	0.00000000	43.80451471	0.00000000	-0.92474926	-0.38057694	0.00000000	0.69220004	0.72170569	0.00000000	156.17393918
W_TST_0758	247.63057553	0.00000000	209.80328274	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.49702368	-0.86773698	0.00000000	37.82729280
W_TST_0757	247.63057553	0.00000000	263.71572279	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.99399103	-0.10946155	0.00000000	16.08514726
W_TST_0756	247.63057553	0.00000000	246.43874567	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.91663325	-0.39972926	0.00000000	1.19182986
W_TST_0755	247.63057553	0.00000000	241.33489588	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.87743848	-0.47968918	0.00000000	6.29567965
W_TST_0754	247.63057553	0.00000000	221.67643732	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.66492325	-0.74691169	0.00000000	25.95413821
W_TST_0753	247.63057553	0.00000000	236.73836252	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.83617477	-0.54846308	0.00000000	10.89221302
W_TST_0752	247.63057553	0.00000000	53.94629711	0.00000000	-0.92474926	-0.38057694	0.00000000	0.80846571	0.58854328	0.00000000	166.31572159
W_TST_0751	247.63057553	0.00000000	47.10289609	0.00000000	-0.92474926	-0.38057694	0.00000000	0.73257731	0.68068384	0.00000000	159.47232057
W_TST_0750	247.63057553	0.00000000	241.92536599	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.88233531	-0.47062130	0.00000000	5.70520954
W_TST_0749	247.63057553	0.00000000	229.27173837	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.75781259	-0.65247228	0.00000000	18.35883717
W_TST_0748	247.63057553	0.00000000	29.74270005	0.00000000	-0.92474926	-0.38057694	0.00000000	0.49610588	0.86826203	0.00000000	142.11212453
W_TST_0747	247.63057553	0.00000000	33.73297337	0.00000000	-0.92474926	-0.38057694	0.00000000	0.55532312	0.83163467	0.00000000	146.10239785
W_TST_0746	247.63057553	0.00000000	250.72626024	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.94395234	-0.33008179	0.00000000	3.09568470
W_TST_0744	247.63057553	0.00000000	247.94447953	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.92682042	-0.37550487	0.00000000	0.31390400
W_TST_0745	247.63057553	0.00000000	278.98180037	0.00000000	-0.92474926	-0.38057694	0.00000000	-0.98773798	0.15612072	0.00000000	31.35122484
