ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0832	268.05037912	0.00000000	236.07996196	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.82981717	-0.55803535	0.00000000	31.97041716	1022.10757310
W_TST_0833	268.05037912	0.00000000	231.43373381	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.78188766	-0.62341936	0.00000000	36.61664531	1340.77871351
W_TST_0834	268.05037912	0.00000000	207.10478154	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.45561920	-0.89017478	0.00000000	60.94559758	3714.36586403
W_TST_0835	268.05037912	0.00000000	263.04614902	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.99264399	-0.12106986	0.00000000	5.00423009	25.04231881
W_TST_0836	268.05037912	0.00000000	302.87960383	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.83981317	0.54287553	0.00000000	34.82922471	1213.07489411
W_TST_0837	268.05037912	0.00000000	280.17459164	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.98427404	0.17664827	0.00000000	12.12421253	146.99652946
W_TST_0838	268.05037912	0.00000000	36.52569001	0.00000000	-0.99942113	-0.03402074	0.00000000	0.59518316	0.80359008	0.00000000	128.47531091	16505.90551294
W_TST_0839	268.05037912	0.00000000	73.91159600	0.00000000	-0.99942113	-0.03402074	0.00000000	0.96083526	0.27712020	0.00000000	165.86121690	27509.94327103
W_TST_0840	268.05037912	0.00000000	27.94941925	0.00000000	-0.99942113	-0.03402074	0.00000000	0.46869191	0.88336170	0.00000000	119.89904014	14375.77982697
W_TST_0841	268.05037912	0.00000000	13.71165714	0.00000000	-0.99942113	-0.03402074	0.00000000	0.23703581	0.97150091	0.00000000	105.66127804	11164.30567690
W_TST_0842	268.05037912	0.00000000	193.56483442	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.23454552	-0.97210514	0.00000000	74.48554469	5548.09636806
W_TST_0843	268.05037912	0.00000000	44.93053566	0.00000000	-0.99942113	-0.03402074	0.00000000	0.70624898	0.70796354	0.00000000	136.88015656	18736.17725969
W_TST_0844	268.05037912	0.00000000	196.58031294	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.28535907	-0.95842068	0.00000000	71.47006618	5107.97035934
W_TST_0845	268.05037912	0.00000000	245.24685652	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.90812020	-0.41870956	0.00000000	22.80352260	520.00064297
W_TST_0846	268.05037912	0.00000000	238.94012838	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.85662864	-0.51593350	0.00000000	29.11025073	847.40669765
W_TST_0847	268.05037912	0.00000000	277.99909941	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.99027026	0.13915754	0.00000000	9.94872030	98.97703560
W_TST_0848	268.05037912	0.00000000	282.12817265	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.97768005	0.21009932	0.00000000	14.07779353	198.18427080
W_TST_0849	268.05037912	0.00000000	24.27235415	0.00000000	-0.99942113	-0.03402074	0.00000000	0.41107455	0.91160173	0.00000000	116.22197504	13507.54748332
W_TST_0850	268.05037912	0.00000000	258.60777807	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.98029800	-0.19752426	0.00000000	9.44260105	89.16271453
W_TST_0851	268.05037912	0.00000000	240.56041413	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.87087444	-0.49150556	0.00000000	27.48996499	755.69817515
W_TST_0852	268.05037912	0.00000000	226.44742491	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.72474243	-0.68901990	0.00000000	41.60295421	1730.80579900
W_TST_0853	268.05037912	0.00000000	244.22736028	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.90052650	-0.43480112	0.00000000	23.82301884	567.53622648
W_TST_0854	268.05037912	0.00000000	61.31663165	0.00000000	-0.99942113	-0.03402074	0.00000000	0.87728552	0.47996886	0.00000000	153.26625255	23490.54416926
W_TST_0855	268.05037912	0.00000000	307.90079431	0.00000000	-0.99942113	-0.03402074	0.00000000	-0.78907557	0.61429614	0.00000000	39.85041520	1588.05559132
