ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0003	46.15463088	10.55293295	46.15463088	11.60000000	0.70901345	0.68099799	-0.18314383	0.70648136	0.67856596	-0.20107792	1.04706705	1.09634940
W_TST_0004	46.15463088	10.55293295	46.15463088	15.04000000	0.70901345	0.68099799	-0.18314383	0.69650675	0.66898547	-0.25949333	4.48706705	20.13377068
W_TST_0005	46.15463088	10.55293295	46.15463088	14.00000000	0.70901345	0.68099799	-0.18314383	0.69978886	0.67213790	-0.24192190	3.44706705	11.88227122
W_TST_0006	46.15463088	10.55293295	46.15463088	11.05000000	0.70901345	0.68099799	-0.18314383	0.70784088	0.67987176	-0.19166555	0.49706705	0.24707565
W_TST_0007	46.15463088	10.55293295	46.15463088	9.75000000	0.70901345	0.68099799	-0.18314383	0.71079479	0.68270895	-0.16934950	0.80293295	0.64470133
W_TST_0008	46.15463088	10.55293295	46.15463088	10.91000000	0.70901345	0.68099799	-0.18314383	0.70817653	0.68019414	-0.18926682	0.35706705	0.12749688
W_TST_0009	46.15463088	10.55293295	46.15463088	6.80000000	0.70901345	0.68099799	-0.18314383	0.71613858	0.68784158	-0.11840397	3.75293295	14.08450575
W_TST_0010	46.15463088	10.55293295	46.15463088	12.24000000	0.70901345	0.68099799	-0.18314383	0.70481743	0.67696778	-0.21200711	1.68706705	2.84619522
W_TST_0011	46.15463088	10.55293295	46.15463088	9.50000000	0.70901345	0.68099799	-0.18314383	0.71132095	0.68321431	-0.16504761	1.05293295	1.10866780
W_TST_0012	46.15463088	10.55293295	46.15463088	13.96000000	0.70901345	0.68099799	-0.18314383	0.69991050	0.67225473	-0.24124444	3.40706705	11.60810586
W_TST_0013	46.15463088	10.55293295	46.15463088	8.10000000	0.70901345	0.68099799	-0.18314383	0.71401688	0.68580372	-0.14090123	2.45293295	6.01688007
W_TST_0014	46.15463088	10.55293295	46.15463088	11.08000000	0.70901345	0.68099799	-0.18314383	0.70776841	0.67980214	-0.19217942	0.52706705	0.27779967
W_TST_0015	46.15463088	10.55293295	46.15463088	7.25000000	0.70901345	0.68099799	-0.18314383	0.71544581	0.68717619	-0.12619897	3.30293295	10.90936610
W_TST_0016	46.15463088	10.55293295	46.15463088	7.95000000	0.70901345	0.68099799	-0.18314383	0.71428047	0.68605690	-0.13830888	2.60293295	6.77525996
W_TST_0017	46.15463088	10.55293295	46.15463088	11.29000000	0.70901345	0.68099799	-0.18314383	0.70725565	0.67930965	-0.19577499	0.73706705	0.54326783
W_TST_0018	46.15463088	10.55293295	46.15463088	12.72000000	0.70901345	0.68099799	-0.18314383	0.70351177	0.67571370	-0.22018672	2.16706705	4.69617958
W_TST_0019	46.15463088	10.55293295	46.15463088	12.01000000	0.70901345	0.68099799	-0.18314383	0.70542554	0.67755186	-0.20808241	1.45706705	2.12304438
W_TST_0020	46.15463088	10.55293295	46.15463088	10.41000000	0.70901345	0.68099799	-0.18314383	0.70934075	0.68131236	-0.18069081	0.14293295	0.02042983
W_TST_0021	46.15463088	10.55293295	46.15463088	6.11000000	0.70901345	0.68099799	-0.18314383	0.71711501	0.68877943	-0.10643761	4.44293295	19.73965323
