ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0140	254.99969063	0.00000000	324.84821160	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.57574452	0.81762965	0.00000000	69.84852097	4878.81588170
W_TST_0141	254.99969063	0.00000000	286.07678072	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.96089146	0.27692527	0.00000000	31.07709008	965.78552804
W_TST_0142	254.99969063	0.00000000	14.05277673	0.00000000	-0.96592443	-0.25882426	0.00000000	0.24281556	0.97007247	0.00000000	119.05308611	14173.63731225
W_TST_0143	254.99969063	0.00000000	339.45258980	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.35098232	0.93638208	0.00000000	84.45289917	7132.29217826
W_TST_0144	254.99969063	0.00000000	100.21475191	0.00000000	-0.96592443	-0.25882426	0.00000000	0.98414998	-0.17733813	0.00000000	154.78493873	23958.37725640
W_TST_0145	254.99969063	0.00000000	206.15834758	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.44085345	-0.89757909	0.00000000	48.84134305	2385.47679093
W_TST_0146	254.99969063	0.00000000	359.19357729	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.01407427	0.99990095	0.00000000	104.19388666	10856.36601710
W_TST_0147	254.99969063	0.00000000	291.09034488	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.93301419	0.35983959	0.00000000	36.09065425	1302.53532395
W_TST_0148	254.99969063	0.00000000	16.90063178	0.00000000	-0.96592443	-0.25882426	0.00000000	0.29071274	0.95681038	0.00000000	121.90094116	14859.83945561
W_TST_0149	254.99969063	0.00000000	296.43585377	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.89543335	0.44519560	0.00000000	41.43616314	1716.95561574
W_TST_0150	254.99969063	0.00000000	280.33708706	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.98376909	0.17943904	0.00000000	25.33739642	641.98365755
W_TST_0151	254.99969063	0.00000000	1.82700443	0.00000000	-0.96592443	-0.25882426	0.00000000	0.03188184	0.99949164	0.00000000	106.82731381	11412.07497588
W_TST_0152	254.99969063	0.00000000	227.19743699	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.73369947	-0.67947413	0.00000000	27.80225364	772.96530759
W_TST_0153	254.99969063	0.00000000	226.45027032	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.72477664	-0.68898390	0.00000000	28.54942031	815.06940019
W_TST_0154	254.99969063	0.00000000	119.03306394	0.00000000	-0.96592443	-0.25882426	0.00000000	0.87433979	-0.48531426	0.00000000	135.96662670	18486.92357544
W_TST_0155	254.99969063	0.00000000	215.99953588	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.58777870	-0.80902176	0.00000000	39.00015476	1521.01207106
W_TST_0156	254.99969063	0.00000000	228.52027066	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.74919010	-0.66235503	0.00000000	26.47941998	701.15968222
W_TST_0157	254.99969063	0.00000000	27.35859764	0.00000000	-0.96592443	-0.25882426	0.00000000	0.45955812	0.88814770	0.00000000	132.35890702	17518.88026636
W_TST_0158	254.99969063	0.00000000	228.38884785	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.74766885	-0.66407175	0.00000000	26.61084279	708.13695392
W_TST_0159	254.99969063	0.00000000	217.26328225	0.00000000	-0.96592443	-0.25882426	0.00000000	-0.60547850	-0.79586166	0.00000000	37.73640838	1424.03651757
