NAME_ID s	iID i	N.X d	N.Y d	N.Z d	D.X d	D.Y d	D.Z d	S.X d	S.Y d	S.Z d	NC.X d	NC.Y d	NC.Z d	DC.X d	DC.Y d	DC.Z d	SC.X d	SC.Y d	SC.Z d	LPITCH  d	LPITCHSENSE s	PITCHANGLE  d	MISFIT d	LINEATION s	OFFSET s	DEPTH d	GC s	COLOR s	LOC s	LOCX d	LOCY d	FORMATION s	DATATYPE s	DIPDIR d	DIP d	LDIR d	LDIP d	corr.DIPDIR d	corr.DIP d	corrL.DIPDIR d	corrL.DIP d	PALEON d	COMMENT s	DATAGROUP s	PSCOLOR s	DASHED s	ptnP.X d	ptnP.Y d	ptnP.Z d	ptnT.X d	ptnT.Y d	ptnT.Z d	ptnN.X d	ptnN.Y d	ptnN.Z d	avD.X d	avD.Y d	avD.Z d	avS0D.X d	avS0D.Y d	avS0D.Z d	avS0N.X d	avS0N.Y d	avS0N.Z d	avS0d.DIPDIR d	avS0d.DIP d	avd.DIPDIR d	avd.DIP d	avS0offset s	TRAJECTORY.X d	TRAJECTORY.Y d	TRAJECTORY.Z d	fold_great_circle_N.X d	fold_great_circle_N.Y d	fold_great_circle_N.Z d	SHEAR_S.X d	SHEAR_S.Y d	SHEAR_S.Z d	NORMAL_S.X d	NORMAL_S.Y d	NORMAL_S.Z d	UPSILON.X d	UPSILON.Y d	UPSILON.Z d	lambda d	ANG d	RUP d
ANG_011	10	-0.99760988	0.01491520	0.06746904	-0.06746150	0.00100861	-0.99772137	-0.01494926	-0.99988825	0.00000000	-0.01224213	0.50235993	0.86457193	-0.02106271	0.86431533	-0.50250908	-0.99970320	-0.02436201	-0.00000000	69.00000000	W	149.75777664	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	321.00000000	70.00000000	NAN	NAN	270.85656163	86.13136997	358.60402147	30.16613855	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.00166909	0.47463267	-0.12960522	-0.56374154	0.00842846	0.03812623	NAN	NAN	NAN	0.49201268	14.93349000	19.47607353
ANG_012	11	0.93229623	0.35798737	0.05166025	0.04822705	0.01851844	-0.99866472	-0.35846602	0.93354277	0.00000000	0.07049952	-0.18963113	0.97932112	0.34126335	-0.91793746	0.20231201	0.86059088	0.31994350	-0.00000000	86.00000000	N	11.68801826	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	308.00000000	50.00000000	NAN	NAN	68.99398080	87.03876777	339.60628073	11.67219176	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.29362852	-0.80485244	0.27832326	0.07364634	0.02827906	0.00408088	NAN	NAN	NAN	0.90081574	6.33392049	1.23951023
ANG_013	12	-0.92719149	-0.29121777	0.23560166	-0.22477535	-0.07059877	-0.97184971	0.29965310	-0.95404823	0.00000000	-0.07624781	0.20358820	0.97608305	-0.34234078	0.91407927	-0.21739798	-0.93647694	-0.35072915	-0.00000000	79.00000000	W	167.07384505	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	330.00000000	51.00000000	NAN	NAN	252.56323154	76.37290879	339.46808046	12.55624970	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.30119706	0.84006092	-0.14697129	-0.05833709	-0.01832286	0.01482360	NAN	NAN	NAN	0.90444601	3.30076992	0.47053771
ANG_014	13	-0.84725664	-0.09373971	0.52284706	-0.51967606	-0.05749649	-0.85242651	0.10996809	-0.99393512	0.00000000	-0.01989305	0.10985051	0.99374903	-0.17707982	0.97784450	-0.11163721	-0.98399543	-0.17819370	-0.00000000	77.00000000	W	172.47469635	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	351.00000000	62.00000000	NAN	NAN	263.68652403	58.47657867	349.73543431	6.40970237	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.12515618	0.72847540	-0.07220530	-0.24584308	-0.02719986	0.15171121	NAN	NAN	NAN	0.74266687	0.97612517	1.77870082
ANG_015	14	-0.97486270	-0.10774451	0.19502268	-0.19384235	-0.02142399	-0.98079873	0.10985384	-0.99394775	0.00000000	-0.02897804	0.19236044	0.98089639	-0.14611797	0.96995220	-0.19453089	-0.98884266	-0.14896371	-0.00000000	84.00000000	W	168.56014012	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	328.00000000	62.00000000	NAN	NAN	263.69310975	78.75395174	351.43312295	11.21732074	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.10724320	0.68627655	-0.15692980	-0.37116441	-0.04102211	0.07425197	NAN	NAN	NAN	0.71211205	1.54459067	2.78715626
ANG_016	15	0.97365954	0.18628621	0.13147071	0.12912854	0.02470562	-0.99132006	-0.18791732	0.98218485	0.00000000	0.05614851	-0.50583677	0.86079992	0.09496660	-0.85554535	0.50894350	0.47901104	0.05317082	-0.00000000	75.00000000	S	30.89055429	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	306.00000000	61.00000000	NAN	NAN	79.16873347	82.44541253	353.66602623	30.59348265	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.10019551	-0.66630179	0.20207183	0.38177617	0.07304364	0.05155024	NAN	NAN	NAN	0.70344171	14.04595435	7.25865999
ANG_017	16	0.62608745	-0.71957863	0.30036828	0.19716105	-0.22660234	-0.95382331	0.75441502	0.65639773	0.00000000	0.20729119	0.15184093	0.96642366	0.77963834	0.57108559	-0.25695390	-0.59092675	0.80672522	0.00000000	76.00000000	S	15.62818587	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	126.00000000	60.00000000	NAN	NAN	138.97428162	72.52027600	53.77719953	14.88939361	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.70439825	0.57450131	-0.09194059	0.02924047	-0.03360684	0.01402825	NAN	NAN	NAN	0.91360918	9.57184100	2.80532449
ANG_018	17	0.67205444	-0.69565810	0.25377674	0.17632414	-0.18251694	-0.96726282	0.71920277	0.69480024	0.00000000	0.11151830	0.09949397	0.98876925	0.73780977	0.65825630	-0.14945026	-0.66573299	0.74619005	0.00000000	85.00000000	S	8.88828786	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	129.00000000	63.00000000	NAN	NAN	135.98869908	75.29888658	48.26141718	8.59506960	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.64418857	0.57866464	-0.11969989	0.09837598	-0.10183111	0.03714809	NAN	NAN	NAN	0.87416231	0.74984762	0.02261742
ANG_019	18	-0.71384888	0.65065144	0.25898354	-0.19140553	0.17446030	-0.96588174	-0.67363469	-0.73906448	0.00000000	-0.13045482	-0.12944897	0.98296719	-0.69774750	-0.69236762	-0.18378111	0.70436493	-0.70983804	-0.00000000	63.00000000	E	10.96871001	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	160.00000000	72.00000000	NAN	NAN	312.34821558	74.99024246	225.22173910	10.59007655	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.37880811	-0.48317220	0.16975958	-0.30132888	0.27465207	0.10932177	NAN	NAN	NAN	0.63700022	26.98508766	19.92742100
ANG_020	19	0.54004944	-0.83594985	0.09764451	0.05298606	-0.08201785	-0.99522136	0.83996374	0.54264254	0.00000000	0.10723414	0.06738775	0.99194744	0.83987742	0.52779319	-0.12665019	-0.53207777	0.84669548	-0.00000000	89.00000000	E	7.31118918	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	141.00000000	53.00000000	NAN	NAN	147.13629041	84.39645319	57.85405051	7.27606213	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.79602222	0.49006703	-0.20707666	-0.08198768	0.12690983	-0.01482391	NAN	NAN	NAN	0.95744337	5.24044399	1.76540068
ANG_021	20	0.79209582	0.50713846	0.33969808	0.28608565	0.18316602	-0.94053454	-0.53920238	0.84217622	-0.00000000	0.15966616	-0.36570192	0.91693447	0.36689105	-0.84033313	0.39903782	0.62460152	0.27270222	-0.00000000	79.00000000	N	25.10427923	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	281.00000000	47.00000000	NAN	NAN	57.37064193	70.14151924	336.41382628	23.51804160	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.27324239	-0.73204013	0.45573277	-0.01960559	-0.01255246	-0.00840805	NAN	NAN	NAN	0.90456427	7.28497729	1.63187963
ANG_022	21	-0.89256756	-0.39034983	0.22572141	-0.20680896	-0.09044451	-0.97419189	0.40069090	-0.91621329	0.00000000	-0.19583032	0.34746736	0.91701522	-0.45024043	0.79887450	-0.39885220	-0.87116820	-0.49098469	-0.00000000	67.00000000	W	155.83168775	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	329.00000000	45.00000000	NAN	NAN	246.37862282	76.95469681	330.59467725	23.50644364	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.40803171	0.85052891	-0.14261855	0.11373748	0.04974123	-0.02876307	NAN	NAN	NAN	0.95405941	15.34162126	7.69438128
ANG_023	22	-0.25436995	0.54439632	0.79933008	-0.33837277	0.72417708	-0.60089219	-0.90598002	-0.42332045	0.00000000	-0.02816078	-0.55243332	0.83308127	-0.04241199	-0.83200097	0.55315062	0.38754559	-0.01975548	-0.00000000	66.00000000	W	112.99354615	NAN	PITCH	REVERSE	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	204.00000000	74.00000000	NAN	NAN	334.95560043	36.93382259	2.91817731	33.58342816	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.18846054	-0.34456903	0.17470056	-0.11197386	0.23964369	0.35186574	NAN	NAN	NAN	0.42984355	24.44546311	29.67532517
ANG_024	23	0.84729998	0.51400792	0.13371087	0.11431977	0.06935119	-0.99102038	-0.51866533	0.85497735	-0.00000000	0.18379403	-0.34646853	0.91988006	0.43107737	-0.81262022	0.39219980	0.61162824	0.32445550	-0.00000000	89.00000000	N	23.31297713	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	297.00000000	42.00000000	NAN	NAN	58.75723276	82.31591755	332.05502087	23.09144683	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.40460470	-0.76900449	0.39228554	-0.14892249	-0.09034267	-0.02350119	NAN	NAN	NAN	0.95339437	1.21831995	0.92452731
ANG_025	24	0.95728369	0.26849875	0.10731426	0.10332689	0.02898111	-0.99422515	-0.27005830	0.96284397	0.00000000	0.05678673	-0.22449341	0.97281960	0.23856548	-0.94311425	0.23156430	0.86549537	0.21893140	-0.00000000	87.00000000	N	13.46841613	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	306.00000000	56.00000000	NAN	NAN	74.33226419	83.83948260	345.80451705	13.38918616	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.18190899	-0.74687006	0.24596139	0.24887324	0.06980392	0.02789941	NAN	NAN	NAN	0.80709527	4.38115725	0.87267786
ANG_026	25	0.82857456	-0.51028780	0.23037049	0.19615511	-0.12080453	-0.97310299	0.52439239	0.85147673	0.00000000	0.51236338	0.50027925	0.69800031	0.49941499	0.48763624	-0.71609745	-0.69861895	0.71549393	0.00000000	50.00000000	S	47.38253371	NAN	PITCH	NORMAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	129.00000000	77.00000000	NAN	NAN	121.62734818	76.68111481	45.68369326	45.73321183	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.32041489	0.46787754	-0.11605403	0.42059001	-0.25902552	0.11693761	NAN	NAN	NAN	0.57882954	35.49216929	31.03403798
ANG_027	26	-0.63516709	0.77116998	0.04312345	-0.02741610	0.03328648	-0.99906975	-0.77188803	-0.63575850	0.00000000	-0.48871838	-0.43410161	0.75677615	-0.56580244	-0.50257113	0.65367413	0.09657285	-0.10872323	-0.00000000	62.00000000	W	139.13471174	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	149.00000000	61.00000000	NAN	NAN	320.52373630	87.52844171	48.38707898	40.81919147	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.64381898	-0.54365634	0.23928556	-0.07585202	0.09209357	0.00514983	NAN	NAN	NAN	0.87596956	24.99735778	16.42230955
ANG_028	27	-0.91432696	-0.16281584	0.37080618	-0.36506335	-0.06500748	-0.92871028	0.17531392	-0.98451258	0.00000000	-0.01653058	0.28128647	0.95948145	-0.05628949	0.95782888	0.28177179	-0.83976045	-0.04935086	-0.00000000	74.00000000	E	17.66200040	NAN	PITCH	DEXTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	340.00000000	58.00000000	NAN	NAN	259.90307314	68.23465505	176.63672203	16.36597894	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.18258814	0.77935237	-0.10801962	-0.21315449	-0.03795680	0.08644501	NAN	NAN	NAN	0.80771083	25.94145306	16.66940921
ANG_029	28	-0.69489911	0.70755944	0.12835443	-0.08993731	0.09157587	-0.99172836	-0.71346093	-0.70069501	0.00000000	-0.26319426	-0.28854100	0.92058290	-0.62039140	-0.68013777	0.39054721	0.51343432	-0.46833193	-0.00000000	81.00000000	W	156.80855780	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	153.00000000	67.00000000	NAN	NAN	315.51720860	82.62548867	42.36967880	22.98855280	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	-0.50679287	-0.53583265	0.21007090	-0.20599017	0.20974309	0.03804833	NAN	NAN	NAN	0.76686728	7.15679274	2.33028282
ANG_030	29	0.57933868	-0.71869598	0.38450329	0.24130856	-0.29935424	-0.92312362	0.77854793	0.62758516	0.00000000	0.41068254	0.20435796	0.88858183	0.79553220	0.39586133	-0.45871813	-0.44549788	0.89528299	0.00000000	58.00000000	S	29.79640441	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	120.00000000	58.00000000	NAN	NAN	141.12781646	67.38709243	63.54480233	27.30442172	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.73507679	0.57347625	-0.03563907	-0.01776790	0.02204189	-0.01179244	NAN	NAN	NAN	0.93299681	27.42485069	21.48874108
ANG_031	30	0.72368893	-0.59244071	0.35396093	0.27388913	-0.22421660	-0.93526021	0.63345014	0.77378351	0.00000000	0.01963110	0.02457140	0.99950531	0.62388166	0.78088574	0.03145050	-0.77972666	0.62295563	0.00000000	85.00000000	N	178.07292049	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	122.00000000	69.00000000	NAN	NAN	129.30512870	69.27022435	218.62279278	1.80227821	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.51537645	0.56985701	-0.09991425	0.22047066	-0.18048610	0.10783362	NAN	NAN	NAN	0.77481143	9.85222630	3.24604076
ANG_032	31	0.67793864	-0.70922997	0.19337024	0.13361502	-0.13978224	-0.98112586	0.72287359	0.69098030	0.00000000	0.14838600	0.13094544	0.98022186	0.73496664	0.64858225	-0.19790177	-0.66166883	0.74979621	0.00000000	84.00000000	S	11.63690610	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	133.00000000	63.00000000	NAN	NAN	136.29224187	78.85046686	48.57272847	11.41428728	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.64014033	0.57293686	-0.14289620	0.10452894	-0.10935364	0.02981507	NAN	NAN	NAN	0.87089357	2.00972847	0.10987614
ANG_033	32	0.67894420	-0.57370108	0.45815046	0.34994652	-0.29570132	-0.88887466	0.64542405	0.76382445	0.00000000	0.02783294	0.03451003	0.99901671	0.62716608	0.77762272	0.04433525	-0.77532808	0.62531542	-0.00000000	87.00000000	N	177.14101715	NAN	PITCH	SINISTRAL	NAN	XXA		ANG002	0.00000000	0.00000000		STRIAE	115.00000000	68.00000000	NAN	NAN	130.19747670	62.73217572	218.88677288	2.54105588	30.00000000		STRIAE	0.00 0.00 0.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	-0.10345712	-0.99463381	-0.00044721	-0.00004627	-0.00044481	0.99999990	185.93828269	0.02562345	NAN	NAN	NORMAL	NAN	NAN	NAN	NAN	NAN	NAN	0.53712125	0.58332191	-0.06553076	0.17764109	-0.15010495	0.11987192	NAN	NAN	NAN	0.79564940	8.17552176	2.18912302
