ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_1058	219.04457777	0.00000000	26.07656159	0.00000000	-0.62992484	-0.77665610	0.00000000	0.43957177	0.89820747	0.00000000	167.03198383
W_TST_1057	219.04457777	0.00000000	59.87137583	0.00000000	-0.62992484	-0.77665610	0.00000000	0.86490076	0.50194289	0.00000000	159.17320194
W_TST_1056	219.04457777	0.00000000	250.90582994	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.94498220	-0.32712175	0.00000000	31.86125217
W_TST_1055	219.04457777	0.00000000	41.05631186	0.00000000	-0.62992484	-0.77665610	0.00000000	0.65680046	0.75406442	0.00000000	177.98826591
W_TST_1054	219.04457777	0.00000000	179.99177079	0.00000000	-0.62992484	-0.77665610	0.00000000	0.00014363	-0.99999999	0.00000000	39.05280698
W_TST_1053	219.04457777	0.00000000	224.61529744	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.70234313	-0.71183855	0.00000000	5.57071967
W_TST_1052	219.04457777	0.00000000	51.53442778	0.00000000	-0.62992484	-0.77665610	0.00000000	0.78298207	0.62204427	0.00000000	167.51014999
W_TST_1051	219.04457777	0.00000000	30.27130632	0.00000000	-0.62992484	-0.77665610	0.00000000	0.50409517	0.86364811	0.00000000	171.22672856
W_TST_1050	219.04457777	0.00000000	206.40834758	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.44476567	-0.89564697	0.00000000	12.63623019
W_TST_1049	219.04457777	0.00000000	196.04435563	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.27638144	-0.96104802	0.00000000	23.00022214
W_TST_1048	219.04457777	0.00000000	248.01498376	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.92728179	-0.37436411	0.00000000	28.97040599
W_TST_1047	219.04457777	0.00000000	282.89369877	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.97478574	0.22314291	0.00000000	63.84912100
W_TST_1046	219.04457777	0.00000000	185.58224526	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.09727450	-0.99525759	0.00000000	33.46233251
W_TST_1045	219.04457777	0.00000000	204.60954485	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.41643226	-0.90916675	0.00000000	14.43503292
W_TST_1044	219.04457777	0.00000000	193.36640129	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.23117742	-0.97291161	0.00000000	25.67817648
W_TST_1043	219.04457777	0.00000000	294.96660565	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.90655395	0.42208996	0.00000000	75.92202788
W_TST_1042	219.04457777	0.00000000	206.90196838	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.45246535	-0.89178199	0.00000000	12.14260939
W_TST_1041	219.04457777	0.00000000	212.58659331	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.53857364	-0.84257844	0.00000000	6.45798446
W_TST_1040	219.04457777	0.00000000	217.90832536	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.61439985	-0.78899482	0.00000000	1.13625241
W_TST_1039	219.04457777	0.00000000	214.46949359	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.56596736	-0.82442765	0.00000000	4.57508418
W_TST_1038	219.04457777	0.00000000	240.19893706	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.86775623	-0.49699006	0.00000000	21.15435929
W_TST_1037	219.04457777	0.00000000	246.14692150	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.91458543	-0.40439274	0.00000000	27.10234373
W_TST_1036	219.04457777	0.00000000	78.91726709	0.00000000	-0.62992484	-0.77665610	0.00000000	0.98135064	0.19222623	0.00000000	140.12731068
W_TST_1035	219.04457777	0.00000000	240.85286774	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.87337186	-0.48705399	0.00000000	21.80828997
W_TST_1034	219.04457777	0.00000000	70.92403529	0.00000000	-0.62992484	-0.77665610	0.00000000	0.94508610	0.32682147	0.00000000	148.12054248
W_TST_1033	219.04457777	0.00000000	248.89527968	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.93292387	-0.36007367	0.00000000	29.85070191
W_TST_1032	219.04457777	0.00000000	73.42780248	0.00000000	-0.62992484	-0.77665610	0.00000000	0.95846109	0.28522331	0.00000000	145.61677529
W_TST_1031	219.04457777	0.00000000	233.22841633	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.80102836	-0.59862640	0.00000000	14.18383856
W_TST_1030	219.04457777	0.00000000	236.67300681	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.83554861	-0.54941652	0.00000000	17.62842904
W_TST_1029	219.04457777	0.00000000	224.96687745	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.70669789	-0.70751544	0.00000000	5.92229968
W_TST_1028	219.04457777	0.00000000	249.12145185	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.93433797	-0.35638820	0.00000000	30.07687408
W_TST_1027	219.04457777	0.00000000	223.59237098	0.00000000	-0.62992484	-0.77665610	0.00000000	-0.68952311	-0.72426368	0.00000000	4.54779321
W_TST_1026	219.04457777	0.00000000	56.25980702	0.00000000	-0.62992484	-0.77665610	0.00000000	0.83156469	0.55542791	0.00000000	162.78477075
W_TST_1025	219.04457777	0.00000000	13.51351700	0.00000000	-0.62992484	-0.77665610	0.00000000	0.23367476	0.97231482	0.00000000	154.46893924
